vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url,query
77923322,Тинькофф,ML-инженер,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день",[],"        Мы создаем и применяем AI-технологии для развития финансовой экосистемы Тинькофф, внедряем машинное обучение в продукты и внутренние процессы компании, делаем решения качественнее, безопаснее и удобнее для пользователей, вкладываемся в долгосрочные исследования. Сейчас мы в поисках ML-инженеров, которые привнесут экспертизу и свой вклад в развитие Центра технологий искусственного интеллекта. Наши технологии  Диалоговые системы. Обучаем финансового ассистента поддерживать разговор и отвечать на запросы пользователей в чате с поддержкой Компьютерное зрение. Делаем безопасную авторизацию по лицу, оживляем фотографии для реалистичной анимации, распознаем документы и многое другое Рекомендательные системы. Учимся предугадывать желания пользователей, чтобы предлагать им именно то, что нужно Речевые технологии. Автоматизируем голосовое общение между бизнесом и клиентами ML-антифрод. С помощью алгоритмов оберегаем пользователей от мошенников, оперативно замечая подозрительные действия в личном кабинете Предиктивные технологии. Прогнозируем будущее клиентов, чтобы помогать им контролировать финансы.  Почему Тинькофф?  Делаем жизнь миллионов людей лучше — ассистент Олег, социальная сеть Пульс, персонализированная lifestyle экосистема, предиктивные интерфейсы для finance management Даем возможность как закинуть наработки в прод на миллионы пользователей, так и делать исследования в своей области Развиваем и делимся опытом по всем областям ML: CV, NLP, RecSys, Speech и Time Series. Проводим внутреннием семинары, обсуждаем последние новости AI Есть выстроенные процессы и инфраструктура Тинькофф, но с отсутствием бюрократии больших организаций Фокус внутри компании на разработке в области искусственного интеллекта Есть лаборатория на Физтехе, с которой можно и нужно делать коллаборации Мало легаси и большой impact каждого разработчика  Обязанности  Изучение научных статей, генерирование гипотез, постановка экспериментов на их основе и донесение результатов до команды Улучшение качества моделей в различных сценариях Ускорение работы моделей с применением современных методов оптимизации и архитектур Написание воспроизводимого кода, оформление экспериментов в воспроизводимые пайплайны, включающие разметку и обработку данных, обучение моделей и валидацию системы в целом  Требования  Опыт разработки моделей машинного обучения с использованием современных DL фреймворков (Tensorflow, Pytorch, Keras, etc) и применения их в продакшене Глубокое понимание принципов работы современных алгоритмов машинного обучения Высокий уровень знания Python Умение декомпозировать задачу в переиспользуемые и тестируемые библиотеки и компоненты Хорошая теоретическая подготовка в областях математики, алгоритмов и структур данных, прикладной статистики Умение самостоятельно изучать научные статьи на английском языке и желание ставить эксперименты на их основе Практические знания Linux, Git, Bash, Docker  Мы предлагаем  Колмогоров (10 x 8 x V100) под эксперименты Оплату участия в топ AI конференциях 2-3 раза в год Работу в офисе у метро «Водный стадион». График работы — гибридный  Платформу обучения и развития Тинькофф Апгрейд. Курсы, тренинги, вебинары и базы знаний. Поддержка менторов и наставников, помощь в поиске точек роста и карьерном развитии  Заботу о здоровье. Оформим полис ДМС со стоматологией и страховку от несчастных случаев. Предложим льготное страхование вашим близким  Бесплатный фитнес-зал Tinkoff Sport. Тренируйтесь, посещайте групповые программы, грейтесь в сауне и участвуйте в спортивных турнирах  Бесплатные обеды в Tinkoff Cafe. А если захотите перекусить, на каждом этаже есть кухня с чаем, кофе и фруктами Достойную зарплату — обсудим ее на собеседовании        Тинькофф это:   Атмосфера профессионализма В Тинькофф создали атмосферу, в которой хочется работать. Тебя будут окружать опытные коллеги, у которых есть чему научиться   Технологии будущего Тинькофф задает тренды. Мы внедряем самые современные технологии и постоянно движемся вперед   Большие возможности Обучение и карьерный рост — в нашей ДНК. Мы поддержим тебя, если ты захочешь расти      Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/77923322,"['ML/DL', 'NLP', 'Artificial intelligence']"
77923778,Газпром нефть,Senior DS,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['Python', 'SQL', 'Docker', 'Machine Learning', 'PyTorch', 'ML', 'NLP']","Ассоциация ""Искусственный Интеллект в Промышленности"" занимается развитием индустриального искусственного интеллекта, помогая различным промышленным компаниям найти точки роста, связанные с ИИ, расширить применение ИИ внутри компании и выстроить процессы разработки и внедрения решений на основе ИИ. Мы сотрудничаем с рядом научных партнеров (научные коллективы различных ВУЗов), а также с рядом индустриальных компаний (крупные промышленные компании). Мы совмещаем три направления работы: ревью проектов и участие в них ""руками""; занятия наукой; повышение интереса к ИИ и понимания принципов ИИ среди сотрудников промышленных компаний. Таким образом, спектр задач получается довольно широким: от науки и решения прикладных задач до бизнес- и дата-аналитики. Что требуется:  - высшее техническое образование; - опыт работы в направлении DS/ML не менее 3 лет; - глубокая экспертиза в Python, PyTorch/TF; - знание основ Docker и SQL; - понимание принципов ООП, возможность оценить качество разработанной архитектуры проекта; - понимание принципов работы баз данных; - хорошее понимание классических методов машинного обучения; - широкие знания в глубоком обучении (CV/NLP/RL); - мат. база, достаточная для понимания современных и классических методов ML, а также понимания свойств используемых метрик для оценки качества. - умение оценивать качество разработанных моделей, проводить Code Review, оценивать необходимую инфраструктуру для развертывания ML-решений; - английский на уровне чтения и написания публикаций. Будут плюсом: - доп.образование по управлению проектами (PMI и пр.) и/или машинному обучению; - глубокие знания в CV, NLP и/или RL; - опыт инжиниринга баз данных/работы с базами данных; - опыт разработки прикладных решений с использованием ML; - наличие публикаций на конференциях A* / призовых мест на соревнованиях по ML; - опыт руководства командой.Мы Предлагаем:  - Конкурентная з/п и премия по итогам года. - ДМС и страхование от несчастных случаев. - Возможность поучаствовать в развитии технологий индустриального искусственного интеллекта и внедрении его в промышленность. - Интересные и масштабные задачи, приближающие промышленность к ""цифровому будущему"". - Опыт решения прикладных задач, связанных с реальным миром. - Проведение семинаров и конференций с научными партнерами. - Гибридный график работы. - Комфортабельный офис. - Дружный коллектив людей с горящими глазами.Ключевые навыкиPythonSQLDockerMachine LearningPyTorchMLNLPЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/77923778,"['machine learning', 'NLP', 'Artificial intelligence']"
77924249,ООО TRADE LOCK,Водитель-экспедитор,от 75 000 руб. на руки,True,75000.0,75000.0,3–6 лет,"Полная занятость, полный день","['Водительское удостоверение категории BC', 'Знание устройства автомобиля']","«TRADE LOCK» является признанным лидером на рынке замочно-скобяных изделий в России. Основной деятельностью компании является оптово-розничная торговля дверной фурнитуры.Компания предлагает своим сотрудникам интересную работу, финансовую стабильность, обучение, карьерный рост, различные социальные программы. Ищем в нашу дружную команду Водителя-экспедитора! Обязанности:  Прием, доставка, сдача товара клиенту или в Транспортную компанию; Работа с товарно-сопроводительными документами. Работа на автомобиле В и С категории. Правильное распределение груза. Возможны командировки.    Требования:  Опыт работы на машинах категорий В и С не менее 3-х лет; Хорошее знание улиц Москвы и МО; Знание сопроводительной документации; Образование не ниже среднего специального; Наличие водительского удостоверения с открытыми категориями: В, С (наличие других категорий приветствуется).  Условия:  Работа в стабильной, развивающейся компании. Оформление согласно ТК РФ. Оплачиваемые отпуска\больничные. График работы 5\2, с 9.00 до 18.00 Соц. Пакет (фитнес) Ключевые навыкиВодительское удостоверение категории BCЗнание устройства автомобиляЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Партизанская, Черкизовская, Сокольническая линияПоказать на большой карте","Москва, Партизанская, Черкизовская, Сокольническая линия",https://hh.ru/vacancy/77924249,['машинное обучение']
77934167,"Новатэк. Добыча сырья, геология, бурение",Эксперт по геологическому/гидродинамическому моделированию/исследованиям,з/п не указана,False,,,более 6 лет,"Полная занятость, полный день",[],"Позиция открыта в Группе компаний ПАО НОВАТЭК Обязанности:  Контроль качества, обобщение исходных данных для построения геологических моделей (сейсмика, межскважинная корреляция, анализ керновых исследований); Создание, мониторинг геологических моделей; Геологическое обоснование заложения проектных скважин; Необходимость решать нестандартные задачи по геологическому моделированию; Написание глав отчета для целей проектных документов (геологическая часть); Формирование и обоснование программы исследований; Координация действия специалистов смежных областей для выполнения задач по геологическому моделированию (геофизиков, петрофизиков, сейсмиков, специалистов по PVT).  Требования:  Высшее образование в области геологии/геофизики; Наличие профильного стажа в области геологического моделирования не менее 5 лет; Знания в структурной геологии, седиментологии, литологии, принципов межскважинной корреляции; Понимание принципов сейсмической интерпретации; Постановка и сопровождение эксплуатационного бурения; Опыт создания полномасштабных геологических моделей в ПО Petrel, (в том числе сейсмофациальных седиментологических моделей); Опыт составления отчетов НИР в качестве ответственного исполнителя; Анализ неопределенностей. Статистический анализ результатов. Вероятностная оценка геологических запасов нефти и газа; Понимание процессов осадконакопления и факторов, влияющих на коллекторские свойства пласта; Знания в областях седиментологии, тектоники не ниже среднего; Понимание принципов петрофизического моделирования, описание последовательности выполняемых работ, знание основных неопределенностей петрофизического моделирования, которые могут быть использованы при вероятностной геологической оценке объектов разработки; Компетенции по оперативной интерпретации данных ГИС на качественном уровне, знание диагностических признаков разделения литотипов по каротажным данным.  Условия:  Уникальный опыт работы с нефтегазоконденсатным месторождением, расширение навыков и компетенций, необходимое обучение, возможность быстрого профессионального и карьерного роста; Достойная и стабильная зарплата, надбавки за ученую степень, знание английского, членство в профессиональных сообществах, ежегодная индексация, полугодичные премии, соцпакет, возможность съема жилья и предоставления беспроцентных жилищных кредитов; Возможность внедрения новаторских идей и получения процента в случае их экономической эффективности, участие в конференциях, особые условия для начинающих специалистов.   Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/77934167,['специалист по данным']
77936912,Судостроительный комплекс Звезда,Процессный архитектор,от 73 000 руб. на руки,True,73000.0,73000.0,3–6 лет,"Полная занятость, полный день","['Business Studio, BPWin (или иной CASE-системы), Microsoft Powerpoint, 1С «Документооборот»']","Обязанности: Участвовать в подготовке предложений по совершенствованию системы процессного управления Общества. Исполнять функции консультанта и посредника между Владельцами бизнес-процессов, исполнителями бизнес-процессов, бизнес-аналитиками и службами ИТ. Осуществлять моделирование бизнес-процессов в среде моделирования Business Studio. Проводить анализ документации по бизнес-процессам для его последующего совершенствования. Разрабатывать/участвовать в разработке документации по бизнес-процессу (Паспорт бизнес-процесса, регламент бизнес-процесса, матрица ответственности за бизнес-процесс и прочее). Осуществлять анализ бизнес-процессов Общества и выявлять возможности по их оптимизации. Принимать участие в работах по подготовке программных средств к отладке с точки зрения автоматизируемого бизнес-процесса. Проводить интервью у специалистов с целью определения функционально-технических требований к программным средствам. Собирать данные для анализа функционирования бизнес-процессов, определения их результативности (эффективности). Требования: Высшее профессиональное образование (магистратура или специалитет) в области управления качеством, управления инновациями, управления бизнес процессами, бизнес-информатики, стандартизации, экономики или информационных технологий, либо имеющее высшее профессиональное образование и прошедшее программы повышения квалификации или переподготовки в области управления бизнес-процессами, экономики, бизнес информатики или информационных технологий, специальную подготовку в области процессного управления предприятием, описания бизнес процессов, оптимизации и автоматизации бизнес-процессов и проведения аудита бизнес-процессов. Стаж работы в области разработки и моделирования бизнес-процессов и области проектирования и внедрения системы процессного управления предприятием не менее 2 лет. Возможности и методы работы в программных комплексах Business Studio, BPWin (или иной CASE-системы), Microsoft Powerpoint, 1С «Документооборот», 1С «Бухгалтерия», AutoCAD, ABBYY Fine Reader, Microsoft Visio, Microsoft Project. Условия: Трудоустройство согласно ТК РФ, социальные гарантии. Возможность профессионального и карьерного роста.Ключевые навыкиBusiness Studio, BPWin (или иной CASE-системы), Microsoft Powerpoint, 1С «Документооборот»Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресБольшой Камень, улица Лебедева, 1Показать на большой карте","Большой Камень, улица Лебедева, 1",https://hh.ru/vacancy/77936912,['business analyst']
77942430,ООО Эвенская Горнорудная Компания,Инженер АСУ ТП,от 190 000 руб. на руки,True,190000.0,190000.0,1–3 года,"Полная занятость, Вахтовый метод","['Английский язык', 'Автоматизация технологических процессов', 'Деловая переписка', 'АСУ ТП', 'Проектная документация']","Обязанности:   Обеспечивать технически исправное состояние, бесперебойную, надёжную работу и рациональное использование средств АСУТП, находящихся в эксплуатации на обслуживаемых участках, а также проведение капитального и текущего ремонта средств АСУТП. Проводит работы по совершенствованию программных методов контроля оборудования АСУТП. Осуществлять контроль за соблюдением инструкций по эксплуатации, техническому обслуживанию и надзору за вверенным оборудованием. Обучать персонал Общества по вопросам АСУТП. Написание алгоритмов и программ для PLC (Siemens SIMATIC S7, Step7, Allen-Bradley, Mitsubishi) и HMI (Scada, WinCC, Flexible)   Требования:  Знание основ электроники, сетевых и информационных технологий, опыт программирования. Программирование ПЛК (Siemens S7, Allen-Bradley, Schneider, Овен и др.) и панелей оператора (Siemens, Allen-Bradley, Weintek и др.); ПЛК, SCADA системы, панели оператора (HMI), промышленные сети передачи данных (Profinet, Profibus,Modbus и др.)  Условия:  оформление по ТК РФ полный соц. пакет место работы: вахтовый посёлок в Северо-Эвенском районе Магаданской области проезд до места работы, питание и проживание за счёт работодателя график работы 2/2 месяца Ключевые навыкиАнглийский языкАвтоматизация технологических процессовДеловая перепискаАСУ ТППроектная документацияКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресСеверо-Эвенский городской округПоказать на большой карте",Северо-Эвенский городской округ,https://hh.ru/vacancy/77942430,['инженер данных']
77942448,ООО Петролеум Трейдинг,Аналитик,от 62 700 до 62 700 руб. на руки,True,62700.0,62700.0,1–3 года,"Полная занятость, полный день","['Маркетинговый анализ', 'Исследования рынка', 'Финансовый анализ', 'Ценообразование', 'SPSS', 'PowerBI', 'Анализ продаж']","Компания «Петролеум Трейдинг» - входит в топ 45 лучших работодателей России. Кто мы? Лидеры рынка среди поставщиков светлых и темных нефтепродуктов и СУГ, а также крутая команда профессионалов, нацеленных на постоянный профессиональный рост и партнерство. В связи с расширением штата нефтетрейдер №1 готов принять в свою команду аналитика. Мы предлагаем:  Работу в международной компании в одной из самых статусных и высокооплачиваемых сфер – нефтегазовой отрасли. Ежегодный материальный и карьерный рост по системе грейдов. Официальное трудоустройство в штат компании. Расширенный соц. пакет, включающий в себя ДМС, медицинское обслуживание в лучших клиниках Омска. Современный офис класса «А» в центре города. Насыщенную корпоративную культуру. Внешнее и внутреннее обучение (в т.ч. MBA), которое на 100% оплачивается компанией. Возможность предлагать и реализовывать свои идеи по улучшению бизнес-процессов. Доступ к корпоративной библиотеке. График работы с пн. по пт. с 10:00 до 19:00.  Обязанности:   Математическое и финансовое моделирование, ценообразование;   Формирование долгосрочных прогнозов продаж и рыночной доли компании;   Совершенствование аналитической системы и системы прогнозирования компании;   Автоматизация инструментов планирования (макросы/PBI);   Анализ эффективности основных и новых направлений сбыта;   Участие в разработке новых аналитических инструментов;   Расчет текущих и предложение новых показателей эффективности продаж;   Проведение ситуационного рыночного анализа, формирование обзоров Российского целевого рынка нефтепродуктов с трендами рынка;   Обработка и анализ данных маркетинговых исследований.   Требования:  Высшее (математическое/IT).  Навыки работы в 1С версия 8, SPSS и PowerBI;   Системное мышление, стрессоустойчивость, самостоятельность, коммуникабельность.  Ключевые навыкиМаркетинговый анализИсследования рынкаФинансовый анализЦенообразованиеSPSSPowerBIАнализ продажЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресОмск, улица Герцена, 48к5Показать на большой карте","Омск, улица Герцена, 48к5",https://hh.ru/vacancy/77942448,['аналитик данных']
77942492,ПАО МТС,Водитель на корпоративном транспорте,от 36 000 руб. до вычета налогов,True,31320.0,31320.0,3–6 лет,"Полная занятость, полный день","['Водительское удостоверение категории B', 'Водитель', 'Знание устройства автомобиля', 'ПДД']","МТС — это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов — все они делают жизнь людей проще и интереснее. В команду мы приглашаем водителя. Чем предстоит заниматься:  управлять легковым автотранспортным средством (собственность компании); контролировать техническую исправность и чистоту закрепленного за вами служебного автомобиля; исполнять служебные поручения; перевозить сотрудников компании; планировать маршрут движения с учетом дорожной обстановки; вести путевые листы.  Что мы ждем от кандидата:  среднее или среднее специальное образование; наличие водительского удостоверения на право управления автотранспортным средством категории «В»; опыт работы водителем не менее 3 лет; готовность к командировкам; ответственное отношение к работе; внимание к деталям; умение устанавливать контакт с людьми.  Что мы предлагаем:;  оформление по трудовому договору в штат компании; совокупный доход: окладная часть 36 000 рублей (до вычета налогов) + премия два раза в год; график 5/2 (СБ и ВС - выходные); программу ДМС с первого месяца работы - это 100% покрытие расходов в частных клиниках, включая стоматологию. Застраховать близких родственников можно со скидкой 50%. Для любителей путешествий - страховка в поездках за границу. А еще есть страхование жизни; корпоративную связь; частичную компенсацию расходов на спорт; единую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music, 30 дней бесплатного пользования подпиской OZON Premium; скидки и предложения от партнеров.  # МТС # водитель-экспедитор # Хабаровск # водитель Хабаровск # работа в МТС # водительКлючевые навыкиВодительское удостоверение категории BВодительЗнание устройства автомобиляПДДУсловия для водителей  Нужны права категории B; Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресХабаровск, улица Пушкина, 42Показать на большой карте","Хабаровск, улица Пушкина, 42",https://hh.ru/vacancy/77942492,['Artificial intelligence']
77943532,Дром,HR менеджер,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['Подбор персонала', 'Управление командой', 'Scrum', 'Мотивация персонала', 'Рекрутмент', 'Собеседование', 'Оценка кандидатов', 'Прямой поиск', 'Навыки межличностного общения', 'Обучение персонала', 'Урегулирование конфликтов', 'Работа с людьми']","          3,5 млн посетителей в сутки    Cотни тысяч машин в продаже    Первое место по посещаемости среди автомобильных сайтов*    * SimilarWeb    Дром даёт возможность вместе с сильной командой создавать высокотехнологичные продукты для миллионов пользователей веба и в мобильных приложений. Нам 20 лет, и мы продолжаем активно расти. Мы много вкладываемся в честный рынок и лучший пользовательский опыт. Шагаем в ногу со временем и используем передовые технологии. Любим делать мощные продукты, ценим эффективность командной работы, рады приходу новых интересных коллег.   Вакансия для тех, кто искренне интересуется сферой HR в IT и понимает, что:  успех бизнеса зависит от того, каких людей приведет рекрутер; в IT-сфере люди важнее отчетов, так что сконцентрироваться нужно именно на сотрудниках; мотивация IT-специалистов отличается от остальных профессий, как и сами специалисты; в IT мало найти хорошего сотрудника, нужно создать интересную среду, из которой не выманят никакие предложения рынка.  Чем предстоит заниматься у нас?  находить людей в команды продуктовой разработки: разработчик (PHP, IOS, Android), тестировщик, аналитик требований, продакт менеджер, скрам мастер и т.д. по всей России; понимать, какого сотрудника ждет руководитель, и где такого найти. Хантить, генерить идеи, использовать все возможные каналы поиска подходящих кандидатов (hh, LinkedIn, FB, github и т.д.); помогать сотрудникам на всех этапах от эффективного встраивания в компанию и испытательного срока до развития и перехода на новый проект или должность; постоянно держать руку на пульсе общего настроения в командах Новосибирска и Томска, поддерживать комфортную атмосферу, предвосхищать зарождение проблем; стать своим в «тусовках» нужных специалистов, участвовать в тематических конференциях и встречах, работать с ВУЗами по привлечению молодых специалистов в drom team; формировать программы обучения и индивидуальные планы развития; организовывать корпоративные мероприятия.  Вы наш человек, если:  у вас есть опыт подбора персонала в IT-сфере: искренний интерес к этой области, понимание ее специфики, знакомство со словами Scrum, фича, backend, machine learning и т.д.; вы умеете слушать и слышать собеседника, доверительно разговаривать и договариваться с самыми разными людьми; у вас активная жизненная позиция – вы готовы «свернуть горы», найти и вовлечь в это единомышленников; за каждой вакансией вы видите реальные потребности бизнеса и желаемый профиль должности, а в кандидате – мотивацию и перспективы; вы учитесь, впитываете знания и каждый день бросаете новые вызовы самому себе; обладаете чувством юмора и цените его в других.  ​​​​​Что мы можем вам дать:  ведущую роль в большом и интересном проекте; много свободы и возможностей в сочетании с повышенной ответственностью; работу в сильной, амбициозной команде; официальное оформление и выплату зарплаты без задержек 2 раза в месяц; обучение за счет компании и корпоративный коуч; неформальное общение без жёстких регламентов и дресс-кода; комфортный офис в Новосибирске, гибридный график работы.  Присоединяйтесь, будет интересно!     С ощутимым результатом Миллионы пользователей ежедневно будут видеть результаты твоей работы    Перспективно Постоянно учимся новому, обмениваемся опытом и помогаем друг другу    Интересно Много нестандартных задач, для решения которых нужно «включить голову»    Без формальностей Мы не пишем регламенты и приказы для работы. Нам достаточно здравого смысла      ООО ""Амаяма Авто"" представляет бренд Дром   Ключевые навыкиПодбор персоналаУправление командойScrumМотивация персоналаРекрутментСобеседованиеОценка кандидатовПрямой поискНавыки межличностного общенияОбучение персоналаУрегулирование конфликтовРабота с людьмиЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресНовосибирск, улица Фрунзе, 242Показать на большой карте","Новосибирск, улица Фрунзе, 242",https://hh.ru/vacancy/77943532,['machine learning']
