vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url,query
80571421,ООО Окуловская бумажная фабрика,Инженер по надежности оборудования,от 58 000 руб. на руки,True,58000.0,58000.0,3–6 лет,"Полная занятость, полный день","['MS Office (Word, Excel, PowerPoint)', '1С:ТОиР', 'Способность работать в режиме многозадачности', 'Хорошие организаторские навыки', 'Деловая коммуникация', 'Планирование ремонтов', 'Производственное планирование', 'Техническое обслуживание', 'Техническая грамотность']","Вниманию соискателей - вакансия предполагает работу с проживанием в г. Окуловка Новгородской области. Аренда жилья для иногородних сотрудников компенсируется. Мы предлагаем интересные задачи в современном и активно развивающемся направлении:  Организация структурированной работы по развитию системы надежности оборудования. Разработка мероприятий по достижению целевых показателей системы надежности. Идентификация, оценка и работа с рисками отказов оборудования. Планирование предупредительных и капитальных ремонтов. Координация взаимодействия подразделений в части организации ТОиР, ППР и капремонтов. Поддержание и развитие системы ТОиР на базе 1С:ТОиР. Контроль за своевременной актуализацией базы данных. Учет и регистрация инцидентов по простоям оборудования. Участие в расследовании причин инцидентов. Контроль выполнения корректирующих мероприятий.  Вам пригодятся профессиональные и личностные компетенции:  Высшее образование (техническое). Опыт работы на на промышленных предприятиях в инженерно-технических должностях от 3-х лет (организация технического обслуживания и ремонта оборудования, планирование ремонтов, планирование производства). Уверенный пользователь пакета Microsoft Office, 1С:УПП, 1С:ТОиР. Знание методов планирования предупредительных и капитальных ремонтов технологического оборудования. Инициативность. Способность аргументировать свою точку зрения. Сильные лидерские, коммуникативные и организаторские навыки. Умение работать в команде.  Условия, сопутствующие выполнению поставленных задач:  Официальное трудоустройство в соответствии с ТК РФ; Официальная заработная плата (оклад + премия), своевременные выплаты два раза в месяц. Ежегодная индексация заработной платы. Профильное развитие, обучение лучшим практикам, повышение квалификации за счет работодателя; Возможность карьерного роста до руководящих позиций. Обучение управленческим навыкам в составе кадрового резерва. Компенсация аренды жилья для иногородних, окажем помощь в подборе жилья и благоустройстве; Корпоративная мобильная связь. Ключевые навыкиMS Office (Word, Excel, PowerPoint)1С:ТОиРСпособность работать в режиме многозадачностиХорошие организаторские навыкиДеловая коммуникацияПланирование ремонтовПроизводственное планированиеТехническое обслуживаниеТехническая грамотностьЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресОкуловка, Центральная улица, 5Показать на большой карте","Окуловка, Центральная улица, 5",https://hh.ru/vacancy/80571421,['инженер данных']
80571446,ООО Имена,Маркетолог,от 80 000 до 100 000 руб. на руки,True,80000.0,100000.0,3–6 лет,"Полная занятость, полный день","['Запуск региональных рекламных кампаний', 'Управление проектами', 'Креативность', 'Деловая коммуникация', 'Реклама', 'MS PowerPoint', 'Медиапланирование', 'Наружная реклама', 'B2B маркетинг', 'B2C маркетинг', 'Участие в профессиональных выставках']","Обязанности:  Медиапланирование, участие в разработке креативной концепции рекламной кампании в регионе. Подготовка и запуск рекламных кампаний офлайн, Участие в подготовке и запуске рекламных кампаний онлайн, Событийный маркетинг. Организация внутренних и внешних мероприятий (АН, городские, спонсорские, клиентские), Оформление ОП, ДОП, строительных площадок проектов и офисов партнеров. Производство и мерчандайзинг POSM проектов в точках контакта. Анализ рынка (ассортимент, цены, технические характеристики проектов) и рекламной активности конкурентов. Работа с подрядчиками по производству фото- и, видео-контента. Аналитика продаж. Сбор обратной связи по рекламным кампаниям от ОП, анализ эффективности. Сбор и контроль за поддержанием актуальности проектного контента в каналах коммуникаций (сайт, СМИ, агрегаторы, соцсети, СП). Взаимодействие внутри региональной команды. Координация работ подрядчиков по выполнению региональных задач маркетинга. Ведение бюджета.  Требования:  Успешный опыт работы на аналогичной позиции или опыт выполнения соответствующих задач от 2 лет. Знание основ интернет-маркетинга, интернет-рекламы и сайтостроения. Опыт написания текстов, понимание принципов создания продающих. Аналитические качества, умение работать с большими объемами данных и составлять отчеты. Стрессоустойчивость и умение работать в условиях многозадачности. Ответственность. Высокие организаторские способности. Грамотная устная и письменная речь. Высшее образование. Опыт работы в сфере девелопмента будет преимуществом.  Условия:  Гибридный график работы. Возможность работать и в офисе и удаленно. Интересные разносторонние задачи и проекты. Компенсация затрат на обучение по повышению квалификации за счет компании. Поездки в другие регионы для развития и опыта.       Ключевые навыкиЗапуск региональных рекламных кампанийУправление проектамиКреативностьДеловая коммуникацияРекламаMS PowerPointМедиапланированиеНаружная рекламаB2B маркетингB2C маркетингУчастие в профессиональных выставкахУсловия для менеджеров Полиграфическая и сувенирная рекламаПланирование рекламы.Виды продукции: Сувенирная продукция; Рекламная полиграфия; Печатные издания.Прямая рекламаСбор данных и планирование продвижения.Разработка маркетинговой стратегии и медиапланированиеМедиапланирование; Мониторинг реализации и анализ эффективности.Показатели медиапланирования, метрики: Целевой рейтинг (TRP, target rating point); Охват рекламной кампании (Reach, Cover); Стоимость за клик (CPC, cost per click); Коэффициент конверсии (CR, conversion rate).Анализ продуктаАнализ продажСфера деятельности организацииДругое.ДополнительноОпыт разработки креативной концепции.РазвернутьЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80571446,['аналитик данных']
80571457,КЛЮЧАВТО,Системный администратор,от 75 000 до 75 000 руб. до вычета налогов,True,65250.0,65250.0,1–3 года,"Полная занятость, полный день","['Windows 7', 'Техническая поддержка', 'Системное администрирование', 'Настройка DNS', 'Техническое обслуживание', 'Настройка сетевых подключений', 'Windows Xp', 'Работа в команде', 'Работа с большим объемом информации']","      Мы создаем гармоничные отношения клиента с автомобилем   Департамент IT КЛЮЧАВТО - это команда, из более чем 150 программистов, системных аналитиков, специалистов по контролю качества и сопровождению программных продуктов. Мы развиваем большую экосистему продуктов и сервисов, обеспечивающих как внутреннюю автоматизацию бизнес-процессов Компании, так и цифровизацию взаимодействия с Клиентами и нашими Партнёрами.В ее контуре присутствуют как традиционные для учёта 1С решения (ERP, ЗУП, Торговля), так и максимально гибкие, интерактивные, цифровые решения (мобильные приложения клиента и сотрудников, CRM решение на базе bpmsoft, корпоративное «озеро» данных в стыковке с BI и алгоритмами machine learning)В организации своей работы мы используем философию Agile и реализуем ее через методологии Scrum и Devops. Обязанности:   Поддержка IT-инфраструктуры, обучение и консультирование пользователей;   Установка и настройка ПК для новых пользователей; (Настройка/Администрирование Windows Server 2016-2019 (AD, GPO, DNS, DHCP, WSUS, IIS);   Настройка/Администрирование Windows 7/8/10 (введение в домен, установка ПО, настройка почты);   Понимание работы TCP/IP, принципов работы основных сетевых служб, понимание принципов работы сетевого оборудования, а также прикладных устройств;   Диагностика неполадок компьютеров и сетевого оборудования;   Установка, настройка и поддержка работоспособности периферийных устройств (МФУ, принтеры и пр.);   Работа в команде с коллегами и выполнение других поручений руководителя.   Требования:   Высшее образование или средне специальное;   Опыт работы в аналогичной должности от 1 года;   Ответственность, коммуникабельность;   Внимательность;   Инициативность и нацеленность на результат;   Условия:   Престижную работу в одном из крупнейших автохолдингов России;   Возможность построить карьеру, а также регулярно проходить обучение внутри Компании;   Оформление согласно ТК РФ и гарантированный соц.пакет, включающий в себя оплачиваемые больничные и отпуск 28 дней;   Конкурентную «белую» заработную плату (выплачивается 2 раза в месяц);   Работу в команде профессионалов;   График работы: 5/2 с 9.00 до 18.00;   Место работы: Краснодар, район Аэропорта.                              5000+ сотрудников   110+ автоцентров   35 городов присутствия   35 автомобильных брендов    ООО ""ГК ""СБСВ-КЛЮЧАВТО"" представляет бренд КЛЮЧТЕХ     Ключевые навыкиWindows 7Техническая поддержкаСистемное администрированиеНастройка DNSТехническое обслуживаниеНастройка сетевых подключенийWindows XpРабота в командеРабота с большим объемом информацииЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресКраснодар, Аэропортовская улицаПоказать на большой карте","Краснодар, Аэропортовская улица",https://hh.ru/vacancy/80571457,"['аналитик данных', 'machine learning']"
80571464,Метр квадратный,Бизнес-аналитик 1С,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['1С: Бухгалтерия', '1С: Зарплата и управление персоналом']","            Метр квадратный — экосистема, создающая технологические решения на стыке недвижимости и финансового сектора. Мы помогаем решать любые жилищные вопросы: от поиска вариантов и оформления сделки до организации ремонта.             За три года компания выросла из крошечного стартапа в масштабную систему онлайн-сервисов. Экосистема поделена на продуктовые команды, которые целиком отвечают за продукт, как со стороны разработки, так и бизнеса.                   Мы расширяем нашу IT-команду и ищем опытного бизнес-аналитика 1С с функцией продакт-оунера, который готов погрузиться в наши внутренние проекты, оптимизировать их и сделать эффективными. Чем предстоит заниматься:  Автоматизировать процессы финансов: бюджетирование, платежный календарь, управленческий учет; реализовать налоговый мониторинг; автоматизировать процессы кадров, документооборота и складского учета; собирать требования от внутренних заказчиков, ставить задачи разработчикам; управлять бэклогом задач; внедрить систему KPI команды 1С; рассказывать об успехах/ неудачах команды на внутренних встречах.  Чего мы ждем:   Знание бухгалтерского учета;   опыт работы с 1С БП и построения эффективных систем;   знание продуктов Atlassian;   опыт работы в Agile-команде;   Будет плюсом:  Знания процессов ЗУП и Склада; опыт автоматизации процессов для финансов; понимание принципов микросервисной архитектуры.                     Что предлагаем              Комфортный офис можно работать из дома или ходить в офис в Москве или в Санкт-Петербурге, в стиле openspace с переговорными комнатами, зонами отдыха, кухни с бесплатным чаем, кофе и сладостями      Финансы зарплата + премии, есть материальная поддержка в разных жизненных ситуациях, скидки на внутренние сервисы компании, доплачиваем 4 недели за больничный, 31 день отпуска, скидки от партнеров в BestBenefits      Забота о здоровье с первых дней семь оплачиваемых sick days в год, оплата сессий с психотерапевтом от сервиса «Ясно», а после испытательного срока расширенный ДМС со стоматологией и компенсацией фитнеса      Обучение участие в конференциях и митапах, внешнее и внутреннее обучение и курсы, доступ в библиотеку МИФ      Сильная команда соблюдаем work-life balance, прислушиваемся к каждому мнению, менторим и помогаем с развитием      Открытая корпоративная культура масштабные корпоративы, devrel-проекты, группы по интересам для спортсменов и музыкантов, лазертаг, квесты и другие активности               ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОСИСТЕМА НЕДВИЖИМОСТИ ""МЕТР КВАДРАТНЫЙ"" является владельцем бренда Метр квадратный (М2)            Ключевые навыки1С: Бухгалтерия1С: Зарплата и управление персоналомЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Фрунзенская, Усачёва улица, 2с1Показать на большой карте","Москва, Фрунзенская, Усачёва улица, 2с1",https://hh.ru/vacancy/80571464,['business analyst']
80571591,Delta Solutions,Инженер по монтажу РЭА,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['Схемотехника электронного оборудования', 'R&D', 'РЭА', 'печатные платы', 'Английский\xa0— B1 — Средний']","Компания Delta Computers (www.Deltacomputers.ru) входит в группу компаний Delta Solutions, работает на рынке масштабных интеллектуальных систем и является российским разработчиком, и производителем ИТ-оборудования, и решений автоматизации технологических, и бизнес-процессов. Являясь членом глобального сообщества технологических лидеров Open Compute Project (OCP), компания создает уникальные электронные устройства перспективных направлений: высокопроизводительные серверы и энергоэффективные системы питания для них, унифицированные серверные шасси и высокоплотные системы хранения данных, персональные компьютеры и различное программное обеспечение, для компаний, где надежность и непрерывность производственных процессов являются критически важными факторами. Компания стремительно развивается в области разработки и ведёт целый ряд инновационных проектов на разных стадиях реализации: от создания электрической схемы до собственного производства сотен материнских плат, от разработки 3D-модели сервера до интеграции готового продукта в комплексные решения компании.Мы приглашаем присоединиться к нашей дружной и преданной общему делу команде, талантливых инженеров, мечтающих воплотить свои идеи в жизнь, не боясь выходить за горизонты стандартного мышления. Обязанности:  Участие в R&D по разработке цифровой и аналоговой электронной аппаратуры; Поверхностный (или SMD) монтаж и DIP монтаж; Чтение принципиальных электрических схем, чертежей и технической документации; Сборка, проверка и настройка опытных образцов (РЭА) и участие в испытаниях; Работа с измерительным и паяльным оборудованием; Поиск неисправностей и отладка печатных плат, полуфабрикатов и готовых изделий РЭА; Ремонт печатных плат (перепайка, допайка, замена); Ручная доработка печатных плат (нестандартная установка, приклейка, сборка); Участие в оптимизации технологии производства, разработка систем автоматизации тестирования; Разработка методик тестирования; Оперативное изучение и освоение новых технологий, архитектур, если того требует проект; Взаимодействие с аналитиками, руководителями проектов, схемотехниками, конструкторами, разработчиками программного обеспечения. Составление отчетов.  Требования к кандидату:  Высшее техническое образование в области радиотехники/радиоэлектроники; Знание схемотехники; Опыт работы от 3х лет наладчиком/регулировщиком РЭА (наладка, диагностика, ремонт материнских плат ПК/серверов); Навыки ручного SMD, DIP и объемного монтажа, сборки РЭА; Умение работать с различным паяльным технологическим оборудованием (паяльные станции, микроскопы, ванны, термофен, печки и т.д.); Умение работать с измерительной техникой (мультиметр, осциллограф, логический анализатор и т.д.); Умение читать электрические принципиальные схемы и топологию печатных плат; Опыт поиска и отладки неисправностей в готовых электронных изделиях; Владение английским языком, минимум на уровне понимания каталогов, деловой и технической переписки; Умение работать в команде (обязательно); Интерес к изучению новых технологий; Умение планировать свое рабочее время и соблюдать график выполнения работ; Внимание к деталям, усидчивость и желание влиять на качество разработанной техники; Аккуратность, внимательность, добросовестность, хорошая организованность, работоспособность.  Уважаемые соискатели! Указывайте пожалуйста в ваших откликах уровень ожидаемого дохода! Условия:  Официальное оформление по ТК РФ с первого дня; Стабильный доход; Программа ДМС после года работы; Возможности профессионального и карьерного роста; Офис в центре Москвы; Оплачиваемые обеды в кафе; Вкусный кофе и фрукты в офисе; Молодой дружный коллектив Ключевые навыкиСхемотехника электронного оборудованияR&DРЭАпечатные платыАнглийский — B1 — СреднийЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Сретенский бульвар, Сухаревская, Трубная, Чистые пруды, Колокольников переулокПоказать на большой карте","Москва, Сретенский бульвар, Сухаревская, Трубная, Чистые пруды, Колокольников переулок",https://hh.ru/vacancy/80571591,"['аналитик данных', 'инженер данных']"
80571611,ООО Сити Проджект,Бизнес-аналитик,от 45 000 до 60 000 руб. на руки,True,45000.0,60000.0,1–3 года,"Полная занятость, полный день","['Аналитика', 'Анализ данных', 'iiko', 'MS PowerPoint', 'Аналитическое мышление', 'Конкурентная аналитика', 'Анализ текущих финансовых показателей', 'Описание бизнес-процессов']","TomYumBar - крупнейшая международная сеть семейных ресторанов паназиатской кухни.На данный момент, наша компания насчитывает более 27 ресторанов в 3 странах мира.В связи с динамичным развитием сети ищем в нашу команду бизнес-аналитика! Обязанности:  Составление еженедельных, ежемесячных и ежегодных отчетов по предприятиям; Мониторинг и анализ показателей ресторана и мгновенная реакция на изменения; Исследование рынка - сбор и аналитика сведений о конкурентах, партнерах; Анализ проблем и возможностей компании, разработка предложений по развитию сети. Анализ бизнес-процессов компании и поиск эффективных решений по автоматизации и оптимизации действующей системы;  Требования:  Знание MS Office (Word, Excel, PowerPoint) на продвинутом уровне; Высокий уровень самодисциплины и огромная любовь к систематизации; Развитые коммуникативные навыки; Уметь ""докопаться"" до всех ""мелочей""; Умение работать с большим объемом информации, способность быстро адаптироваться к новым задачам. Умение презентовать свою работу; Большое желание учиться и развиваться вместе с компанией.  Будет вашим преимуществом:  Знание основ бухгалтерского, финансового, управленческого, производственного и складского учета; Знание системы iiko; Опыт работы с Google Analytics, Яндекс Метрика, CRM, SAP;  Условия:  Работа в успешно развивающейся международной франчайзинговой сети; Уютный офис в центре Новосибирска (10 мин от м. Площадь Ленина); Молодой и дружелюбный коллектив; Официальное трудоустройство по ТК РФ; График работы 5/2 с 10:00 до 19:00; Обязательная стажировка и погружение в рабочие процессы; Заработная плата обсуждается по результатам собеседования. Ключевые навыкиАналитикаАнализ данныхiikoMS PowerPointАналитическое мышлениеКонкурентная аналитикаАнализ текущих финансовых показателейОписание бизнес-процессовКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресНовосибирск, улица Романова, 39Показать на большой карте","Новосибирск, улица Романова, 39",https://hh.ru/vacancy/80571611,"['аналитик данных', 'business analyst']"
80571645,АО Новабиом,Диетолог/нутрициолог,от 80 000 руб. до вычета налогов,True,69600.0,69600.0,1–3 года,"Полная занятость, полный день","['Лечебное питание', 'Диетология', 'Высшее образование']","Привет! Мы — амбициозный стартап ""Новабиом"" в области превентивной персонализированной медицины. Готовы принять в команду новых специалистов для достижения общей цели. Наша миссия: улучшить качество и продолжительность жизни людей. Мы создаем новые решения для ранней диагностики серьезных заболеваний, их предотвращения и активного долголетия. Чем предстоит заниматься:   Проведение консультаций по питанию для клиентов;   Консультирование команды по разработке алгоритма рекомендаций питания на основе анализа данных клиента;   Оценка питательной ценности пищевых продуктов и рекомендация альтернатив;   Аналитика международных стандартов и рекомендаций по назначению биологически активных добавок и коррекции питания;   Изучение научной литературы в области питания и здоровья;   Участие в организации образовательных мероприятий по темам, связанным с правильным питанием и здоровым образом жизни;   Наши ожидания:   Высшее медицинское образование;   Наличие квалификации нутрициолога будет преимуществом;   Опыт работы в области питания и здоровья от 2 лет;   Умение работать с людьми и объяснять сложные концепции в доступной форме;   Желание развиваться профессионально и участвовать в научных исследованиях;   Знание принципов и методов анализа данных клиентов;   Знание о влиянии бактерий кишечника на человека и интерпретации тестов микробиоты будет преимуществом.   Деловые и личностные качества:   Ответственность и исполнительность;   Уверенность в своих знаниях и способность принимать решения на основе научных данных и опыта работы.   Готовность к обучению и новым задачам;   Коммуникабельность, умение работать в команде;   Аналитические навыки и способность к анализу и интерпретации медицинских данных и результатов тестов.   Условия:   Заработная плата: от 80 000 рублей, оклад обсуждается с кандидатом по итогам собеседования;   График full-time   Комфортный современный офис в исторической части Санкт-Петербурга. Метро Площадь Восстания/Площадь Александра Невского. Развитая инфраструктура: транспорт, магазины, кафе.  Ключевые навыкиЛечебное питаниеДиетологияВысшее образованиеЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80571645,['аналитик данных']
80571679,Кровля профи,Стажер отдела продаж,от 50 000 руб. до вычета налогов,True,43500.0,43500.0,не требуется,"Стажировка, полный день",,"Без поиска клиентов! Обладаешь сильным желанием обучиться продажам, но не знаешь с чего начать? Мы готовы обучить тебя работе с нуля: продукт, продажи, работа в СRM и т.д. Комфортное рабочее место. Отправляй отклик!    Кто мы: Компания ""Кровля Профи"" является одним из лидеров на рынке кровельных и фасадных материалов и растет уже более 11 лет. Мы – единственная компания в регионе, которая производит и продает продукт с уникальными преимуществами. Наш продукт востребован и покупается ежедневно. Широкий ассортимент, скидки, тысячи кв. метров складских площадей и собственный автопарк позволяет нам оказывать сервис на высоком уровне. Рейтинг Яндекс: 4.8 Сегодня мы расширяем почти все наши отделы и открываем новые производства и представительства в другом регионе.   Что мы готовы предложить: Ваш доход:  Возможность проходить обучение и тренинги за счет компании. Постоянный входящий поток клиентов. Прозрачная и понятная система заработной платы: оклад + KPI + премии. Средний уровень дохода: от 40.000 руб. в первый мес., при эффективной работе уже на 2-3 месяцы возможно выйти на доход от 60.000 руб. и выше. Зарплата выплачивается без задержек и не имеет «потолка». Ежегодная индексация зарплаты.    Ваш рост:  Возможность вырасти до начальника отдела продаж. Полное обучение продукту у опытного корпоративного тренера.   Оформление по ТК РФ, оплачиваемый отпуск, больничный и т.д. Уважение руководителя, который нацелен на повышение Вашего заработка. Уютный офис, полноценная кухня (обеденная зона, холодильники, микроволновка, посуда), сплит-системы и т. д. Кофе машина, кофе, чай – постоянно доступны за счет компании. Охраняемая парковка или частичная оплата проезда для тех, кто без личного авто. Корпоративная жизнь, молодой коллектив. Скидки на продукцию компании.    Основные задачи:  Работа с входящим потоком клиентов в торговом зале Работа в CRM системе     Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресПятигорск, Беговая улица, 21Показать на большой карте","Пятигорск, Беговая улица, 21",https://hh.ru/vacancy/80571679,['машинное обучение']
80571702,2ГИС,Аналитик данных в Поиск,з/п не указана,False,,,1–3 года,"Полная занятость, полный день","['Python', 'SQL', 'Grafana', 'sklearn', 'Power BI', 'Pandas', 'Numpy', 'Seaborn', 'Matplotlib', 'Plotly']","     Привет! Мы команда, которая создаёт алгоритм поиска для всех продуктов 2ГИС. Помогаем миллионам наших пользователей быстро и точно находить фирмы, адреса, достопримечательности по всей России и многим странам зарубежья. Наш код работает и на мобильных устройствахи на серверах. Чтобы поиск находил точнее, мы создаём системы анализа данных. Они помогают проверятьи поддерживать качество нашей информации. Про команду У нас распределённая команда из 17 человек, которые работают в разных городах и странах. В команде есть Product, Tech Lead и Team Lead. Опытный инженерный состав middle+ (Python, C++, QA, Support, Data analyst). Задачи, которыми тебе предстоит заниматься   Находить статистически обоснованные взаимосвязи, генерировать и проверять гипотезы в данных.   Придумывать метрики для оценки качества поиска.   Контролировать метрики и исследовать причины их ростаили падения.   Оценивать эффективность и полезность выпущенных фич.   Проводить исследования по данным пользовательской активности в приложении.   Разрабатывать дашборды в Grafana и Power BI.   Для работы потребуется   Умение писать сложные SQL-запросы.   Опыт обработки данных в Python — работа с библиотеками pandas, numpy, sklearn.   Знание инструментов визуализации данных — matplotlib, seaborn, plotly в Python.   Понимание основ теории вероятностей и математической статистики.   Умение работать в команде, а также самостоятельно искатьи использовать всю необходимую информацию.   Почему у нас хорошо   Мы аккредитованная IT-компания.   У нас можно работать удалённо. Для нас важен специалист,а не его локация. Если хочешь работать в гибридном формате, у нас есть офисы в Москве, Санкт-Петербурге, два классных офиса в Новосибирске.   Нет дресс-кода и строгого графика: главное, чтобы было удобно тебе и команде. Кто-то начинает работу в 9,кто-то в 11, а кто-то — когда удобно ему и команде. Главное — выполнять задачи в срок и быть на связи с коллегами.   Само собой, полностью белая зарплата, размер обсуждается на собеседовании.   Есть ДМС, штатный терапевт, невролог, мед.консультанти другие IT-плюшки.   Если хочешь делиться своим опытом, мы только за — поможем с выступлениями на конференциях и статьямидля Хабра.   ООО «ДубльГИС» представляет бренд 2ГИС   Делаем карту, справочник и навигатор. А ещё — API и SDK, сервис бронирования Отелло, 2ГИС Про для бизнеса, оплату на АЗС и даже роботов.    Ключевые навыкиPythonSQLGrafanasklearnPower BIPandasNumpySeabornMatplotlibPlotlyЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80571702,"['специалист по данным', 'аналитик данных', 'data analyst', 'data']"
