vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url,query,publish_city_str
76113072,ООО Снабцентр,Водитель-экспедитор категория C,от 75 000 до 95 000 руб. на руки,True,75000.0,95000.0,1–3 года,"Полная занятость, полный день","['Водительское удостоверение категории BC', 'Ремонтные работы', 'Умение принимать решения', 'Организационные навыки']","Торгово – производственная компания СНАБЦЕНТР приглашает на работу Водителя на автомобили Газон Некст, JAC (предоставляются). У нас есть работа, и её много. И оплачивается она достойно и вовремя! Снабцентр – Одна из лидирующих компаний в области производства и комплексных поставок комплектующих, необходимых для сборки и установки окон ПВХ и других светопрозрачных конструкций. Мы поставляем нашу продукцию по всей России и в страны СНГ. В 2022 году нам исполнилось 11 лет. У нас свой автопарк из 20 машин, приглашаем Водителя-экспедитора с правами кат.B,С Доставка осуществляется по Ивановской области, Ярославской, Владимирской, Костромской, Московской, Нижегородской, Тверской, Вологодской и др. Обязанности:  Доставка и экспедирование груза компании до клиентов в соседние регионы НЕ ВОЗИМ СТЕКЛА И ГОТОВЫЕ ОКНА Сдача/ приёмка товара по накладным Мелкий ремонт и обслуживание автомобиля  Требования:  опыт работы от 1 года желание зарабатывать, готовность в большому количеству поездок знакомство с устройством автомобиля.  Условия:  Высокая заработная плата 2 раза в месяц БЕЗ ЗАДЕРЖЕК  Ежемесячные, квартальные, годовые премии Оформление по ТК РФ с первого дня работы Есть обучение и наставничество Машины загружают товаром БЕЗ участия водителя Выходной день на неделе после дальних маршрутов Бесплатное такси в ночное время Ежегодный оплачиваемый отпуск Заправка по топливным картам Выплата командировочных Выдаем фирменную удобную спецодежду Своя ремзона, опытный слесарь заинтересован в оперативном ремонте Все запчасти в наличии, нет простоев, дни ремонта оплачиваются Подарки на Дни Рождения сотрудников и для детей к Новому Году! Ключевые навыкиВодительское удостоверение категории BCРемонтные работыУмение принимать решенияОрганизационные навыкиУсловия для водителей  Нужны права категории B, C; Нужна карта тахографа СКЗИ;  Нужен военный билет.Категория BПеревозка грузов, категория B.Категория CПеревозка грузов, категория C; По городу; По региону; Мелкий ремонт и обслуживание транспорта.Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресИваново, улица Калашникова, 28ДПоказать на большой карте","Иваново, улица Калашникова, 28Д",https://hh.ru/vacancy/76113072,['машинное обучение'],Вакансия опубликована 17 мая 2023 в Иваново
76120699,Амур Минералс,Инженер по контрольно-измерительным приборам и автоматике,з/п не указана,False,,,3–6 лет,"Полная занятость, Вахтовый метод","['Техническое обслуживание', 'Автоматизация технологических процессов', 'Контроль исправности оборудования', 'Пуско-наладочные работы', 'Базы данных']","Обязанности:  Настройка, техническое обслуживание, наладка и ремонт оборудования КИПиА, систем аналитического контроля, Участие в разработке алгоритмов работы систем управления для заданного объекта управления. Участие в испытаниях и пусконаладочных работах. Проведение тестовых проверок с целью своевременного обнаружения неисправностей и их устранение. Наладка элементов и блоков электронно-вычислительных машин, радиоэлектронной аппаратуры и отдельных устройств и узлов. Организация технического обслуживания оборудования, обеспечение его работоспособного состояния, рационального использования, проведение профилактического и текущего ремонта. Составление заявок на запасные части и материалы. Отчёты о работе.  Требования:  Высшее электротехническое образование - Автоматизация технологических процессов, программирование, промэлектроника, связь. Опыт от 3-х лет на инженерной должности. Опытный пользователь ПК, MS Office, Siemens step 7, базы данных  Условия: Работа в компании «АМУР МИНЕРАЛС» состоящей в группе «Русская медная компания» (РМК), входит в число крупнейших производителей меди в России и является оператором разработки Малмыжского медного месторождения. Это перспективное месторождение мирового класса, расположенное на территории Нанайского и Амурского районов Хабаровского края в 274 км от Хабаровска и в 125 км от Комсомольска-на-Амуре. Официальное трудоустройство, социальные гарантии в соответствии с ТК РФ., Вахтовый режим работы, на вахте ежедневно по 11 часов.Белая своевременная оплата труда, междувахтовый отдых не оплачивается. Проживание в общежитии по 3 чел. в комнате, Питание самостоятельное с дальнейшей компенсацией- 500 руб. рабочий день, Предоставляется спецодежда в соответствии с нормами выдачи СИЗ согласно должности, Компенсация проезда к месту работы и к месту проживания по тарифу ""эконом"".Ключевые навыкиТехническое обслуживаниеАвтоматизация технологических процессовКонтроль исправности оборудованияПуско-наладочные работыБазы данныхКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдреспосёлок при станции МалмыжПоказать на большой карте",посёлок при станции Малмыж,https://hh.ru/vacancy/76120699,['инженер данных'],Вакансия опубликована 16 мая 2023 в Хабаровске
76120700,Амур Минералс,Инженер по контрольно-измерительным приборам и автоматике,з/п не указана,False,,,3–6 лет,"Полная занятость, Вахтовый метод","['Техническое обслуживание', 'Автоматизация технологических процессов', 'Контроль исправности оборудования', 'Пуско-наладочные работы', 'Базы данных']","Обязанности:  Настройка, техническое обслуживание, наладка и ремонт оборудования КИПиА, систем аналитического контроля, Участие в разработке алгоритмов работы систем управления для заданного объекта управления. Участие в испытаниях и пусконаладочных работах. Проведение тестовых проверок с целью своевременного обнаружения неисправностей и их устранение. Наладка элементов и блоков электронно-вычислительных машин, радиоэлектронной аппаратуры и отдельных устройств и узлов. Организация технического обслуживания оборудования, обеспечение его работоспособного состояния, рационального использования, проведение профилактического и текущего ремонта. Составление заявок на запасные части и материалы. Отчёты о работе.  Требования:  Высшее электротехническое образование - Автоматизация технологических процессов, программирование, промэлектроника, связь. Опыт от 3-х лет на инженерной должности. Опытный пользователь ПК, MS Office, Siemens step 7, базы данных  Условия: Работа в компании «АМУР МИНЕРАЛС» состоящей в группе «Русская медная компания» (РМК), входит в число крупнейших производителей меди в России и является оператором разработки Малмыжского медного месторождения. Это перспективное месторождение мирового класса, расположенное на территории Нанайского и Амурского районов Хабаровского края в 274 км от Хабаровска и в 125 км от Комсомольска-на-Амуре. Официальное трудоустройство, социальные гарантии в соответствии с ТК РФ., Вахтовый режим работы, на вахте ежедневно по 11 часов.Белая своевременная оплата труда, междувахтовый отдых не оплачивается. Проживание в общежитии по 3 чел. в комнате, Питание самостоятельное с дальнейшей компенсацией- 500 руб. рабочий день, Предоставляется спецодежда в соответствии с нормами выдачи СИЗ согласно должности, Компенсация проезда к месту работы и к месту проживания по тарифу ""эконом"".Ключевые навыкиТехническое обслуживаниеАвтоматизация технологических процессовКонтроль исправности оборудованияПуско-наладочные работыБазы данныхКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/76120700,['инженер данных'],Вакансия опубликована 16 мая 2023 в Комсомольске-на-Амуре
76133941,ВЛАДИС,Начинающий агент по продаже недвижимости,от 150 000 руб. на руки,True,150000.0,150000.0,не требуется,"Полная занятость, полный день","['Жилая недвижимость', 'Первичная недвижимость', 'Вторичная недвижимость', 'Подбор недвижимости по запросу клиента', 'продажа недвижимости', 'Клиентоориентированность', 'Сопровождение сделок', 'Сопровождение клиентов', 'Организация встреч', 'Телефонные переговоры', 'Поиск и привлечение клиентов', 'Активные продажи', 'Недвижимость', 'Деловое общение', 'Работа в команде']","                                ВЛАДИС – самое быстрорастущее* федеральное цифровое агентство недвижимости                                            *по данным новостного интернет-издания Лента.ру, 2022                                                                            Павлова Ирина                                                                               Директор по персоналу                                                                               Приглашаю Вас стать частью федеральной команды «ВЛАДИС», где приоритет –                                         благополучие сотрудников!                                                                                        Кулькова Марина                                                                               Руководитель отдела продаж                                                                               Ждем Вас на обучении! Станьте успешным риелтором вместе с командой тренеров,                                         наставников, руководителей и сервисных служб                                                                                        Тесленко Павел                                                                               Директор офиса                                                                               Мы всегда в поиске сильных руководителей! Готовы применить накопленный опыт и                                         стать лидером?                                         Ждем Вас!                                                                                        Шитикова Алла                                                                               Директор офиса                                                                               Вы – лучший в своем деле юрист, ипотечный брокер, HR, тренер, маркетолог? Мы                                         точно знаем, что с нами                                         Вы станете еще успешнее!                                                  ВЛАДИС – самое быстрорастущее* федеральное цифровое агентство недвижимости   ТОП-5 АН России**  16 лет на рынке недвижимости  100+ офисов в России и мире  ТОП-100 лучших работодателей России***  ТОП-50 привлекательных работодателей России c самыми лояльными сотрудниками***  Более 30000 отзывов от благодарных клиентов   Наша миссия «Любовь к клиентам через заботу о риелторах»  Приглашаем Начинающих специалистов по продаже жилой недвижимости (вторичная и новостройки) без опыта работы. Начинающих агентов готовы обучать с нуля до результата! Пожелания к кандидату:  Коммуникабельность, активность и позитивный настрой Грамотная устная и письменная речь, презентабельный внешний вид Пользователь ПК и актуальных мессенджеров Возможность уделять работе полный день, без совмещения  Чем занимается специалист:  Полный цикл ведения сделок купли-продажи недвижимости (вторичная/новостройки) Переговоры с клиентами (звонки, личные встречи), работа с готовой базой и привлечение новых клиентов Подбор объектов недвижимости и их презентация  Что предлагаем: Высокий процент от сделок – начальный 40% (в среднем от 100 000 рублей со сделки) с ростом до 75%, прозрачная и прогрессивная система мотивации. Расчет сразу в день сделки!  Еженедельные выплаты за работу с клиентами, которые не зависят от продаж Бесплатное обучение профессии в нашей бизнес-школе с получением сертификата Активная адаптация в новой профессии – поддержка наставника после обучения, первые сделки с Вами вместе проводит руководитель Быстрый выход на сделки, возможность предложить клиенту любой объект из общей базы компании с первого дня работы Доступ к единой базе новостроек и персонального помощника по сделкам с новостройками  Современные офисы в шаговой доступности от ст.м. Новые Черемушки, Пролетарская, Беговая, Водный стадион на выбор агента   Комфортные условия труда: оборудованное рабочее место и переговорные зоны для общения с клиентами, удобная CRM-система, оплата мобильной связи, зона отдыха для агентов, кухня, кофемашины  Поддержка от смежных отделов: юристы, ипотечные брокеры, отдел маркетинга (активно рекламирует объекты агента полностью за счет компании) Реальный карьерный рост: от агента до руководителя по должности и по финансовой мотивации от 40 до 75% по проценту Полностью за счет компании: обучение, реклама объектов, сопровождение юристов и ипотечных брокеров, у нас нет никаких вычетов из комиссии агентов Яркая корпоративная жизнь – праздники, конкурсы с ценными призами (айфоны, макбуки, бытовая техника итд), внимательное и гибкое руководство, поддерживающий коллектив   Хотите узнать о вакансии больше?  Направляйте отклик и я свяжусь с Вами в ближайшее время! *по данным Lenta.ru**по версии domclick.ru***по версии rating.hh.ru 2022                         За что нас выбирают                                                                   Забота о сотрудниках                                                                               Высокая мотивация, регулярное обучение, стремительный карьерный рост, яркие                                         праздники,                                         суперподарки, корпоративный спорт и многое другое                                                                                      Технологии                                                                               Собственный программный продукт и другие полезные сервисы, повышающие                                         эффективность                                         работы                                                                                      Масштаб                                                                               Еженедельно появляется +1 офис ВЛАДИС в России, наши команды работают в 65+                                         городах,                                         в                                         2022 году мы открыли первый офис в Турции                                                                      #ВЛАДИС#ВЛАДИСОМЖИТЬ                                           АН Владис входит в ТОП-5 агентств недвижимости по версии Домклик, февраль 2023                     Ключевые навыкиЖилая недвижимостьПервичная недвижимостьВторичная недвижимостьПодбор недвижимости по запросу клиентапродажа недвижимостиКлиентоориентированностьСопровождение сделокСопровождение клиентовОрганизация встречТелефонные переговорыПоиск и привлечение клиентовАктивные продажиНедвижимостьДеловое общениеРабота в командеКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Пролетарская, Волгоградский проспект, 2Показать на большой карте","Москва, Пролетарская, Волгоградский проспект, 2",https://hh.ru/vacancy/76133941,['специалист по данным'],Вакансия опубликована 16 мая 2023 в Москве
76136678,СИНЕРГИЯ,Бизнес аналитик в IT,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день",[],"Компания Synergy Soft, являющаяся частью Корпорации ""Синергия"", занимается разработкой собственных CRM и LMS систем. Для развития и доработки наших продуктов, начинаем подбор на позицию системного аналитика. В этой должности тебе предстоит развивать существующие системы ( LMS, CRM, Webinar. Synergy Bot), готовить техническую документацию для участия в гранте, создавать новые решения и участвовать в глобальных проектах по внедрению новых систем. ЧТО ТЫ БУДЕШЬ ДЕЛАТЬ:  Собирать, анализировать, формировать и согласовывать требования к ПО; Писать ТЗ для подачи на грант, описывать API;Проектировать технические решения совместно с командой разработки, описывать технические требования к разработке ( формирование внутреннего ТЗ); Декомпозировать задачи для разработчиков в JIRA; Подготавливать план тестирования и тестировать разработанный функционалам вместе с тестировщиком; Подготавливать иную техническую документацию для отчетности фондам и инвесторам.  КАКИЕ НАВЫКИ МЫ ОЖИДАЕМ:  Опыт работы в роли бизнес- и/или системного аналитика; Умение проанализировать бизнес-задачу и перевести ее на «язык» разработчиков, спроектировать и описать проектное решение; Знания и понимание принципов разработки программного обеспечения; Понимание важности хорошей коммуникации и владение навыком деловой переписки; Знание основ информационных систем; Знание основ компьютерных систем и сетей; Понимание структуры ПО (Database, BackEnd, FrontEnd, HTML/CSS, API); Понимание работы северной инфраструктуры; Умение описывать технические требования к разработке (формирование внутреннего технического задания), декомпозировать и описывать задачи для разработчиков.  ЧТО МЫ ПРЕДЛАГАЕМ:  Современные технологии; Максимальная поддержка в получении новых знаний и внедрении новых технологий в проекты; Отсутствие лишней бюрократии внутри команды; Документация, Jira, PM на каждый проект, распределенные проектные команды.  БОНУСЫ:  После успешного прохождения испытательного срока возможно получение бесплатного и\или частично бесплатного образования; Оплата переработок в случае их возникновения; Работа на лучшем железе; Покупка любого необходимого для работы софта;  Возможность получения опыта обучения студентов и продвижения своих курсов для самых амбициозных.  Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/76136678,['business analyst'],Вакансия опубликована 16 мая 2023 в Москве
76138783,ООО АльмакорГруп,Ведущий специалист по организационному развитию/бизнес-процессам,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['Оптимизация бизнес-процессов', 'MS Project', 'MS PowerPoint', 'Бизнес-анализ', 'BPMN', 'MS Visio', 'Точность и внимательность к деталям', 'Написание процедур']","В методологический центр холдинга в связи с расширением отдела требуется Ведущий специалист по организационному развитию / Бизнес-аналитик: Обязанности:  Комплексный аудит корпоративных локальных нормативных актов, формализованных в составе ОРД Компании на предмет анализа их реального прикладного использования в администрировании текущих и перспективных бизнес-процессов; Формирование, оформление и согласование с заказчиком бизнес-логики процессов; Моделирование и описание бизнес-процессов (желательно знать нотации BPMN 2.0, EPC, IDEFO); Формализация моделей бизнесе-процессов в регламентах и других ОРД Компании: Актуализация имеющихся и разработка новых ОРД Компании таких как: Программы развития, Положения, Инструкции, Стандарты, Руководства пользователя и пр.; Внедрение бизнес-процессов. Методическое сопровождение бизнес-процессов и процедур, связанных с их администрированием. Методическая помощь в деятельности сотрудников подразделений Компаний, входящих в группу: обучение, контроль, формирование предложений по корректирующим мероприятиям для принятия необходимых мер воздействия по обеспечению требований регламентирующих документов; Контроль, выявление отклонений и несоответствий в текущих бизнес-процессах требованиям регламентов, измерение результатов подпроцессов по установленной метрике и КПЭ, анализ причин возникновения несоответствий, формирование предложений по их устранению и улучшению бизнес-процессов; Формирование аналитической отчётности и проведение анализа в проблемных зонах организационного развития Компании, установление причинно-следственной связи и разработка предложений по их устранению.  Требования:  Опыт работы от 3-х лет на должностях с функциями организационного развития, включая: анализ текущих бизнес-процессов («как есть»), разработку и внедрение новых («как должно быть»), методическое сопровождение (тестирование, обучение), контроль за исполнением регламентов бизнес-процессов, а также получение обратной связи в целях их последующего реинжиниринга Продвинутый пользователь, практические навыки работы в MS Office (обязательно: Excel, Word, Visio, Power Point, Project). Знание программных продуктов моделирования бизнес-процессов будет являться преимуществом  Условия:  график работы 5/2 с 8:30 до 17:30, в пятницу сокращенный рабочий день до 16:15; оформление по ТК РФ, конкурентный уровень дохода обсуждаем в зависимости от опыта кандидата, официальная ""белая"" заработная плата; работа в команде профессионалов, реализация интересных проектов Холдинга; комфортабельный офис в бизнес-центре в пешей доступности от метро Алтуфьево. Ключевые навыкиОптимизация бизнес-процессовMS ProjectMS PowerPointБизнес-анализBPMNMS VisioТочность и внимательность к деталямНаписание процедурЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Алтуфьево, Бескудниково, Бибирево, Илимская улица, 5Показать на большой карте","Москва, Алтуфьево, Бескудниково, Бибирево, Илимская улица, 5",https://hh.ru/vacancy/76138783,['business analyst'],Вакансия опубликована 17 мая 2023 в Москве
76139625,Cognitive Pilot,Монтажник РЭАиП,от 50 000 до 70 000 руб. на руки,True,50000.0,70000.0,1–3 года,"Полная занятость, полный день","['Чтение чертежей', 'Adobe Reader', 'Сельское хозяйство', 'NI Multisim']","Cognitive Pilot — ведущий мировой разработчик систем искусственного интеллекта для беспилотных транспортных средств. Мы занимаем лидирующие позиции в мире по разработке технологий автономного управления сельскохозяйственной техникой (система Cognitive Agro Pilot) и железнодорожным транспортом (система Cognitive Rail Pilot). Также мы разрабатываем и производим собственные радары для задач автоматизации наземного транспорта и других промышленных применений.   Обязанности:  Монтаж печатных плат и сборка радиоэлектронной аппаратуры Монтаж кабельной продукции  Требования:  Опыт монтажа и сборки кабельной продукции Сборка радиоэлектронной продукции Опыт работы паяльным оборудованием и ручным инструментом; Понимание схемотехники, чтение чертежей и схем;  Условия:  Официальное оформление по ТК РФ с первого дня график работы: 5/2 Место работы - г. Томск Ключевые навыкиЧтение чертежейAdobe ReaderСельское хозяйствоNI MultisimЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресТомск, Берёзовая улица, 6Показать на большой карте","Томск, Берёзовая улица, 6",https://hh.ru/vacancy/76139625,['Artificial intelligence'],Вакансия опубликована 15 мая 2023 в Томске
76143414,ООО Арлайт РУС,Аналитик бизнес-процессов,з/п не указана,False,,,1–3 года,"Полная занятость, полный день",[],"Компания АРЛАЙТ более 26 лет на рынке, является одним из лидеров в области светодиодного освещения. Собственное производство в Беларуси и Китае. Крупная сеть дистрибьютеров по всей России и в странах СНГ. ЦЕЛЬ — способствовать появлению светодиодного освещения в каждом доме. Наша МИССИЯ — принести идеальный свет в жизнь каждого. Наш главный АКТИВ — наши сотрудники. Мы предлагаем полностью официальное трудоустройство, белую зарплату, премии по результатам работы, дружный и сплоченный коллектив. Уровень заработной платы оговаривается на собеседовании с каждым конкретным кандидатом. У нас интересно работать, легко развиваться и просто внедрять новые идеи. Нас уже 250 и у тебя есть возможность участвовать в росте компании в качестве Бизнес-аналитика. Что будет входить в Ваши задачи:  Моделирование бизнес-процессов в нотации BPMN; Разработка регламентов; Разработка инструкций; Оптимизация и реинжиниринг бизнес-процессов; Настройка бизнес-процессов в BPMS; Сбор, анализ и формализация бизнес-требований, участие в проектировании решений на доработку ИС; Согласование бизнес-требований с заказчиками и разработчиками; Консультации проектной команды по предметной области.  Мы ожидаем от Вас:  Знание и понимание принципов бизнес-анализа и опыт его применения при интеграции ПО; Высшее техническое образование; Опыт работы от 2-х лет; Преимуществом будет опыт работы по оптимизации процессов по одному из направлений:- Складская деятельность;- Закупки;- Продажи.  Мы предлагаем:  Работа в стабильной, успешно развивающейся компании с 26-летней историей;  Оформление по ТК РФ, белая заработная плата (2 раза в месяц), премии по результатам работы;  Вкусный кофе, чай, фрукты в офисе, столовая на территории; Разнообразные корпоративные мероприятия; Возможность обучения, посещения профильных мероприятий; Скидки на продукцию компании; Комфортный офис в центре Москвы в шаговой доступности от метро: ""Чистые пруды"", ""Тургеневская"", ""Сретенский бул-р""; График работы: 5/2 (на выбор: 9:00-17:30, 9:30-18:00 или 10:00-18:30); Возможность профессионального и карьерного роста. Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Уланский переулок, 22с1Показать на большой карте","Москва, Уланский переулок, 22с1",https://hh.ru/vacancy/76143414,['business analyst'],Вакансия опубликована 16 мая 2023 в Москве
76148703,Интерфакс,Архитектор/Разработчик ETL (продукт RU Data),з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['SQL', 'ETL', 'База данных: Oracle']","Интерфакс - крупнейшая в России негосударственная информационная группа, создатель передовых информационно-аналитических систем в сегменте B2B, одно из ведущих в стране и наиболее цитируемых в мире российских информационных агентств. В числе самых известных IT-продуктов Группы – СПАРК, СКАН, X-Compliance, Маркер, RU Data, которые помогают бизнесу:  эффективно управлять рисками, решая задачи в сферах KYC, комплаенс, конкурентной разведки, due diligence, оценки деловой репутации; работать на финансовом и товарном рынках, включая сектор госзакупок; выполнять регулятивные требования; проводить анализ и мониторинг СМИ и соцмедиа; организовывать внешние коммуникации.  RU Data — источник эталонных данных по финансовым инструментам и эмитентам, созданный агентством «Интерфакс» в партнерстве с Национальным расчетным депозитарием. Сервисы Ru Data интегрированы в информационно-справочный портал об облигациях RusBonds. В проект Ru Data входит линейка профессиональных сервисов RD Solutions, используемых профессионалами финансового рынка для анализа финансовых рисков и управления эффективностью портфелей ценных бумаг, мониторинга новостей и корпоративных событий эмитентов, подготовки банками и финансовыми организациями отчетности по операциям с ценными бумагами и ПФИ. Проект RU Data ищет в молодую и активно развивающуюся команду Разработчика ETL. Чем предстоит заниматься:  Участие в формировании архитектуры сервисов в рамках DataQuality Проектирование и разработка ETL-процессов обработки данных Взаимодействие с внутренними и внешними командами разраотки в рамках реализации задач DataQuality /Data Management Внедрение механизмов анализа данных  Мы ищем в успешном кандидате:  хорошее знание SQL опыт работы с основными БД (MS SQL, Oracle) опыт работы с ETL-системами опыт проектирования и внедрения процессов для контроля качества данных (DataQuality DataManagement)  Будет плюсом:  опыт работы с Pentaho, Apache Airflow и т.п системами с открытым кодом опыт по построению DWH-систем опыт миграции различных БД на PostgeSQL знакомство с DAMA-DMBOK2 знакомство с требованиями IOSKO к поставщикам финансовой информации 0опыт работы с данными для рынка ценных бумаг Ключевые навыкиSQLETLБаза данных: OracleЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/76148703,"['Data Architect', 'data']",Вакансия опубликована 16 мая 2023 в Москве
