vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url,query,publish_city_str
76291546,Rutube,Data Engineer,з/п не указана,False,,,1–3 года,"Полная занятость, полный день","['Python', 'SQL', 'Tableau', 'SSRS', 'Power BI', 'ClickHouse', 'СУБД', 'Работа с базами данных', 'Atlassian Jira', 'Atlassian Confluence']","RUTUBE - крупнейший российский видеохостинг, где собраны различные категории видео: премьерные выпуски шоу и сериалов, прямые эфиры телеканалов, фильмы и мультфильмы, контент видеоблогеров. Мы стремимся сделать лучший видеосервис на базе высокотехнологичных решений, исследований и аналитики, который позволит смотреть качественный лицензионный контент, адаптированный под каждого пользователя. Сейчас нам требуется Data Engineer, способный быстро погрузиться в новые задачи и усилить нашу команду.   Что ты уже умеешь:  Разработка витрин данных, интерактивных дашбордов и отчетов; Работа с ad-hoc запросами; Разработка потоков загрузки и обработки сырых данных на хранилище; Создание и совершенствование, совместно с бизнес-командой, перечня основных операционных показателей и методологии их расчета; Взаимодействие с заказчиком; Построение логики формирования витрин данных, отчетов, выстраивание логики работы аналитических продуктов; Участие в формировании требований на загрузку необходимых данных из источников, а также для подключения новых источников данных; Поиск и анализ требуемой информации в различных источниках данных; Работа с Git, Jira, Confluence.  Что ты будешь делать:    Навыки написания сложных и оптимальных SQL-запросов; Владение Python для работы с данными; Навыки настройки потоков данных в Apache AirFlow; Опыт разработки дашбордов (Tableau, PowerBI, Superset, SSRS, ReDash, ect.); Знание принципов работы реляционных БД; Навыки исследования и анализа данных, работы с большим объемом информации; Знание подходов к проектированию структур данных; Аналитический склад ума и системное мышление; Опыт сбора и анализа бизнес-требований в области аналитики решений; Опыт работы по специальности от 2 лет.  Не обязательно, но круто, если ты:    Владение инструментами интернет-аналитики(Яндекс Метрика, AppMetrica, GA); Опыт работы с СУБД ClickHouse.  Что мы предлагаем:  Опыт работы над крупнейшем видеосервисом страны; Работу в команде профессионалов и творческих людей; Достойный уровень дохода (обсуждается индивидуально с каждым кандидатом); Мы оформим ДМС не дожидаясь окончания испытательного срока; Фрукты, овощи, вкуснейший кофе каждый день; Гибкое начало рабочего дня; Возможность работать по гибридному графику; Уютный офис в пешей доступности от метро Сокол (БЦ Алкон). Ключевые навыкиPythonSQLTableauSSRSPower BIClickHouseСУБДРабота с базами данныхAtlassian JiraAtlassian ConfluenceЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Аэропорт, Красный Балтиец, Сокол, Ленинградский проспект, 72к4Показать на большой карте","Москва, Аэропорт, Красный Балтиец, Сокол, Ленинградский проспект, 72к4",https://hh.ru/vacancy/76291546,"['data analyst', 'data engineer', 'data']",Вакансия опубликована 15 мая 2023 в Москве
76327183,IEK GROUP,Бизнес-аналитик (проекты DWH/BI),з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['DWH', 'SQL', 'Olap (online analytical processing)', 'SSRS']","         IT-подразделение IEK GROUP ищет коллегу в распределенную команду разработки аналитических систем, которому было бы интересно вместе с нами развивать data-driven подход. Многое уже сделано, построено Хранилище данных (SQL SERVER EE 2019), создан портал бизнес-аналитики (SharePoint), бизнес ""вошел во вкус"" и активно использует OLAP и POWER BI. Данные для подобной аналитики приходится собирать в различных системах - 1С, WMS,CRM ... Мы плотно интегрированы с партнёрами нашей компании, поэтому обмен данных у нас не только внутренний, но и с внешними контрагентами. Мы предлагаем новые подходы к данным, разрабатываем различные ML- сервисы, которые помогают стать компании более эффективной. Уже реализована собственная система прогнозирования спроса, управления эластичностью цен и т.д. Работа построена в основном на принципах Agile, с MVP и желанием сделать хороший и полезный продукт! Работаем в Azur DevOps GIT. Итак, вливаясь к нам в команду Вам предстоит:  Взаимодействовать с бизнес-заказчиками для формализации и документирования требований к хранилищу данных и отчетности Разрабатывать техническую документацию и реестры для хранилища данных, витрин данных и отчетов Ставить и управлять очередью задач разработчикам Формировать критерии приёма результатов разработки.  Что ждём от Вас:  Опыт работы в качестве руководителя проекта (бизнес-аналитика на проектах DWH/BI); Опыт участия в проектах по разработке и поддержке ХД, написания ETL Знание средств построения отчетности и моделей данных: SSRS, PowerBI. MS Excel. SQL. Плюсом будет TFS Jira  Что предлагаем:  Гибкий график работы: можно удалённо, можно в офисе Рабочий день с 09:00 до 17:30, но всё обговаривается, особенно если Вы не из Москвы. Да, кстати если вы не из Москвы - раз в квартал ждём в офисе на очное общение с коллегами. Компания оплатит вашу командировку Достойный уровень дохода (зависит от профессиональных компетенций) Расширенный социальный пакет: бесплатное питание в столовой офиса, ДМС, дополнительные отпускные дни, оплата больничного листа, материальная помощь в критических ситуациях, бесплатные оздоровительные/спортивные мероприятия  Правительственные льготы – мы аккредитованная IT-компания  Комфортная, доброжелательная рабочая атмосфера Корпоративные традиции и праздники, коллективные мотивационные программы Офис: 10-15 минут от м. ""Бульвар Дмитрия Донского"" на корпоративном транспорте (г. Щербинка).     Ключевые навыкиDWHSQLOlap (online analytical processing)SSRSЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/76327183,"['data analyst', 'business analyst']",Вакансия опубликована 10 мая 2023 в Москве
76338336,"Согласие, страховая компания",Бизнес-аналитик (проектный офис),з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['MS Visio', 'BPMN', 'Бизнес-анализ', 'Оптимизация бизнес-процессов', 'Управление проектами', 'IDEF', 'Бизнес-моделирование', 'Моделирование процессов', 'Деловая коммуникация', 'Подготовка презентаций', 'Моделирование бизнес процессов', 'Проведение презентаций', 'Аналитика', 'Автоматизация процессов']","Мы российская страховая компания с успешной историей развития. Мы разрабатываем цифровые сервисные продукты для наших клиентов и входим в ТОП-10 Страховых компаний России. В 2020 году мы заняли первое место в рейтинге цифровизации российских страховых компаний, составленном Фондом «Сколково» и VR_Bank. Наша цель – создавать глобальные b2b/b2c и внутренние продукты, чтобы в будущем таких наград стало больше, а коллегам было удобно обслуживать и поддерживать операционные задачи внутри компании. Мы ищем Бизнес-аналитика в отдел бизнес-анализа проектного офиса. Вам предстоит глубоко погружаться в детали и проводить анализ проектных инициатив цифровых страховых продуктов и сервисов Компании. Ваши задачи:  Обследовать процессы, описывать и структурировать БТ к функциям, сервисам и системам заказчика; Разрабатывать критерии и требования к продукту проекта; Моделировать и проводить анализ БП, строить ASIS и TOBE в BPMN; Вырабатывать решения с коллегами из смежных систем и процессов.  Мы ожидаем:  Законченное высшее образование; Опыт работы в моделировании процессов с целью автоматизации от 2 лет; Опыт бизнес-анализа в страховой и финансовых сферах (желательно); Опыт работы с нотациями и создания качественной технической документации; Умение выявлять кроссфункциональные и сквозные процессы; Системное мышление и способность посмотреть на задачу с разных сторон; Понимание жизненного цикла разработки ПО; Понимание принципов и подходов проектной деятельности Умение разобраться в недокументированных процессах, систематизировать их; Умение доносить идею,отстаивать свою позицию, давать обратную связь; Умение работать в команде; Оконченные специализированные курсы по управлению процессами, бизнес-анализу и проектному управлению (будет плюсом).  Условия:  Полное соблюдение ТК РФ, конкурентный уровень дохода + ежегодное премирование; Интересные проекты, реализацией которых вы будете гордиться; Понимающее руководство, отличные перспективы для профессионального роста и развития, внешнее и внутрикорпоративное обучение как по soft skills, так и по hard skills; Работа в команде профессионалов; ДМС со стоматологией; Отличные скидки сотрудникам на страховые продукты компании (транспорт, недвижимость, путешествия); Пятидневная рабочая неделя с 9:00 до 18:00, сокращенный день в пятницу до 16:45; Место работы:м. Проспект мира.  Присоединяйтесь к нашей команде!Ключевые навыкиMS VisioBPMNБизнес-анализОптимизация бизнес-процессовУправление проектамиIDEFБизнес-моделированиеМоделирование процессовДеловая коммуникацияПодготовка презентацийМоделирование бизнес процессовПроведение презентацийАналитикаАвтоматизация процессовКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Проспект Мира, Гиляровского, 42Показать на большой карте","Москва, Проспект Мира, Гиляровского, 42",https://hh.ru/vacancy/76338336,['business analyst'],Вакансия опубликована 11 мая 2023 в Москве
76341869,Ижсинтез-отделочные материалы,Водитель погрузчика (с обучением),до 60 000 руб. на руки,True,60000.0,60000.0,не требуется,"Полная занятость, полный день","['Приемка груза', 'Комплектация', 'Прием товара', 'Работа с ТМЦ', 'Вождение дизельного погрузчика']","На склад готовой продукции компании производителя примем сотрудника Условия:   плата сдельно-премиальная до 60 000 руб. (без задержек) Квартальные премии; Компенсация аренды жилья для иногородних (4 000 руб./мес.); Обучение работе на погрузчике за счет компании; Медосмотр за счет компании; Ежегодная индексация заработной платы 10-20%; Служебный транспорт от ТЦ «Омега», ТЦ «Столица», ТЦ «Азбука ремонта»,ост. ул. Клубная. Комплексный обед 100 руб. (очень вкусный+ выпечка); 5-ти дневная рабочая неделя, 8.00-17.00, 08.00-20.00 - в зависимости от тоннажа), рабочая суббота по производственной необходимости;   Программа материальной помощи сотрудникам, компенсация путевок в детские лагеря отдыха; Программы поддержки начинающих специалистов; Скидка на товары компании (строительные материалы, мебель) до 50%;  Обязанности:  Набор товара (по накладной); Прием товаров с производственных участок на склад и размещение по адресному хранению; Погрузка и разгрузка машин; Участие в инвентаризациях на складе.  Требования:  Способность работать в высоком темпе; подъем тяжестей весом 25-30 кг; Опыт управления погрузчиком приветствуется (электрический, дизельный), наличие удостоверения не обязательно; Ключевые навыкиПриемка грузаКомплектацияПрием товараРабота с ТМЦВождение дизельного погрузчикаКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресИжевск, Воткинское шоссе, 208Показать на большой карте","Ижевск, Воткинское шоссе, 208",https://hh.ru/vacancy/76341869,['машинное обучение'],Вакансия опубликована 17 мая 2023 в Ижевске
76347722,SberTech,Go/Python разработчик,от 160 000 руб. на руки,True,160000.0,160000.0,1–3 года,"Полная занятость, полный день","['OpenShift', 'K8S', 'Linux', 'Docker', 'Ansible', 'terraform', 'Prometheus', 'Bitbucket', 'Gitlab', 'Grafana', 'Python']","Описание проекта Platform V – облачная цифровая платформа для разработки бизнес-решений enterprise-уровня. Мы - молодая команда, занимаемся администрированием микросервисной архитектуры, поддержкой и решениями на базе OpenShift/K8S на уровне сервисного слоя.Отвечаем за создание продукта выдачи инструментов для Platform V. Стек проекта: OpenShift/K8S, Linux, AltLinux, Docker, Jira, Jenkins, bitbucket, terraform Тебе предстоит:  Автоматизировать процессы установки и подготовки сред (от нарезки виртуальных машин до разворота СПО) Проводить дебаг и разбор возникших проблем у клиентов в ходе работы, исключая сам процесс установки приложений Развертывать инфраструктуру для стендов системного и нагрузочного тестирования Оптимизировать уже работающие процессы Поиск решений по импортозамещениюМы ожидаем, что ты: Имеешь опыт администрирования Linux (RHEL, CentOS - предпочтительнее) / AltLinux Имеешь опыт разработки на Python или Go Имеешь опыт работы K8S / OpenShift Знаешь, что такое Ingress, egress, servicemash, controlplane Знаешь, что такое Docker и имеешь опыт создания собственных контейнеров Уверенно пишешь автоматизацию на ansible / terraform Имеешь опыт настройки prometheus / grafana Имеешь опыт работы с системами контроля версий (Gitlab, bitbucket)  Работа у нас это:  Достойный годовой бонус; Обучение за счет компании: Корпоративный университет, Виртуальная школа Сбера, повышение квалификации, IT конференции, митапы, библиотека; ДМС, страхование от несчастных случаев и тяжелых заболеваний, корпоративная пенсионная программа Ипотека выгоднее для каждого сотрудника, льготное кредитование; Реферальная программа для сотрудников: вознаграждение до 100 тыс. рублей; Скидки на отдых на лучших курортах в Сочи, Ялте и Алтае; Бесплатная подписка СберПрайм+, скидки от компаний-партнеров для сотрудников; Бесплатный спортзал на территории офиса.   Ключевые навыкиOpenShiftK8SLinuxDockerAnsibleterraformPrometheusBitbucketGitlabGrafanaPythonЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Тульская, Новоданиловская набережная, 10Показать на большой карте","Москва, Тульская, Новоданиловская набережная, 10",https://hh.ru/vacancy/76347722,['машинное обучение'],Вакансия опубликована 10 мая 2023 в Москве
76350302,OSTIN,"Кладовщик ТЦ ""Лига""",от 43 890 руб. до вычета налогов,True,38184.0,38184.0,не требуется,"Полная занятость, гибкий график",[],"                               Сотрудники O’STIN – это команда единомышленников, где каждый развивается вместе с брендом одежды в стиле casual вот уже 19 лет.  МЫ ПРЕДЛАГАЕМ:    Удобные графики работы:   5/2 c 09:00 до 18:00; 2/2 с 9:00 до 20:00;   Конкурентную заработную плату; Официальное трудоустройство; Возможность увеличивать свой доход; Возможность зарабатывать без опыта работы; Профессиональную помощь коллег в обучении и адаптации; Возможность строить карьеру не только в своем городе; Модная форма в стиле casual; Скидки 30% на бренд O’STIN и бренды-партнеры (Спортмастер (Nike, Adidas, PUMA, Columbia, Demix), FUNDAY) Работу в команде молодых и амбициозных.  Приходи и будешь гордиться собой! ТВОИ ЗАДАЧИ:   Производить разгрузку машины и прием товара;   Распределять товар на складе и выдавать в торговый зал;   Участвовать в инвентаризациях.   МЫ ЦЕНИМ:    Активную жизненную позицию, стремление к результату; Внимательность к мелочам и ответственность; Желание развиваться и готовность к обучению.  РАЗВИВАТЬСЯ ЛУЧШЕ ВМЕСТЕ! Собеседования проводятся ежедневно со ВТ по СБ, с 11:00 до 17:00, в магазине O'stin      * Работай с нами   Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресХимки, Планерная, Ховрино, Ленинградское шоссе, вл5Показать на большой карте","Химки, Планерная, Ховрино, Ленинградское шоссе, вл5",https://hh.ru/vacancy/76350302,['машинное обучение'],Вакансия опубликована 10 мая 2023 в Химках
76356752,"Росводоканал,ООО",Инженер ПТО,от 130 000 до 140 000 руб. на руки,True,130000.0,140000.0,3–6 лет,"Полная занятость, полный день","['Работа с большим объемом информации', 'Организаторские навыки']","       Обязанности:  подготовка исходных данных для разработки проекта производства работ, линейных и сетевых графиков производства работ ведение и контроль за ведением линейных и сетевых графиков производства работ разработка, оформление и согласование проектов производства строительных работ разработка документации по подготовке строительной площадки к началу производства работ входной контроль проектной, рабочей, сметной документации по объекту строительства планирование и контроль выполнения разработки и ведения организационно-технологической и исполнительной документации строительной организации приём и хранение технической документации для объектов капитального строительства организационно-техническое и технологическое сопровождение строительного производства определение потребности в материально-технических и трудовых ресурсах для дальнейшего расчёта себестоимости строительно-монтажных работ контроль за производственно-техническим и технологическим обеспечением строительного производства подготовка заявок на обеспечение строительного производства материально-техническими и трудовыми ресурсами планирование и контроль подготовки документации для сдачи объекта капитального строительства в эксплуатацию координация деятельности производственно-технического подразделения со смежными подразделениями компании участие в формировании тендерной документации участие в заключении договоров строительного подряда  Требования:  не менее 5-7 лет в строительстве (не менее 2-х лет в сфере водоснабжения/водоотведения) опыт работы на аналогичной должности в структуре Генподрядчика строительное образование (желательно в сфере водоснабжения/водоотведения)  Условия:  адрес места работы г. Москва, ул. Бережковская набережная, 38 график работы: с понедельника по пятницу с 9 до 18 (время проектов обсуждается), суббота и воскресенье, государственные праздники - выходные работа в крупной стабильной компании в команде профессионалов официальное трудоустройство согласно ТК РФ, социальный пакет ДМС - с комфортными условиями для сотрудника компании возможность карьерного роста в Группе Компаний ""Росводоканал""      Ответственность    добросовестность    партнерство    безопасность    развитие команды    Ключевые навыкиРабота с большим объемом информацииОрганизаторские навыкиЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Киевская, Студенческая, Бережковская набережная, 38Показать на большой карте","Москва, Киевская, Студенческая, Бережковская набережная, 38",https://hh.ru/vacancy/76356752,['инженер данных'],Вакансия опубликована 10 мая 2023 в Москве
76357725,Сталепромышленная компания,HR Generalist,от 80 000 руб. на руки,True,80000.0,80000.0,1–3 года,"Полная занятость, полный день",[],"В блок управления Поволжского дивизиона компании требуется грамотный специалист по персоналу, способный осуществлять управление данным направлением в филиалах дивизиона. Филиалы: Оренбург, Казань, Самара, Ижевск, Нижний Новгород, Киров, Пенза, Сыктывкар, Чебоксары. Место работы специалиста - Екатеринбург. Требования:  Опыт работы в HR-сфере от 2 лет; Экспертное знание Excel; Опыт контроля и организации подбора; Опыт участия в разработке и реализации адаптационных программ; Знание подходов к планированию численности; Умение рассчитывать текучесть; Готовность работать с персоналом удаленных филиалов.  Обязанности:  Контроль процесса подбора в филиалах Поволжского дивизиона (как такого подбора самостоятельного очень мало, в основном контроль рекрутеров в филиалах); Контроль процесса адаптации новых сотрудников компании; Формирование потребности в обучении сотрудников; Организация процедуры аттестации производственного персонала иком. блока; Работа по предотвращению текучести персонала; Планирование потребности в персонале, оценка производительности персонала; Контроль использования отпусков сотрудниками по категориям.  Условия:  Работа в крупной развивающейся федеральной компании; Уровень ЗП обсуждается, учитываются ожидания кандидатов; Вся ЗП белая, выплачивается 2 раза в месяц без задержек. Все строго по ТК РФ; Наставничество и обучение в адаптационный период; Интересные корпоративные мероприятия сплавы, спартакиады, выездные мероприятия (отдых и бизнес активности в локациях Турецкого побережья и Красной поляны); Подарки детям на НГ; Скидки на посещение тренажерного зала и услуги центра кинезиотерапии; Наличие ежеквартальных командировок в филиалы; Режим работы: с 8:30 до 18:00, 5 дневка. Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЕкатеринбург, Кировский район, микрорайон Втузгородок, Академическая улица, 18Показать на большой карте","Екатеринбург, Кировский район, микрорайон Втузгородок, Академическая улица, 18",https://hh.ru/vacancy/76357725,['специалист по данным'],Вакансия опубликована 15 мая 2023 в Екатеринбурге
76372199,ООО Компания Стек,Менеджер проектов,от 80 000 руб. до вычета налогов,True,69600.0,69600.0,1–3 года,"Полная занятость, полный день","['Договорная работа', 'Деловая переписка', 'Многозадачность', 'Управление отношениями с клиентами', 'Организаторские навыки', 'Управление командой', 'Информационные технологии']","     Добро пожаловать                 в  команду Стек    Стек — крупный разработчик программного обеспечения для предприятий ЖКХ  и энергетики. Мы работаем с 1993 года, и за это время нашими клиентами стали более 650 организаций из большинства регионов России и ближнего зарубежья. Вас ждут интересные проекты федерального масштаба, заказчиками которых выступают «Газпром энерго», «АтомЭнергоСбыт», «Россети», «ТНС энерго» и многие другие компании. Наша компания имеет офисы в Ярославле и Рыбинске, в команде Стека работает более 200 высококвалифицированных специалистов. У нас много проектов и клиентов, поэтому мы растем: набираем новых сотрудников  и помогаем погрузиться в нашу сферу деятельности — IT в ЖКХ! Ваши задачи  Регулярное общение с клиентами группы, получение обратной связи, фиксация замечаний, их анализ и урегулирование спорных моментов Работа с территориально распределёнными сотрудниками и заочная работа с заказчиком Управление структурой проекта, контроль, планирование, сдача работ Формирование отчетности и работа с метриками проекта Договорная работа с клиентами и контроль получения оригиналов документов  Наши ожидания  Опыт работы в разработке ПО или веб-разработке, опыт внедрения или сопровождения ИТ в роли аналитика, аккаунта, менеджера Опыт работы с документами: знание договоров, понимание терминологии, знание законодательства в части договорной деятельности и претензионной работы Грамотная речь и умение излагать грамотно мысли как в устном, так и в письменном виде Умение работать с возражениями Высокая степень концентрации, работа в режиме многозадачности Не бояться вникать в такие тонкости, как деление показаний ОДПУ, потери в линиях, печать квитанций  Дополнительным плюсом будут:  Знание и опыт применения методологий управления проектами Образование/курсы в области управления проектами и/или подтверждающие документы Опыт работы в крупных системных интеграторах или компаниях разработчиках ПО/веб-систем Широкий технологический и методический кругозор – понимание того, как устроены базы данных, как функционируют предприятия ЖКХ и энергетики, понимание различных принципов разработки и тестирования ПО  Помимо опыта нам важны:  Инициативность и проактивность Умение аргументировано отстаивать свои идеи и свою точку зрения Способность самостоятельно организовывать свою работу Умение договариваться. Для нас важно довести работу до конца, расторгнуть договор у нас нельзя  Мы предлагаем  Работа в офисе в г. Ярославль Для новых сотрудников есть программа адаптации и наставник, коллеги всегда готовы прийти на помощь и поделиться профессиональным опытом Перспектива карьерного роста Официальное оформление по ТК РФ с первого рабочего дня, полный соц.пакет (больничные, оплачиваемый отпуск) 5-ти дневная рабочая неделя, гибкое начало рабочего дня по согласованию с руководителем Доброжелательный дружный коллектив Корпоративные праздники, спортивные и культурные мероприятия, вознаграждение за выслугу лет   ООО «Стек-ИТ» работает под брендом СТЕК. ООО «Стек-ИТ» находится в реестре аккредитованных IT-компаний. При трудоустройстве в организацию, военнообязанным сотрудникам не достигшим возраста 27 лет предоставляется отсрочка от военной службы в соответствии с положениями постановления Правительства Российской Федерации от 02.03.2022 № 83.    Карьера в Стек — это:    Достойная                         мотивация Официальное трудоустройство и заработная плата. Полный соцпакет, оплачиваемые отпуска и больничные листы    Профессиональ­ный                         рост Решение разнообразных                          и интересных задач для заказчиков из различных регионов страны    Система                         наставничества Новые сотрудники проходят обучение по специальной программе. У каждого новичка есть наставник    Удобный                         график работы 5-ти дневная рабочая неделя, гибкое начало рабочего дня по согласованию с руководителем    Комфортные                         условия работы Уютный офис кабинетного типа, бесплатный кофе, комната отдыха, собственный спортзал    Корпоративные мероприятия Корпоративы 3 раза в год. Регулярные тренировки                          по волейболу, настольному теннису, фитнесу и йоге                 Присоединяйтесь!               Ключевые навыкиДоговорная работаДеловая перепискаМногозадачностьУправление отношениями с клиентамиОрганизаторские навыкиУправление командойИнформационные технологииЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/76372199,['аналитик данных'],Вакансия опубликована 12 мая 2023 в Ярославле
