vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url,query
80097426,ООО Рефро,Руководитель отдела логистики,от 85 000 руб. на руки,True,85000.0,85000.0,1–3 года,"Полная занятость, полный день","['Транспортная логистика', 'Многозадачность', 'Маршрутизация перевозок', 'Телефонные переговоры', 'Логистика', 'Знание 1С']","О компании:Рефро - интернет-магазин по доставке и обслуживанию оборудования для гостиниц, ресторанов и магазинов, мы на рынке уже 15 лет. Наша команд небольшая по численности - 55 человек. Это означает, что каждый сотрудник уникален и вносит существенный вклад в развитие бизнеса, напрямую влияет на продукт и процессы. Офис компании находится в Москве, а наш склад - в Домодедово.  Мы гордимся нашими постоянными клиентами: Лукойл, ВкусВил, Мираторг, Татнефть и другие.Наша миссия - сделать процесс покупки максимально простым, удобным и быстрым! Для выполнения этой цели мы ищем в команду руководителя отдела логистики. Что Вам предстоит делать:    Составлять маршрутные листы;   Сопровождать водителей по телефону на маршруте и вести учет их переработок;   Организовывать региональные перевозки по городам СПБ, Казань, Краснодар, Ростов-на-Дону;   Организовывать доставки в страны СНГ;   Взаимодействовать с другими отделами компании;   Взаимодействовать с транспортными компаниями;   Взаимодействовать с поставщиками;   Контролировать техническое состояние ТС, его ремонт и обслуживание.   Привлекать наемный транспорт, работа с курьерскими компаниями;   Просчет загрузки габаритов в машину;   Ведение статистики, показателей отдела.   Мы с Вами сработаемся, если:   У Вас есть опыт работы ведущим специалистом логистики от 2-х лет;   Вы цените в себе умение управлять людьми, внимательность, ответственность и исполнительность;   Вам нравится работать в режиме многозадачности;   У Вас хорошие знания ПК, 1С.   Мы предлагаем:  График работы 5/2 с 9:00 до 18:00, выходные дни в субботу, воскресенье и в государственные праздники; Оклад 80 000 руб на испытательном сроке, после 85000 руб + премии; Работать в удобном приятном кабинете на складе в Домодедово; Возможность карьерного роста; Оформление по ТК РФ; Наставничество на первых этапах и корпоративное обучение; Развивающуюся корпоративную культуру, подарки на праздники, дружный коллектив, где каждый является специалистом в своей области и готов делиться опытом.  Если Вас заинтересовала данная позиция, нажмите на кнопку “откликнуться” и отправляете свое резюме. С вами свяжется HR-менеджер компании Ольга.Ключевые навыкиТранспортная логистикаМногозадачностьМаршрутизация перевозокТелефонные переговорыЛогистикаЗнание 1СКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресДомодедово, микрорайон Северный, Логистическая улица, 1/16Показать на большой карте","Домодедово, микрорайон Северный, Логистическая улица, 1/16",https://hh.ru/vacancy/80097426,['машинное обучение']
80097540,AUTOHOME,Менеджер по работе с клиентами,от 35 000 до 70 000 руб. до вычета налогов,True,30450.0,60900.0,не требуется,"Частичная занятость, сменный график","['Работа с возражениями', 'Консультирование клиентов', 'Навыки телефонных продаж', 'Навыки переговоров', 'Поиск и привлечение клиентов', 'Грамотная речь', 'Работа в команде']","AUTOHOME - это автосалон, занимающийся продажами автомобилей уже больше 10 лет. За все это время мы не закрывались, не сокращались, не останавливались и продолжаем развиваться и зарабатывать. Требования к кандидату:  Ты в поисках интересной работы с достойной оплатой, общением с людьми и настоящей дружбой в рабочем коллективе Дисциплинированность и ответственность Грамотная речь‚ четкая дикция. Умение убеждать или желание повысить навыки переговоров Успешный опыт работы в колл-центре и телефонных продаж будет вашим преимуществом.  Обязанности:  Активно искать по целевой базе и подбирать подходящие для автоцентра машины Назначение и проведение встреч с клиентами Вести учет с помощью базы CRM  Благоприятные условия:  Стабильная оплата труда два раза в месяц (оклад 35 000 + % от сделок + премии) График работы обсуждается на собеседовании (Полная занятость, Сменный 2/2 3/3 и тп, гибкий график или частичная занятость) Работа в современном офисе, персональный компьютер и телефон Обеденная зона для сотрудников Корпоративное обучение и тренинги  Быстрый карьерный рост (Менеджер по продажам автомобилей,Ст.менеджер,Байер)   Различные корпоративные мероприятия: Мини-футбол,Волейбол, Настольный теннис, Настольные игры, PS5, Пейнтбол, загородные поездки и многое другое  Ключевые навыкиРабота с возражениямиКонсультирование клиентовНавыки телефонных продажНавыки переговоровПоиск и привлечение клиентовГрамотная речьРабота в командеКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80097540,['машинное обучение']
80097813,Фонд Московский инновационный кластер,Бизнес-аналитик,от 90 000 до 140 000 руб. на руки,True,90000.0,140000.0,не требуется,"Полная занятость, полный день",,"Вакансия: бизнес-аналитик (Центр развития цифровой инфраструктуры)     Приглашаем присоединиться к команде Центра развития цифровой инфраструктуры в Московском инновационном кластере. i.moscow - это цифровой контур инновационного кластера и ведущий IT-продукт Правительства Москвы. Платформа позволяет московским предпринимателям привлекать инвестиции в проекты, участвовать в городских конкурсах, а также получить субсидии и гранты для развития бизнеса. Охват платформы – несколько миллионов посетителей. За 4 года наша работа была отмечена несколькими премиями:  Премия Рунета Цифровые вершины Золотой сайт Digital Leaders  Чем нужно заниматься:   Выявление, описание, оптимизация бизнес-процессов как для внутренней СУБП, так и для crm-системы; Разработка ключевых сценариев использования продукта; Сбор, анализ, систематизация и описание бизнес-требований к продукту; Написание БТ, ФТ, ТЗ и декомпозиция задач на разработку; Контроль и анализ реализации задач от постановки до результатов тестирования; Владение инструментами моделирования диаграмм и блок-схем; Участие в разработке технической документации (совместно с выделяемым техническим писателем).  Что мы ожидаем от кандидата:  1. Высшее техническое, экономическое или естественно-научное; 2. Опыт работы в предметной области (не менее 1 года); 3. Знание и практическое проектирование и описание бизнес-процессов BPMN; 4. Опыт создания бизнес процессов в СУБП; 5. Умение выстраивать эффективную коммуникацию с любым собеседником (от коллег до руководящего состава бизнес-заказчиков); 6. Умение грамотно и понятно излагать свои мысли устно и письменно, аргументированно обосновывать свою точку зрения; Дополнительным преимуществом может стать:  Опыт развития low-code платформ обеспечения основных функций организации, CRM-систем и систем управления проектами; Опыт работы в государственной сфере, институтах развития, ориентированных на предоставление мер государственной поддержки.  Мы предлагаем:  Возможность создавать значимые продукты, которые помогают десяткам тысяч предпринимателей и инноваторов в Москве; Работа в молодой и дружелюбной команде (средний возраст – 26 лет); Полностью “белая” зарплата, оформление по ТК РФ с первого дня работы; График работы: 5/2, ненормированный рабочий день; Очный формат работы; Офис в 1 минуте от метро Библиотека им. Ленина; 31 день ежегодного оплачиваемого отпуска. Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Библиотека им.Ленина, улица Воздвиженка, 4/7с2Показать на большой карте","Москва, Библиотека им.Ленина, улица Воздвиженка, 4/7с2",https://hh.ru/vacancy/80097813,['business analyst']
80097876,ГК Филанко,Менеджер по развитию,от 60 000 до 130 000 руб. до вычета налогов,True,52200.0,113100.0,1–3 года,"Полная занятость, полный день","['Ведение переговоров', 'Поиск и привлечение клиентов', 'Управление проектами', 'Телефонные переговоры', 'Навыки презентации', 'ОКН', 'работа с бизнес-центрами', 'Активные продажи', 'Холодные продажи', 'Заключение договоров', 'B2B Продажи', 'Деловое общение']","В команду отдела по работе с БЦ CityTelecom нужен менеджер по заключению партнерских отношений с управляющими компаниями и собственниками ОКН. Мы обеспечиваем высокоскоростной доступ в Интернет, телефонию и IP-телевидение для 15000+ клиентов. Также мы внедряем системы видеонаблюдения и видеоаналитики, Wifi2Biz, Data-центры, осуществляем IT-Аутсорсинг, Cloud-IX. Ищем сотрудника, который будет: - искать подходящие объекты (БЦ, ТРК, ТРЦ, МФК) для продвижения наших услуг и размещения оборудования; - договариваться о партнерстве с владельцами и управляющими; - встречаться с управляющими БЦ, добиваться их расположения своей харизмой; - достигать выгодных условий по выплатам для компании; - работать в команде с другими менеджерами отдела; - выполнять план по подписанию договоров с новыми объектами. Мы предполагаем, что ты: - умеешь подать себя и компанию; - знаешь, как выстроить долгосрочные отношения; - наслышан о рынке телекоммуникаций или, как минимум, знаешь о половине наших услуг; - схватываешь на лету (речь не о рефлексах); - пишешь без ошибок; - ну или почти без ошибок; - не сидишь на месте, кроме случаев работы за компьютером; - имеешь здоровое чувство юмора :) Мы предлагаем:  - официальное оформление с первого дня работы, будем ждать уже с документами; - полностью белую ЗП 2 раза в месяц; - удобный офис в центре, рядом с Витебским вокзалом, ст. м. Пушкинская; - график работы: 5/2, с 9:00 до 18:00; в пятницу с 9:00 до 16:45; - мощную поддержку со стороны руководителя-наставника; - бесплатный спорт: кросс-фит, йога, волейбол; - фрукты в офисе и настольные игры по пятницам; - корпоративную связь и проезд; - ДМС; - корпоративный массаж.Ключевые навыкиВедение переговоровПоиск и привлечение клиентовУправление проектамиТелефонные переговорыНавыки презентацииОКНработа с бизнес-центрамиАктивные продажиХолодные продажиЗаключение договоровB2B ПродажиДеловое общениеКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресСанкт-Петербург, Звенигородская, Пушкинская, Введенский канал, 7Показать на большой карте","Санкт-Петербург, Звенигородская, Пушкинская, Введенский канал, 7",https://hh.ru/vacancy/80097876,['data']
80098277,WillSkill,"Эксперт на курс ""Data Science""",з/п не указана,False,,,3–6 лет,"Проектная работа/разовое задание, удаленная работа","['Работа с большим объемом информации', 'Грамотная речь', 'Работа в команде', 'Проведение презентаций', 'Подготовка презентаций', 'Многозадачность', 'Работа с людьми', 'Деловая коммуникация']","WillSkill - разрабатываем и поддерживаем образовательные продукты! Обязанности:   Снять видеоуроки (Вебка+Скринкаст) по подготовленным материалам;   Взаимодействие с кураторами проекта;   Требования:  Наличие опыта работы data science специалистом; Уверенная речь; Опыт записи видеолекций; Опыт создания презентаций.  Огромнейшим плюсом будет наличие педагогического образования   Условия:   Сотрудничество по договору;   Помощь и консультирование на любых этапах работы.   Уважаемые соискатели! Обратите внимание на то, что мы ищем именно преподавателей со знаниями по данному направлению!Размер вознаграждения определяется после проведения собеседованияКлючевые навыкиРабота с большим объемом информацииГрамотная речьРабота в командеПроведение презентацийПодготовка презентацийМногозадачностьРабота с людьмиДеловая коммуникацияЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80098277,"['data science', 'data']"
80098755,ООО ДОК 1с Франчайзи,Программист 1С,от 60 000 руб. до вычета налогов,True,52200.0,52200.0,не требуется,"Полная занятость, полный день",['программирование'],"Это предложение для тех кто хочет связать свою жизнь с разработкой программного обеспечения на платформе 1С:Предприятие. Мы открываем вакансию разработчика 1С начального уровня, мы обучим взятого нами воспитанника и вырастим из него профессионала.   Кто мы:ООО «Док» входит в топ-3 ведущих 1С-франчайзи в г. Кирове. Мы с 2013 года внедряем и обслуживаем программные продукты фирмы 1С на предприятиях г. Кирова. Мы постоянно наращиваем обороты, поэтому сейчас ищем программиста 1С готового присоединится к нашей команде.   Мы предлагаем:   работу над интересными проектами;   работу в команде профессионалов;   бесплатное обучение;   отсрочка от армии и мобилизации как сотруднику аккредитованной ИТ-компании;   уютное рабочее место в нашем офисе в центре города (в офисе есть кухня с кофе-машиной);   официальное трудоустройство и з/п с первого дня;   полностью белую стабильную заработную плату;   полис ДМС;   оформление по ТК РФ.     Что нужно делать:   вести разработку на платформе 1С.     Как понять, что вы нам подходите:   имеете высшее образование по ИТ-специальности;   вы программируете на 1С или любом языке высокого уровня;   умеете разбираться в чужом коде;   имеете алгоритмическое мышление;   умеете или хотите научиться работать в команде, параллельно выполняя несколько проектов;   готовы работать в офисе (вакансия не предполагает удаленного формата работы).  Ключевые навыкипрограммированиеКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресКиров, Московская улица, 25ГПоказать на большой карте","Киров, Московская улица, 25Г",https://hh.ru/vacancy/80098755,['машинное обучение']
80099513,ПАО МТС,Руководитель центра диджитал аналитики,з/п не указана,False,,,более 6 лет,"Полная занятость, полный день",,"МТС — это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов – все они делают жизнь людей проще и интереснее.   Обязанности:  Определение стратегии центра и данных витрин Формирование и приоритезация backlog’а Развитие чаптера цифровых аналитиков всех продуктовых команд Группы Защита направления перед топ менеджментом Управление процессами Управление развитием команды Наставничество по основному направлению Оценка и прогноз рисков направления (рынок+компания) Консультирование смежных направлений по вопросам даты и трекинга Участие в рабочих группах по созданию внутренних продуктов по обработке и анализу данных Сбор и презентация отчетов для смежных блоков/помощь в подготовке и интерпретации Разработка технического задания на сбор данных под архитектуру сайта/приложения для оценки бизнес показателей и взаимодействия пользователей с ресурсом Настройка передачи данных при помощи GTM в Яндекс Метрику. Настройка сбора данных на Ecom продуктах Настройка AppMetrica Настройка AppsFlyer Тестирование сбора данных Яндекс Метрики, AppMetrica и AppsFlyer Проверка качества собранных данных Решение ad-hoc запросов: анализ данных для улучшения пользовательского опыта, анализ рекламных кампаний, визуализация данных Консультирование команд по работе инструментов аналитики Организация и проведение обучающих курсов  Требования:  Опыт работы в профессии от 5 лет Опыт работы с продуктом с MAU 20+ млн Опыт работы с командой аналитиков (10+ специалистов) Опыт разработки и внедрения единого naming convention трекинга данных и маркетинга Понимание особенностей работы веб-ресурсов и приложений: классических сайтов, сайтов с встроенными iframe, SPA, iOS, Android Владение и понимание особенностей работы Яндекс Метрики, AppMetica, Google Analytics, Appsflyer Понимание работы Measurement Protocol Базовые знания JS, HTML, CSS Опыт работы с GTM/Matomo/Adobe (полноценное использование всего функционала) Использования R/Python для выгрузки и обработки данных Знание SQL на уровне решения аналитических задач Опыт работы с BigQuery, Clickhouse, GreenPlum, Hadoop Опыт работы с BI инструментами (Tableau, Google Data Studio, Yandex Data Lens, Superset, Redash) Опыт выполнения задач по маркетинговому анализу с использованием различных моделей атрибуции Опыт выстраивания сквозной аналитики Знание математической статистики, теории вероятности Умение организовать и провести потоковые сплит тестирования Опыт проведения сплит тестов  Условия:  Стабильная заработная плата два раза в месяц + годовой бонус; Два дня в неделю можно работать удаленно: дома, в коворкинге, кафе или там, где захотите; Медицинская страховка с доступом в частные клиники и 100% покрытием расходов, включая стоматологию, с первого месяца работы; Для любителей путешествий - страховка в поездках за границу. Страхование жизни; Бесплатная мобильная связь и интернет для сотрудников, а для близких - на выгодных условиях; Очные и дистанционные обучение в Корпоративном университете или у внешних провайдеров, а также доступ к онлайн-библиотеке с полезными книгами и периодикой;  Доступ к Продуктовому университету - возможность бесплатно всесторонне прокачать хард- и софт-скиллы владельца продукта и углубить свои знания о разработке продукта в МТС.  Единая подписка МТС Premium — KION Lite в онлайн-кинотеатре KION, сервис МТС Music; Предложения от партнёров для путешествий, развлечений и занятий спортом.   Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Технопарк, Замоскворецкая линия, метро ТехнопаркПоказать на большой карте","Москва, Технопарк, Замоскворецкая линия, метро Технопарк",https://hh.ru/vacancy/80099513,"['аналитик данных', 'data analyst', 'data', 'Artificial intelligence']"
80099557,Docrobot,Инженер технической поддержки (2 линия) (РАБОТА В ОФИСЕ),до 60 000 руб. до вычета налогов,True,52200.0,52200.0,1–3 года,"Полная занятость, полный день",,"Docrobot – IT компания-разработчик инновационных облачных решений для бизнеса. Мы начинали как EDI- и ЭДО-провайдер и были первыми в России, кто стал применять EDI‑технологии. Сейчас Docrobot объединяет в единую экосистему более 5 000 компаний — поставщиков и производителей товаров, торговые сети и логистические компании. Реализовали более 600 IT-проектов с крупнейшими сетями и поставщиками. Наши решения сохраняют время и деньги компаниям по всей стране. Нам доверяют: Х5 Retail Group, Магнит, Auchan, Дикси, Лента, Billa, Азбука Вкуса и их поставщики. Мечтаем избавить мир от бюрократии и спасти леса планеты от вырубки, без бумаги! Уже хочешь работать с нами? Команда Docrobot — это более 250 талантливых, увлеченных своим делом сотрудников. Среди них – разработчики, тестировщики, интеграторы, менеджеры по продажам и по развитию бизнеса, бизнес-аналитики, проектные менеджеры, архитекторы решений, инженеры техподдержки и еще много других специалистов. Сейчас переживаем бурный рост и, в связи с этим, расширяем департамент сервиса и технической поддержки и хотим сделать ее еще круче и эффективнее! Чем предстоит заниматься:  Обучиться. Узнать предстоит много, но во всем тебе поможет наставник. С первого дня он будет рядом, как спасательный круг в море клиентских вопросов. Постоянно общаться с клиентами, в основном в почте, но иногда и по телефону; Консультировать поставщиков и торговые сети, заниматься устранением ошибок, возникающих в процессе работы.  Что мы ждем от тебя:  Любишь помогать людям: с пониманием, терпением и заботой, так, будто обратился близкий человек; Умеешь анализировать информацию и использовать ее в работе; Тебе интересно учиться новому и ты хочешь расти и развиваться в IT компании; Имеешь опыт работы в клиентской технической поддержке.  Будет плюсом:  Опыт работы с ЭДО; Понимание XML, XSLT, EANCOM/EDIFACT; Знание командной строки Linux; Навык формирования и выполнения SQL-запросов.  Что мы предлагаем:  Крутой коллектив; Фрукты, листовой чай и зерновой кофе; ДМС, после испытательного срока (полный пакет). Понятную и стабильную зарплату. Весь доход белый и приходит на карту банка точно в срок. Открытые и реальные возможности для карьерного и личного роста. График работы 5/2 с 09.00-18.00, пт 09.00-17.00 Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Парк культуры, Турчанинов переулок, 6с2Показать на большой карте","Москва, Парк культуры, Турчанинов переулок, 6с2",https://hh.ru/vacancy/80099557,['business analyst']
80099849,ООО ПАЛ,Менеджер проектов Битрикс24 (с функционалом настройщика),от 65 000 до 80 000 руб. на руки,True,65000.0,80000.0,1–3 года,"Полная занятость, удаленная работа","['Bitrix24', 'Битрикс24', 'Грамотность', 'Битрикс 24', 'CRM', 'Описание бизнес-процессов', 'Удаленная работа', 'CRM Bitrix24', 'Системность', 'Автоматизация продаж', 'Умение вести переговоры', 'Проведение презентаций', 'Оценка потребностей клиентов', 'Работа в условиях многозадачности', 'Моделирование бизнес процессов', 'Системное мышление', 'BPMN', 'Ведение активных клиентов', 'Автоматизация процессов', 'Грамотная речь', 'Организаторские навыки', 'Телефонные переговоры', 'Ведение переговоров', 'Деловое общение', 'Деловая переписка', 'Управление проектами']","Что нужно делать:  ""Вести"" клиента от предпроектного исследования до итоговой реализации проекта Проводить предпроектные исследования, систематизировать полученные от клиента данные в виде схем (BPMN или аналоги) с детализацией, достаточной для передачи настройщикам. Участвовать в разработке бизнес-процессов и настройке внутренних порталов нашей группы компаний. Рассчитывать предполагаемые трудозатраты на реализацию заказанных процессов, осмечивать проекты для отдела продаж согласно тарифной сетке. Настраивать системы клиентов как самостоятельно, так и курировать работу вверенных настройщиков и разработчиков на крупных проектах, требующих привлечения дополнительных сотрудников.    Что мы предлагаем:  График 5/2 Рабочий день с 9 до 18, с 10 до 19 (по выбору). Работа в международной компании, возможность работы с клиентами из разных стран Возможность как полностью удаленной работы, так и частично или полностью из офиса Возможность роста до менеджера проектов, разработчика или бизнес-аналитика Комфортабельный офис с оборудованными рабочими местами, кофе и чаем (для соискателей, которые захотят работать из офиса)    Требования: Строго обязательно:  Опыт работы на аналогичной должности от 1 года Сертификаты о сданных экзаменах «Внедрение Битрикс24: Основные настройки системы» и «Внедрение Битрикс24: Автоматизация бизнес-процессов». Сертификаты «Менеджер по продажам Битрикс24», «Аналитик», «Клиентский сервис» Наличие опыта на аналогичной должности от 1 года.    Общие требования:  Грамотный русский язык. Системное мышление. Привычка регулярно отслеживать новинки и изменения в своей профессиональной области.  Преимуществами будет:  Сертификат «No-code в Битрикс24» Сертификат «Сквозная аналитика в Битрикс24» Знание (хотя бы базовое) php и принципов работы с Битрикс24 API» Сертификат «Управление командой разработки» Ключевые навыкиBitrix24Битрикс24ГрамотностьБитрикс 24CRMОписание бизнес-процессовУдаленная работаCRM Bitrix24СистемностьАвтоматизация продажУмение вести переговорыПроведение презентацийОценка потребностей клиентовРабота в условиях многозадачностиМоделирование бизнес процессовСистемное мышлениеBPMNВедение активных клиентовАвтоматизация процессовГрамотная речьОрганизаторские навыкиТелефонные переговорыВедение переговоровДеловое общениеДеловая перепискаУправление проектамиЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Волгоградский проспект, Крестьянская застава, Михайловский проезд, 1с1Показать на большой карте","Москва, Волгоградский проспект, Крестьянская застава, Михайловский проезд, 1с1",https://hh.ru/vacancy/80099849,['business analyst']
80100626,ООО Консалтинг Групп,Рабочий на производство в г. Липецк,от 56 000 руб. на руки,True,56000.0,56000.0,не требуется,"Полная занятость, Вахтовый метод",['Рабочий в г. Липецк'],"На производство сборки бытовой техники: холодильников и стиральных машин в г. Липецк требуются Разнорабочие!Работа вахтовым методом!Обязанности:- комплектовать изделия в коробки (10-12 кг.) и грузить в тележки. Требования:- без опыта (обучение бесплатно). Мы предлагаем от работодателя:- график работы 5/2, 6/1;- вахта 30/45/60/90;- двухразовое питание;- спец.одежда;- еженедельные выплаты авансов;- трудоустройство по ТК РФ;- проживание в общежитии бесплатно для иногородних;- компенсация проезда в обе стороны.Ключевые навыкиРабочий в г. ЛипецкКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЛипецк, Грязинское шоссеПоказать на большой карте","Липецк, Грязинское шоссе",https://hh.ru/vacancy/80100626,['машинное обучение']
