vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url,query
80282806,CyberPhysics,Backend-разработчик,з/п не указана,False,,,1–3 года,"Полная занятость, полный день","['PostgreSQL', 'apache kafka', 'RabbitMQ', 'Clickhouse', 'Docker', 'FastAPI', 'Python']","О компании: Компания Сайберфизикс занимается разработкой системы предиктивной аналитики оборудования и оптимизации технологических процессов на основе комбинации машинного обучения и численного моделирования. Основным продуктом компании является платформа создания моделей, обеспечивающая для пользователя полный цикл no-code разработки - от загрузки данных до production. Обязанности:  Участвовать в разработке основного продукта компании; Взаимодействовать с менеджером продукта и тех лидами; Осуществлять рефакторинг кодовой базы; Принимать участие в code review, писать тесты.  Требования:  Опыт разработки современных API, с использованием REST, Websockets; Опыт разработки микросервисных архитектур, работы с схемами данных (Avro); Уверенное знание принципов построения SQL и noSQL решений (PostgreSQL, Clickhouse); Опыт работы с очередями, RabbitMQ/Apache Kafka; Опыт построения сложных интеграций между различными сервисами; Покрытие кода тестами и метриками - Pytest; Умение документировать свой код.  Наш стек:   БД: Postgres, Clickhouse;   Брокер: Kafka, RabbitMQ;   Кеш: Redis;   Файловое хранилище: Minio;   Синхронизация БД: Debezium, Kafka connectors;   SSO: Keycloak;   Фреймворки: Fastapi, aiokafka, aioredis, aiopika;   Codestyle&checks: mypy, pyright, pylint, flake8;   Контейнеризация и управление: Docker, Minikube.   Условия:  Гибкий график, отсутствие обязательного расписания; Возможность работать удаленно (либо офис в БЦ Савеловский Сити м. Дмитровская); Предоставление ДМС после испытательного срока; Бесплатный чай/кофе/шоколадки/печенье в офисе. Ключевые навыкиPostgreSQLapache kafkaRabbitMQClickhouseDockerFastAPIPythonЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Дмитровская, Дмитровская, Савёловская, Новодмитровская улица, 2к2Показать на большой карте","Москва, Дмитровская, Дмитровская, Савёловская, Новодмитровская улица, 2к2",https://hh.ru/vacancy/80282806,"['аналитик данных', 'машинное обучение']"
80282903,CleverDATA,DevOps (CleverDATA/CDP платформа),з/п не указана,False,,,3–6 лет,"Полная занятость, удаленная работа","['Prometheus', 'Ansible', 'Grafana', 'Linux']","CleverDATA - компания-разработчик Customer Data Platform (CDP – платформа управления клиентскими данными) на стеке (K8S, Cloud Native) и успешными внедрениями на российском и зарубежных рынках. Наша команда разработки развивает этот продукт с момента основания компании в 2014 г. CleverDATA полностью сконцентрирована на разработке и продвижении собственного продукта – SaaS платформы управления клиентскими данными для автоматизации персонализированных коммуникации и бесшовной интеграции с маркетинговыми и аналитическими системами. CleverDATA обслуживает портфель клиентов, в который входят ведущие агентства, рекламодатели, консультанты, издатели и другие крупные компании. Обязанности:   Автоматизация/совершенствование системы доставки кода и развертывания приложений/инфраструктуры;   Совершенствование observability платформы: мониторинг, алертинг для проактивного подхода к сопровождению сервисов;   Оптимизация и повышение отказоустойчивости процессов, связанных с обслуживанием и масштабированием систем;   Миграция клиентов с on-premise решения на облачное (K8S-based);   Работа с инцидентами и внештатными ситуациями в продуктовой среде;   Сопровождение инфраструктуры и приложений Продукта;    Требования:   Общий стаж работы не менее 3 лет в области разработки и эксплуатации ИТ;   Опыт сопровождения микросервисных высоконагруженных и отказоустойчивых приложений.   Общие знания о практиках DevOps/SRE;   Опыт работы с вычислительной и сетевой инфраструктурой;   Опыт работы с системами мониторинга (Prometheus);   Владение как минимум одним инструментом IaC (Ansible, Terraform, т. п.);   Опыт администрирования Linux серверов и написания Bash/Python скриптов;   Знакомство со следующими инструментами / технологиями будет плюсом: Hadoop, Kubernetes,Kafka, Clickhouse, Java-based Services, Docker.    Условия:   Интересные задачи по обеспечению бесперебойной работы высоконагруженных сервисов (немного low-latency, и много bigdata), observability платформы на cloud-native стеке в облаке;   Удаленный метод и гибкий график работы;   Оформление по ТК РФ, белая заработная плата, аккредитованная ИТ-компания;   Социальный пакет (ДМС, специальные условия для сотрудников от компаний-партнеров (скидки и бонусы);   50% скидка на изучение английского языка в Skyeng;   Возможность принимать самостоятельные решения, проектировать и реализовывать подсистемы Продукта;   Команда инженеров, которая всегда открыта к диалогу, имеет налаженные процессы и минимумом бюрократии;   Участие в конференциях.   Доступно соискателям с инвалидностью Ключевые навыкиPrometheusAnsibleGrafanaLinuxЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80282903,['data engineer']
80282921,ООО ВсеИнструменты.ру,Специалист в пункт выдачи заказов (пр-кт Ленина 62А),от 40 000 руб. на руки,True,40000.0,40000.0,не требуется,"Полная занятость, полный день",[],"    Компания Команда мечты, в которой хочется работать    ""ВсеИнструменты.ру – это Всё для дома, дачи, стройки и ремонта"" Сегодня за нашими плечами 17 лет развития, роста и результата. Благодаря нашим сотрудникам, мы входим в ТОП-10 крупнейших интернет-магазинов России и возглавляем рейтинг e-commerce игроков (№1) в категории «Дом, дача, строительство и ремонт» (рейтинг Data Insight). Наша команда — это более 7000 счастливых сотрудников. Также у нас 8 место в России по индексу лояльности сотрудников и мы входим в TOП-20 рейтинга «Лучших работодателей России» (крупнейшие компании). В настоящий момент наша команда в поиске Специалиста в пункт выдачи заказов, интересующегося инструментами. Будет преимуществом опыт работы на позициях: продавец-консультант, продавец-кассир, менеджер по продажам, менеджер по работе с клиентами, консультант, товаровед, мерчендайзер, специалист склада. Нам точно по пути, если ты:   Согласен, что клиент платит нам зарплату, поэтому стремишься к высокому клиентскому сервису и работаешь на 5 +;   Умеешь работать эффективно, сохраняя доброжелательный настрой;   Стремишься к развитию и хочешь расти карьерно.   Чем нужно будет заниматься:   Выдавать интернет-заказы и консультировать клиентов;   Принимать и размещать товар в магазине;   Проверять работоспособность товара;   Работать с кассой.   Наши условия:   Работа в крупнейшей e-commerce компании, лидер рынка DIY;   Полностью белая и своевременная заработная плата;   Интервальный график работы: 4/2;   ДМС для сотрудников;   Спортивная политика: 70% оплаты спорта;   Официальное трудоустройство с первого дня работы, оплата больничных и отпусков - в соответствии с ТК РФ;   Карьерный рост по результатам работы;   Постоянное обучение и развитие, собственный Корпоративный университет;   Общение внутри компании ""без галстуков"";   Отсутствие всех видов штрафов;   Драйвовые корпоративные мероприятия для сотрудников и их семей за счет компании;   В целях обеспечения безопасных условий труда сотрудникам выдаются СИЗ.   Хочешь стать частью нашей команды профессионалов? Тогда ждем твой отклик и личного знакомства!    10  причин, почему выбирают именно нас      Возможности для развития и карьерного роста    Официальное трудоустройств с первого дня    Достойный уровень зарплаты и своевременные выплаты    Компенсация 70% от покупки абонемента в спортзал    Крутые активности и улетные корпоративы    Общение внутри компании «без галстуков»    Полный соцпакет с отпусками и больничными    Обучение в Корпоративном университете    Отсутствие всех видов штрафов    ДМСдля сотрудников и их родственников       Есть чем гордиться    в ежегодном рейтинге DIY Retail Russia по результатам информацион­ного агентства INFOLine 2020 год    в рейтинге лучших работодателей России по версии HeadHunter 2021 год    по индексу лояльности сотрудников в России 2020 год    в списке Forbes самых дорогих компаний Рунета 2015 год     Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресИваново, проспект Ленина, 62АПоказать на большой карте","Иваново, проспект Ленина, 62А",https://hh.ru/vacancy/80282921,['data']
80282967,DIS Group,Инженер технической поддержки,з/п не указана,False,,,1–3 года,"Полная занятость, полный день","['SQL', 'Linux', 'Английский язык', 'Informatica', 'Elasticsearch', 'Базы данных', 'PostgreSQL', 'Docker', 'Английский\xa0— B1 — Средний']","DIS Group уже более 17 лет предлагает инновационные решения в области управления данными, бизнес-аналитики, защиты информации на базе ведущих технологий, а также осуществляет консалтинг и внедрение проектов по данным направлениям. Среди клиентов DIS Group – крупнейшие компании России и СНГ в финансовой, телекоммуникационной, нефтегазовой и других сферах. Продукты, которые предлагает компания крупному российскому бизнесу: Решения по управлению данными:  Юниверс DG, MDM, ETL Plus7 FormIT (включая интеграцию данных, качество данных, обезличивание данных)  Решения в области управления знаниями:  Plus7 MayaK  Решение по автоматизации бизнес-задач:  Plus7 Forsage Platform  Все решения входят в реестр российского ПО.   Кого мы ищем: Наша компания будет рада видеть в своей команде Инженера технической поддержки.   Задачи: Работа на проектах по сопровождению антифрод-решений:  Установка компонентов Платформы, консультирование Заказчика по вопросам эксплуатации Системы. Анализ требований пользователей, выработка решения в рамках функционала Платформы. Анализ инцидентов, возникающих на стороне заказчика (2я и 3я линия поддержки) в рамках согласованных SLA, их исправление и выдача рекомендаций по недопущению/устранению повторных ситуаций. Тесное взаимодействие со смежными командами разработки и ТП. Подготовка документации по системе. Предоставление отчетности по текущим задачам.    Ожидания по опыту:  Знание и опыт администрирования ОС семейства Linux. Уверенное знание SQL. Знание основ администрирования реляционных БД. Понимание принципов устройства сетей. Опыт работы в поддержке или сопровождение ПО. Навык работы с пользователями и выявления их потребностей. Минимум 1 год участия в проектной деятельности. Английский (технический).    Приветствуется:  Опыт работы с одним из серверов приложений (Weblogic, Jboss, WebSphere) Опыт работы с Tomcat. Опыт работы с PostgreSQL, Oracle, MongoDB. Работа с системами Informatica. Знание систем Docker, Kubernetes, Kerberos, ElasticSearch, Zabbix.    Что мы предлагаем:  Работа в аккредитованной ИТ-компании. Локация: Москва, Санкт-Петербург, Астрахань, Иркутск. График работы: гибрид (офис + удаленка). Полис ДМС (со стоматологией). Компенсация мобильной связи. Возможности карьерного и профессионального роста. Скидки на обучение английскому языку и занятия спортом. Ключевые навыкиSQLLinuxАнглийский языкInformaticaElasticsearchБазы данныхPostgreSQLDockerАнглийский — B1 — СреднийЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80282967,['business analyst']
80283080,ФКУ Центр по обеспечению деятельности Казначейства России,Ведущий инженер Отдела материально-технического обеспечения,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['Пользователь ПК', 'Закупка товаров и услуг', 'Работа с большим объемом информации', 'Государственные закупки', 'Закупки']","Обязанности:  планирование закупок на очередной финансовый год и плановый период посредством прикладного программного обеспечения; подготовка описания объекта закупки (технического задания, технического требования) с учетом требований КТРУ; формирование закупки в рамках 44-ФЗ с учетом установленных постановлениями Правительства РФ, приказами Минфина России запретов, ограничений и преимуществ; расчет и обоснование начальной (максимальной) цены государственного контракта, а также цены государственного контракта, заключаемого с единственным поставщиком (подрядчиком, исполнителем); заключение государственных контрактов (гражданско-правовых договоров) и администрирование и контроль исполнения государственных контрактов (гражданско-правовых договоров); приёмка поставленных товаров, выполненных работ, оказанных услуг по государственным контрактам (гражданско-правовым договорам); учёт, прием и выдачу материальных ценностей.  Образование:  наличие высшего образования, дополнительного профессионального образования по программам повышения квалификации или программам профессиональной переподготовки в сфере закупок  Опыт работы:  стаж работы в соответствующей должности не менее 1 года, либо в других должностях, замещаемых специалистами с высшим образованием, не менее 3 лет  Требования: Наличие следующих навыков:  умение использовать вычислительную и иную вспомогательную технику, средства связи и коммуникаций; создавать и вести информационную базу данных; изготавливать документы, формировать, архивировать, направлять документы и информацию; обобщать полученную информацию, цены на товары, работы, услуги, статистически её обрабатывать и формулировать аналитические выводы; формировать заказы в соответствии с категорией товаров и услуг; определять наиболее эффективные и качественные показатели необходимых товаров и услуг; составлять и оформлять документы для процедур выбора поставщиков и процедур закупки; формулировать потребности в тех или иных товарах и услугах, а также излагать их описание в письменной форме; работать с заключенными договорами на поставку товаров и оказание услуг для создания оптимальных условий труда; составлять сводные учетные и отчетные документы в целях осуществления контроля и анализа данных о фактах хозяйственной деятельности организации, состояния рынка товаров и услуг; использовать компьютерные программы для ведения учета, систематизации и анализа данных, составления баз данных, ведения документооборота, справочно-правовые системы, ресурсы информационно-телекоммуникационной сети ""Интернет"", оргтехнику и средств коммуникации.  Дополнительно:  Ответственность; Скрупулёзность и внимательность; Готовность работать с большим объёмом информации; Умение быстро переключаться с одной задачи на другую; Доброжелательность; Стрессоустойчивость; Организованность.  Мы предлагаем:  Официальное трудоустройство, полное соблюдение ТК РФ; Комфортный офис (м. Алексеевская); График работы: 5/2 с 9:00 до 18:00, пятница с 9:00 до 16:45; Ежегодный оплачиваемый отпуск 36 календарных дней; Конкурентоспособная стабильная заработная плата; Обучение и повышение квалификации, карьерный рост; Дружный активный коллектив. Ключевые навыкиПользователь ПКЗакупка товаров и услугРабота с большим объемом информацииГосударственные закупкиЗакупкиЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, проспект Мира, 101с2Показать на большой карте","Москва, проспект Мира, 101с2",https://hh.ru/vacancy/80283080,['инженер данных']
80283298,ООО Инжкомплекс,Инженер по обследованию зданий и сооружений,от 30 000 до 50 000 руб. на руки,True,30000.0,50000.0,не требуется,"Полная занятость, полный день",[],"Обязанности:   В нашу компанию ООО «ИнжКомплекс» в отдел обследования приглашаются студенты и выпускники. Основным направлением деятельности предприятия является выполнение работ в сфере инженерных изысканий (геология, геодезия, экология, обследование зданий и сооружений). В данный момент обследование, строительная экспертиза зданий и сооружений являются одним из самых востребованных специальностей в строительной отрасли. Занятость: полная (полный рабочий день), командировки 1-2 раза в месяц по регионам России; Требуемый опыт: рассматриваются кандидаты без опыта работы; Обязанности: - проведения обследования несущих и ограждающих конструкций зданий и сооружений, а также обследования путепроводов (ж/д, авто, пешеходных и т.д.) по ГОСТ 31937-2011, СП 13-102-2003, СП 79.13330.2012 и т.д.; - анализ исходно-разрешительной документации, предоставленной заказчиком (проектно-сметная, исполнительная и т.д.) - непосредственно выезд на объект для выполнения обмерных работ строительных конструкций (для студентов возможность обучения); - определение прочностных характеристик строительных конструкций методами неразрушающего и разрушающего контроля, а также по результатам лабораторных испытаний (для студентов возможность обучения); - строительная геодезия: определение кренов, прогибов, отклонений, строительный подъем и т.д (для студентов возможность обучения); - определения конструктивных решений фундаментов зданий и сооружений: определение длин свай, откопка шурфов, а также отбор грунтов для определения их физико-механических свойств (для студентов возможность обучения); - визуальное обследование конструкций для определения дефектов и повреждений; - камеральная обработка полученных данных в ходе полевых работ (для студентов возможность обучения): - составление графических материалов; - составление ведомостей дефектов; - составление протоколов испытания строительных конструкций; - составление технического отчета с выводами и рекомендациями для дальнейшей безаварийной эксплуатации зданий и сооружений.   Требования:   Высшее образование - Знание нормативно-технической документации; - Уверенный пользователь ПК (MS Office, AutoCAD) для работы в обследовании Revit не нужен; - Для определения несущей способности выполняются поверочные расчеты строительных конструкций (знание поверочных расчетов как вручную, так и в программных комплексах ЛИРА САПР) – для кандидатов будет являться преимуществом при трудоустройстве, но не обязательно; -Умение работать как в команде, так и самостоятельно  Условия:   Оформление по ТК РФ; Офис: расположен в центре в районе ЦГБ; График работы 5/2; Испытательный срок 2 месяца; Заработная плата: - без опыта: от 30000 р. - с опытом от 50000 р. Заработная плата обсуждается при собеседовании индивидуально с кандидатом. Будет завесить от умений и стараний работника.  Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80283298,['инженер данных']
80283540,Ventra IT Solutions,IT Data Steward,з/п не указана,False,,,1–3 года,"Полная занятость, удаленная работа",['Английский\xa0— B1 — Средний'],"Обязанности:  Участие в проекте внедрения ПО «Каталог данных»: формирование и согласование с компанией-интегратором подробного технического задания на внедрение ПО, контроль процесса внедрения, обучение пользователей, тестирование основных функций и последующая настройка системы в соответствии с согласованным планом работы Разработка, настройка и техническая поддержка программного обеспечения каталога данных Участие в сборе и анализе требований к качеству мастер-данных Разработка и интегрирование методов контроля качества данных Мониторинг и управление инцидентами для обеспечения качества данных Участие в проектах MDM в рамках портфолио проектов BI Общение с поставщиками ИТ решений  Требования:  Высшее образование в области компьютерных наук, экономики или аналогичной соответствующей области Опыт работы в качестве администратора данных или системного аналитика с опытом настройки ИТ-приложений от 2 лет Продвинутые навыки работы с MS Office (Excel) Отличные навыки работы с документацией Отличные коммуникативные навыки и навыки ведения переговоров Аналитическое мышление, активность и внимание к деталям Способность к быстрой адаптации к новым технологиям и инструментам Уровень английского языка - Intermediate и выше  Условия:  Удаленный формат работы Оформление по ТК РФ, белая заработная плата ДМС с первого рабочего дня Предоставление корпоративной техники Карьерный рост внутри крупнейшей FMCG-компании Ключевые навыкиАнглийский — B1 — СреднийЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80283540,"['data science', 'аналитик данных', 'data analyst', 'data']"
80283558,ООО Дэтра Бвр,Специалист по ОТ и ПБ,от 176 000 до 176 000 руб. на руки,True,176000.0,176000.0,3–6 лет,"Полная занятость, Вахтовый метод","['Охрана труда и техника безопасности', 'Промышленная безопасность', 'Взаимодействие с контрольными органами', 'Разработка инструкций']","Обязанности: 1. Соблюдение законодательных и иных нормативных актов по охране труда, пожарной безопасности, промышленной безопасности. 2. Проведение проверок, обследований технического состояния зданий, сооружений, оборудования, машин и механизмов, санитарно-бытовых помещений. Принятие мер по прекращению эксплуатации машин, оборудования и производства работ в цехах, на участках, на рабочих местах, в случае выявления нарушений. 3. Принятие участия в организации и проведении специальной оценки условий труда. 4. Разработка мероприятий по предупреждению профессиональных заболеваний и несчастных случаев на производстве, по улучшению условий труда и доведению их до требований нормативных правовых актов по охране труда, а также организационная помощь по выполнению разработанных мероприятий. 5. Проведения оценки производственных рисков. 6. Контроль своевременного проведения структурными подразделениями Общества необходимых испытаний и технических освидетельствований состояния оборудования, машин и механизмов, соблюдение графиков замеров параметров опасных и вредных производственных факторов, выполнение предписаний органов государственного надзора и контроля за соблюдением действующих норм, правил и инструкций по охране труда, стандартов безопасности труда в процессе производства. 7. Участие в рассмотрении вопроса о возмещении работодателем вреда, причиненного работникам увечьем, профессиональным заболеванием или другим повреждением здоровья, связанным с выполнением ими трудовых обязанностей. 8. Проведение вводных инструктажей по охране труда со всеми вновь принимаемыми на работу, командированными. Контроль проведения первичного и повторного инструктажа, качественного проведения стажировки. 9. Организация и проведение обучения по охране труда, руководителей, специалистов и работников, оформление результатов обучения по ОТ, ПТМ, оказание первой помощи. 10. Контроль выполнения руководителями подразделений замечаний, выявленных в ходе периодических проверок состояния условий труда, пожарной и промышленной безопасности 11. Участие в проведении производственного контроля 12. Подготовка данных для отчетности по охране труда, промышленной безопасности. Требования:  Опыт работы от 3-х лет в области охраны труда и промышленной безопасности. Предпочтительно образование - техносферная безопасность, либо горное и дополнительное в сфере ОТ и ПБ.  Аттестация руководителей и специалистов организаций, поднадзорных Федеральной службе по Экологическому, Технологическому и Атомному Надзору в области А1.  Готовность работать вахтовым методом.  Условия:  Вахтовый метод работы на производственном участке Республики Саха (Якутия) вахта 2 мес. на 2 мес.; Официальное трудоустройство, полное соблюдение трудового законодательства, соблюдение правил ОТ и ПБ; З/П полностью белая, выплачивается на карту 2 раза в месяц; Вахтовая надбавка; Перелет от места проживания; Компенсация медкомиссии; Обеспечение СИЗ; Бесплатное питание. Ключевые навыкиОхрана труда и техника безопасностиПромышленная безопасностьВзаимодействие с контрольными органамиРазработка инструкцийЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80283558,['машинное обучение']
80283589,Полюс,Эксперт отдела контроллинга,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день",[],"Обязанности:  Формирование бюджета и прогнозы исполнения бюджета Контроль закрытия отчетного периода в учете, соблюдение лимитов Согласование закупочные процедуры Формирование фактической отчетности Подготовка статистической отчетности  Требования:  Опыт от 3 лет в области ведения бюджетной кампании; Образование: специальность - Экономика и финансы; Опыт работы c Big data, Pilot, Power BI.  Условия:  Работа в ООО ""МФЦ Полюс"" - центре экспертизы Группы Компаний Полюс; Бессрочный трудовой договор; Официальная заработная плата, годовые бонусы и ежегодная индексация; Забота о здоровье сотрудников: ДМС, включая услуги стоматолога; Комфортное рабочее место в современном бизнес-центре с компенсацией затрат на бизнес-ланч. Кофе-машины, автоматы с полезной едой и сладостями, собственная столовая и кофе-бар.   Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресКрасноярск, улица Маерчака, 10Показать на большой карте","Красноярск, улица Маерчака, 10",https://hh.ru/vacancy/80283589,"['data', 'Big Data']"
