vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url,query,publish_city_str
80119065,ООО СЭМ,Кладовщик,от 60 000 до 70 000 руб. на руки,True,60000.0,70000.0,1–3 года,"Полная занятость, полный день","['Строительство', 'Складской Учет']","ООО «СЭМ» является строительной организацией полного цикла (генподрядчик), ведущей свою деятельность с 2000 года, головной офис расположен в г. Санкт-Петербург. Главной компетенцией компании является проектирование, строительство и реконструкция объектов электро- и атомной энергетики, а также выполнение работ по электроосвещению и электрооборудованию городских пространств и зданий по всей территории РФ. Основными заказчиками являются ПАО «ФСК ЕЭС», ПАО «Росатом» и Департамент капитального ремонта г. Москвы. За годы работы сформирован полноценный штат высококлассных специалистов, включая собственный проектный институт, управление механизации (техника в собственности) и электрощитовое производство. Работы выполняются собственными производственными силами. Мы предлагаем официальное трудоустройство, соблюдение всех стандартов производственной и технической безопасности, возможности повышения квалификации и личностного роста, работу над реализацией интересных и масштабных проектов в команде увлеченных своей работой и компетентных коллег. Для сопровождения строительства требуется кладовщик. Работа в г. Братск Обязанности:   Принимать на склад, взвешивать, хранить и выдавать материальные ценности;   Проверять соответствие поступаемых на склад товарно-материальных ценностей продукции, указанной в сопроводительной документации;   Размещать товарно-материальные ценности на местах хранения, проводя сортировку по виду, качеству и прочим признакам;   Организовывать хранение таким образом, чтобы устранить возможность потери или порчи хранимых ценностей;   Руководить работами, связанными с погрузкой, выгрузкой и размещением товарно-материальных ценностей на складе;   Составлять документацию, свидетельствующую о неисправности, порче, недостаче инструментов, приборов и т.п;   Вести учет хранящихся на складе товарно-материальных ценностей и вести соответствующую документации;   Участвовать в процессе инвентаризации Обеспечивать сохранность товарно-материальных ценностей, поступивших на хранение.   Требования:  Не ниже среднего, средне специального; Опыт работы в строительстве обязателен; Опыт работы от 1 года.  Условия:  Оформление в соответствии с ТК РФ (з/п указана после вычета налога ""на руки""); График работы - 5/2 с 08.00 до 17 часов; Работа в аэропорту г. Братск, на складе стройматериалов; Питание в столовой за счёт работодателя; Заработная плата перечисляется три раза в месяц (аванс, заработная плата и ежемесячная премия), без задержек, предоставляются ежегодные оплачиваемые отпуска, оплачиваются периоды нетрудоспособности и оказание материальной помощи. По всем вопросам можно обращаться по контактным данным в рабочее время (Москва). Ключевые навыкиСтроительствоСкладской УчетКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80119065,['специалист по данным'],Вакансия опубликована 15 мая 2023 в Братске
80119152,ООО Вип Камилла,Упаковщик,от 50 000 до 70 000 руб. до вычета налогов,True,43500.0,60900.0,не требуется,"Полная занятость, сменный график",[],"Обязанности: Контроль за производственным циклом машины Упаковка готовой продукции Контроль качества и количества Отбраковка. Работа на внимательность Комплектование Чистота и порядок на рабочем месте Требования: Усидчивость Расположенность к монотонной работе Трудолюбие и внимательность. Условия: ​​​​​​​Официальное оформление, согласно ТК РФ. Работа в особой экономической зоне (Технополис «Москва», технопарк Руднёво), м. Некрасовка Сменный график работы 2/2 (день/ночь). Заработная плата (оклад + премия), выплата два раза в месяц. Обучение/стажировка Компания предоставляет медосмотр, спецодежду.Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Некрасовка, Некрасовская линия, метро НекрасовкаПоказать на большой карте","Москва, Некрасовка, Некрасовская линия, метро Некрасовка",https://hh.ru/vacancy/80119152,['машинное обучение'],Вакансия опубликована 16 мая 2023 в Москве
80119204,SOAK,Маркетолог-аналитик,от 120 000 руб. на руки,True,120000.0,120000.0,1–3 года,"Полная занятость, полный день",[],"Всем привет! На связи команда SOAK :) Кто мы? Мы быстро растущая и амбициозная компания, которая занимается производством премиальных одноразовых электронных испарителей и никотиносодержащих продуктов. На данный момент у нас дистрибьюция в 48 регионах РФ, а также мы вышли на международную арену стран СНГ, Африки и Ближнего востока. И сейчас мы ищем Маркетолога-аналитика с высоким уровнем внимательности и способностью формировать причинно следственные связи, видеть тренды, прогнозировать результат решений в области продаж и маркетинга :) Что Вам нужно будет делать:   Анализировать данные по продажам и ключевым показателям маркетинга в во всех доступных каналах коммуникации (онлайн и офлайн)   Организовывать и проводить совместно с агентством маркетинговые исследования, телефонные интервью, опросы, определять коэффициенты конверсии в продажи от различных маркетинговых активностей   Заниматься подготовкой отчетов, используя данные компании из различных источников (продажи, онлайн и офф лайн активности)   Определять поведенческие особенности потребителей, которые подталкивают их к покупке продукта (Consumer Journey)   Собирать и анализировать базу данных пользователей продукта.   Лидировать процесс подбора релевантных агентств по исследованиям данных   Анализировать и мониторить рынок: ценовая политика, ассортимент и маркетинговая активность конкурентов   Что мы ждем от Вас:  Обязательный опыт работы от 2 лет на релевантной позиции Знание и умение работать в EXСEL на высшем уровне (в том числе SQL запросы, макросы)  Знание Power point, опыт работы с Nielsen аналитикой, данными Росстат   Понимание специфики работы аналитических служб и современных сервисов аналитики  Знания правовых требований в табачной индустрии, связанные с рекламой и продажей табачных изделий  Аналитический склад ума   Гибкость мышления и умение работать в условиях неопределенности, быстрая адаптивность к изменяющимся условиям   Умение работать в команде и эффективно общаться со своими коллегами и клиентами   Как преимущество: опыт работы в табачной или ЭСДН индустрии   Мы готовы предложить:   Крутой офис класса «А» (Башня Федерация)   Заработная плата выше рынка   Бонусы за качественное и результативное выполнение задач   Возможность трудоустройства по ТК РФ   График 5/2 с 10-00 до 19-00   Корпоративное оборудование (мы выдаём мобильный телефон, а также ноутбук для удобства работы)   Компенсация затрат на обучение (выдаём профильную литературу, отправляем наших сотрудников на конференции, проводим адаптационный курс и тренинги по повышению квалификации, развиваем soft skills)   Скидки на нашу продукцию для сотрудников   Регулярные тимбилдинги, рабочие собрания и корпоративный отдых.   И напоследок… Как Вы видите, есть много места, чтобы раскрыть свой потенциал и получить бесценный опыт, поэтому если всё вышеописанное про Вас и соответствует Вашим ожиданиям, скорее отправляйте свое резюме!Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80119204,['аналитик данных'],Вакансия опубликована 16 мая 2023 в Москве
80119241,ПАО МТС,Бухгалтер,з/п не указана,False,,,1–3 года,"Полная занятость, полный день","['1С: Предприятие 8', 'Бухгалтерский учет', '1C: Бухгалтерия']","       МТС – одна из крупнейших российских экосистем. На базе основного телеком-бизнеса мы создаем цифровые продукты и сервисы во многих направлениях – от интернета вещей, искусственного интеллекта и больших данных до цифровой медицины и киберспорта. МТС Live – направление экосистемы МТС в сфере развлечений. Мы развиваем билетный сервис, строим сеть концертных площадок по всей стране, а также направление музыкального промоутерства и продюсирования театральных проектов. Сейчас мы в поиске Бухгалтера! Обязанности:  Учет расчетов с организаторами зрелищных мероприятий по услуге реализации билетов; Помощь при подборе документов при аудиторской и налоговых проверках (всем составом бухгалтерии);  Требования:  Опыт работы в должности бухгалтера от 1 года; Знание ОСНО; Высшее профессиональное образование (экономическое, бухгалтерское); Уверенный пользователь ПК (Excel обязательно); Знание бухгалтерского учета и основ налогообложения; Знание и опыт работы с агентскими договорами; Опыт работы в 1С 8.3;  Условия:  Оформление по ТК РФ с первого дня работы; Заработная плата: от 70 000 руб. net Работа в красивом современном офисе в центре Москвы (м.Марксистская/Таганская); График работы 5/2; Гибкое начало и окончание рабочего дня; ДМС со стоматологией; Обучение за счет Компании; Руководители и коллеги, всегда готовые поддержать и помочь; Возможность профессионального и карьерного роста;    Ключевые навыки1С: Предприятие 8Бухгалтерский учет1C: БухгалтерияЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Таганская, улица Станиславского, 21с3Показать на большой карте","Москва, Таганская, улица Станиславского, 21с3",https://hh.ru/vacancy/80119241,['Artificial intelligence'],Вакансия опубликована 17 мая 2023 в Москве
80119792,билайн: Бизнес,"Product Owner (B2B, сервис «Улучшение мобильного покрытия"")",от 160 000 руб. до вычета налогов,True,139200.0,139200.0,1–3 года,"Полная занятость, полный день","['B2B', 'Развитие продаж']","               Билайн предоставляет услуги как крупнейшим международным компаниям, так и предприятиям среднего и малого бизнеса.Наша команда B2B всегда готова предложить клиентам самые современные технологии, от облачных АТС и мобильного CRM до продвинутых технологических решений на основе Big Data, облачные хранилища и многое другое.Итак, тебе предстоит:  Развитие существующих и внедрение новых решений, связанных с улучшением качества мобильной сети и с организацией спутниковых каналов связи; Выполнение бюджета по направлениям ""Улучшение мобильного покрытия"", ""Спутниковые каналы связи""; Подготовка функциональных требований к продуктам (бизнес требования); Формирование команды продукта (подготовка бизнес кейса по продукту, защита/обоснование на уровне высшего руководства, участие в наборе команды); Постановка задач ключевым участникам команды (тех. блок, R&D, бизнес анализ, IT, бизнес процессы); Поддержка продаж (проведение обучений, подготовка презентаций).    Мы будем рады рассмотреть тебя, если у тебя есть:  Понимание общей схемы предоставления услуг фиксированной связи (интернет, IP VPN), основных способов улучшения мобильного покрытия (фемто, пикосоты, репитеры, базовые станции); Опыт работы в роли менеджера по технической поддержке продаж (project manager, технический pre-sale) или владельца продукта (product owner); Умение объяснять сложные технические решения простыми словами; Как преимущество - опыт IT разработки, бизнес анализа (как анализ данных, так и системный анализ), или управления командой разработки.                Команда профессионалов      Участие в конференциях      Корпоративная связь      билайн университет      Медицинское страхование      Скидки на изучение английского   ПАО ""ВЫМПЕЛКОМ"" представляет бренд билайн   Ключевые навыкиB2BРазвитие продажЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80119792,"['data', 'Big Data']",Вакансия опубликована 16 мая 2023 в Москве
80119798,ООО Автомакон,Frontend - разработчик VueJS,от 150 000 руб. до вычета налогов,True,130500.0,130500.0,3–6 лет,"Полная занятость, удаленная работа","['VueJS', 'Linux', 'Git', 'Docker', 'Webpack', 'Quasar', 'TypeScript', 'composition api', 'SSR']","ГК «Автомакон» – системный интегратор IT-решений. 13 лет занимаемся комплексной автоматизацией бизнес-процессов. В команде 400+ квалифицированных специалистов, которые работают из 60+ городов России и мира. Наши направления деятельности: 1. Сервисные услуги. 2. Проекты торговой сети ВкусВилл. 3. Заказная разработка ПО. 4. Веб- и мобильная разработка. 5. Внедрение и сопровождение ПП 1С. 6. Компьютерное зрение и системы видеоанализа. 7. Нейросети и Big Data. 8. Кассовый софт и оборудование.Мы в поиске специалистов, которые хотят заниматься масштабными и интересными проектами в сплоченной команде экспертов.На данный момент мы ищем Frontend разработчика. Направление «Фулстек» 5+ лет разрабатывает приложения и веб-сервисы для ритейла и HoReCa, которыми пользуются миллионы людей. Скорее всего, вы одни из них :). «Подружка», «MRIYA Resort & Spa», «Магнит», «Танк & Хоппер», «Пив&Ко» уже нам доверились и получают крутые результаты.  ТОП причин, почему стоит присоединиться к команде «Фулстек»:   Широкий технологический стек: Symfony, Laravel, Sylius, JWT/OAuth, MySQL, Redis, PostgreSQL, OpenAPI, Swagger, Docker, Portainer, Sentry, Graylog и др. Специалисты могут влиять на выбор технологий и подхода к реализации проекта;   Следование стандартам качественной разработки: придерживаемся командных стандартов PSR, работаем над проектом в четко обозначенные заказчику сроки, пишем тесты, проводим командные codereview, дейли, спринты и ретро;   Регулярное проектирование и разработка проектов с нуля;   Возможность вести сразу несколько проектов (прокачивать организационный скил);   Возможность работать над проектом в одиночку, либо с командой;   Работа с интеграциями различных систем заказчиков.    Что предстоит делать:   разработка задач по функциональным требованиям;   верстка по макетам дизайна в Figma;   поддержка текущих и разработка новых frontend-компонентов на фреймворке Quasar (VueJS) с использованием TypeScript;   настройка pipeline по проектам;     Мы ждем от вас:   опыт работы со стеком: VueJS 3 (Quasar), Vuetify, Vite/Webpack, ESLint, composition api, pinia, SSR;   опыт кроссбраузерной адаптивной верстки с нуля;   уверенное владение ES6 и Typescript;   опыт Docker, docker-compose, Github\Gitlab CI;   Будет плюсом:  опыт написания Jest/Mocha или любых других юнит-тестов; опыт работы с SwaggerUI/ReDoc;    Мы предлагаем:   Работу в аккредитованной ИТ-компании;   Удаленная работа с возможностью работы из офиса в Москве (м. Румянцево);   Официальное оформление с первого дня работы;   Поддержка куратора во время адаптации;   Внутреннее обучение soft & hard skills, создание индивидуального плана развития;   Система бенефитов: компенсация медицинских расходов, возможность беспроцентного займа, компенсация обучения, спортивных занятий и затрат на обучение детей программированию;   Партнерскую программу «Зелёный свет»: за рекомендации знакомых специалистов можно получить до 80 000 руб;   Богатый опыт сплоченной и профессиональной команды.   Наша команда помогает клиентам строить технологическое будущее, присоединяйся к нам – выходи на новый карьерный уровень!Ключевые навыкиVueJSLinuxGitDockerWebpackQuasarTypeScriptcomposition apiSSRЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80119798,"['data', 'Big Data']",Вакансия опубликована 16 мая 2023 в Москве
80120028,ООО ИНГРОСС Лтд,Инженер-проектировщик систем электроснабжения,от 140 000 до 140 000 руб. до вычета налогов,True,121800.0,121800.0,3–6 лет,"Полная занятость, полный день","['AutoCAD', 'Autodesk Revit', 'Revit', 'Электроснабжение', 'Проектная деятельность', 'Высшее образование', 'Работа с нормативной документацией', 'Проектная документация', 'Проектирование', 'Умение работать в условиях многозадачности', 'MSOffice', 'Взаимодействие с заказчиком', 'Стабильность', 'Высокий уровень самоорганизации']","          Ключ к успеху         Обязанности:  Предпроектное обследование, сбор исходных данных для проектирования. Разработка проектной документации на стадиях ""П"", ""Р"" электротехнических разделов, включая: силовое электрооборудование, электроосвещение (в т.ч. наружное), внешнее электроснабжение, молниезащита, схемы управления. Подготовка заданий на проектирование смежных разделов. Согласование разработанной документации с заказчиком и в экспертизе. Проверка проектной документации подрядных организаций. Авторский надзор при строительстве объектов.  Требования:  Профильное высшее образование. Способность самостоятельной работы на любом этапе проекта. Опыт проектирования промышленных и гражданских объектов не менее 3 лет. Опыт проектирования систем гарантированного и бесперебойного электроснабжения является преимуществом. Высокий уровень владения AutoCAD, MS Office. Опыт работы в Revit является преимуществом. Отличное знание нормативной базы по проектированию электроснабжения, норм по оформлению документации Опыт проектирования систем электроснабжения Центров обработки данных является преимуществом.  Условия:  Работа в стабильной, ""белой"" компании; Оформление по ТК РФ; График работы 5/2 (сб, вс, праздники) - выходные дни; Время работы на выбор: с 09:00 - 18:00 или 10:00 - 19:00 Программа лояльности PrimeZone (зарплатный проект) Бесценный опыт работы в крупной компании с интересными и ""живыми"" проектами. Испытательный срок 3 месяца; Ст.м. Аэропорт, D2 Гражданская       Ключевые навыкиAutoCADAutodesk RevitRevitЭлектроснабжениеПроектная деятельностьВысшее образованиеРабота с нормативной документациейПроектная документацияПроектированиеУмение работать в условиях многозадачностиMSOfficeВзаимодействие с заказчикомСтабильностьВысокий уровень самоорганизацииЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, 4-я улица 8 Марта, 6АПоказать на большой карте","Москва, 4-я улица 8 Марта, 6А",https://hh.ru/vacancy/80120028,['инженер данных'],Вакансия опубликована 16 мая 2023 в Москве
80120512,ООО КРЕДО КОНСАЛТИНГ,Бизнес-Аналитик 1С,з/п не указана,False,,,1–3 года,"Полная занятость, полный день","['1С: Предприятие 8', '1С: Зарплата и управление персоналом']","В штат аккредитованной IT-компании КРЕДО КОНСАЛТИНГ требуется Бизнес-Аналитик 1С. Обязательно знание типового функционала конфигурации 1С:ЗУП КОРП Чем предстоит заниматься:  Анализ и оптимизация бизнес-требований, выявление функциональных разрывов между конфигурацией Заказчика и типовой конфигурацией 1С ЗУП КОРП, проработка функциональной архитектуры решения, разработка технических заданий на доработку Написание документации по функциональности системы – инструкции, методические материалы Тестирование программного продукта, внедрение его на стороне Заказчика Выполнение настроек системы по заявкам от ключевых пользователей  Требования:  Опыт участия в проектах внедрения 1С ЗУП КОРП в качестве бизнес - аналитика Опыт написания технического задания на разработку Знание основных механизмов платформы «1С:Предприятие 8» Знание кадрового учета и учета заработной платы  Условия:  Полный рабочий день; Оформление в соответствии с ТК РФ; Испытательный срок 3 месяца;   Ключевые навыки1С: Предприятие 81С: Зарплата и управление персоналомЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80120512,['business analyst'],Вакансия опубликована 16 мая 2023 в Краснодаре
80121262,ООО Эл-Вендинг,Водитель-оператор по обслуживанию торговых аппаратов,от 60 000 до 80 000 руб. до вычета налогов,True,52200.0,69600.0,не требуется,"Полная занятость, полный день",[],"Обязанности:   Разъездная работа на а/м компании - текущее обслуживание торговых (снековые и кофейные) автоматов:  Обслуживание торгового аппарата: загрузка ингредиентов / снеков, проверка технического состояния, комплектация аппарата; Мойка, чистка торгового аппарата; При необходимости - мелкий (текущий) ремонт торгового аппарата (на месте без демонтажа); Инкассация денежных средств из аппаратов.  Требования:  Опыт работы с торговыми аппаратами не требуется - проводится обучение. ​​​​​​​​​​​​​​Желательно среднее профессиональное образование; Права категории В от 3 лет; Ответственность, готовность к физическому труду;  Условия:  Обучение две недели (оплачивается); Оплата труда: оклад + сделка с каждого обслуживаемого аппарата. Совокупный доход около 60 - 80 тыс. рублей, возможен и больший доход; График работы: 2/2; Оформление согласно ТК РФ, оплачиваемые больничные, отпуска и пр.; Работа на машине компании; Хранение служебного автомобиля в ночное время строго на базе; Опыт вожденияПрава категории BКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЭлектросталь, Терехово, Красная улица, 30БПоказать на большой карте","Электросталь, Терехово, Красная улица, 30Б",https://hh.ru/vacancy/80121262,['машинное обучение'],Вакансия опубликована 16 мая 2023 в Электростали
80121439,АО МАЙ ПРОЕКТ,Инженер-технолог,з/п не указана,False,,,3–6 лет,"Полная занятость, полный день","['AutoCAD', 'Проектирование', 'Разработка проектной документации', '3D Моделирование', 'Компас-3D']","Компания «МАЙ ПРОЕКТ» (MY PROJECT) стремится стать лучшей российской инжиниринговой компанией в области водоподготовки и очистки сточных вод. Мы создаем сами и осваиваем другие передовые технологии, которые широко применяем на практике. В этом мы лидеры в отрасли. Всегда стремимся оправдать доверие заказчика, быть самым надежным партнером, с которым приятно и удобно работать. Квалификация нашего персонала и большой опыт работы компании (более 30 лет на рынке ВКХ) - залог успешного сотрудничества с нами. В связи с расширением штата в г. Москве, АО ""МАЙ ПРОЕКТ"" для работы над интересными и масштабными проектами, приглашает в свою команду талантливых, готовых к профессиональному росту и развитию сотрудников. Обязанности:   Выполнение технологических расчетов очистных сооружений бытовых и промышленных сточных вод;   Разработка технологических схем в виде P&ID и PFD;   Подбор технологического оборудования;   Разработка технологических записок для проектирования;   Выдача технологических заданий на проектирование смежным подразделениям;   Участие в пусконаладочных работах по выполненным проектам;   Разработка технологических регламентов;   Выполнение технологических обследований и сбор исходных данных.   Требования:  Высшее Обязательно владение офисными программами на уровне пользователя;  Условия:   Официальное оформление по ТК РФ;   График 5/2 с 09-00 до 18-00, возможна удаленная работа по согласованию с руководителем;   Зарплата: оклад + ежеквартальные бонусы по результатам работы;   Заработная плата обсуждается индивидуально по итогам собеседования.   Уютный офис в центре Москвы;   Компания предоставляет обучение, возможность быстрого профессионального роста;   Интересные проекты и задачи;   Дружный, активный коллектив единомышленников;   Возможность карьерного роста внутри компании;   Подарки от компании ко дню рождения.  Ключевые навыкиAutoCADПроектированиеРазработка проектной документации3D МоделированиеКомпас-3DКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80121439,['инженер данных'],Вакансия опубликована 16 мая 2023 в Москве
