vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url,query,publish_city_str
80445948,ЗАО ЗЭТО / Завод электротехнического оборудования,Главный инженер проекта (ГИП),з/п не указана,False,,,1–3 года,"Полная занятость, полный день",[],"Обращаем Ваше внимание, что данная вакансия открыта в строительной организации ОБЯЗАННОСТИ:  Организация работ по разработке проектной и рабочей документации; Сбор исходных данных, контроль и анализ исходно-разрешительной документации; Оформление состава проекта; Согласование технического задания; Постановка задач и контроль выполнения участников группы проектировщиков; Подготовка отчетов о ходе выполнения проектных работ; Защита проектов перед заказчиком и в надзорных органах, прохождение государственной экспертизы; Авторский надзор за реализацией проекта и внесение необходимых изменений в проектную документацию; Подбор специалистов в команду проектировщиков.  ТРЕБОВАНИЯ:  Высшее профессиональное образование по специальности; Знание и опыт работы в программе AvtoCAD; Опыт работы в области строительного проектирования.  УСЛОВИЯ:  Работа в развивающейся строительной компании; Своевременная достойная заработная плата (выплаты 2 раза в месяц); Официальное оформление согласно ТК РФ; Пятидневная рабочая неделя; Заработная плата оговаривается при собеседовании. Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80445948,['инженер данных'],Вакансия опубликована 15 мая 2023 в Великих Луках
80446032,Hunt For You,Ведущий разработчик С++/Qt,от 250 000 до 400 000 руб. на руки,True,250000.0,400000.0,3–6 лет,"Полная занятость, полный день","['Qt', 'C++', 'GUI']","Что за компания? Международная компания, специализирующаяся на разработке программного обеспечения для моделирования разработки месторождений нефти и газа Что за продукт? Графический интерфейс для модулей системы:  Быстро растущий наукоёмкий продукт с большим количеством математики Высокопроизводительные облачные вычисления  Что нужно будет делать?  Участвовать в разработке кроссплатформенных пользовательских интерфейсов  Мы ожидаем что у вас есть:  Высшее образование, профильное или математическое Опыт коммерческой кроссплатформенной разработки GUI на C++ с использованием библиотек Qt от 4 лет Опыт работы в команде  Что мы предлагаем:  работа над уникальным наукоёмким продуктом в международной компании офис м.«Профсоюзная», работа в гибридном графике аккредитованная IT компания ДМС для сотрудников и льготные условия по ДМС для членов семьи Ключевые навыкиQtC++GUIЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80446032,['cloud computing'],Вакансия опубликована 15 мая 2023 в Москве
80446041,Сбер для экспертов,Владелец продукта (Банковский Бухгалтерский учет),з/п не указана,False,,,1–3 года,"Полная занятость, полный день",[],"                Наша команда занимается разработкой системы Accounting Engine для автоматизации бухгалтерского учета группы компаний Сбербанк. Система по масштабам не имеет аналогов в России, перед ней стоят серьезные вызовы по задачам высоких нагрузок и обработке большого объема данных. Мы ищем владельца продукта, который возглавит команду разработки учетных сервисов бухгалтерских счетов. Наш стек: ● Java 8 / 11, Javascript ● docker/kubernetes/openshift, Wildfly ● Oracle/PostgreSQL ● Kafka, Istio ● Jenkins, Nexus, SonarQube, Ansible, Bitbucket ● Jira, Confluence Обязанности • Формирование квартальных бэклогов команды • Координация работ, управление зависимостями от смежных систем • Сопровождение релизов на всех этапах разработки и внедрения • Ведение документации по релизам в Confluence и формирование инструкций внедрения для команды сопровождения • Подключение новых направлений бизнеса к учетным сервисам Банка Требования Мы ждем от кандидата: • Умение расставлять приоритеты в сложных задачах, связанных с разработкой программного обеспечения • Знания в области банковского бухгалтерского учета • Навыки управления командой разработчиков, в том числе координация по нескольким направлениям • Стрессоустойчивости при решении критичных задач • Обладать чувством законченности продукта, уметь держать в голове полную картину всех процессов работы команды разработчиков • Грамотность, хорошие коммуникативные навыки; • Понимание всего цикла производства ПО, от анализа первичных требований до обновления ПО на серверах и сопровождения пользователей; • Системное мышление; • Базовые знания архитектур ПО и межсистемного взаимодействия; Будет преимуществом • Опыт работы с системами финансового профиля; • Опыт проектирования высоконагруженных распределенных решений; • Опыт проектирования интеграционных решений; • Опыт чтения кода на языке Java; • Знание нотаций UML, BPMN; • Опыт работы с инструментами разработки Intellij IDEA, Jira, Confluence; • Знакомство с IMDG-платформами; Условия ● Достойная заработная плата, премия по итогам года; ● Бесплатное обслуживание зарплатной карты категории «Gold»; ● Страхование жизни и здоровья для сотрудников (ДМС) и скидки на медицинскую страховку для родственников; ● Гибкий график для оптимального баланса работы и личной жизни, смешанный режим работы; ● Обеспечение необходимым оборудованием для продуктивной работы; ● Возможность самостоятельного выбора необходимых технологий; ● Возможность привнести своё видение в проект; ● Профессиональный и дружный коллектив, готовый принимать и считаться с любой точкой зрения; ● Возможность обучаться за счет компании, посещать конференции по профессиональной тематике; ● Льготное кредитование в Сбербанке – возможность пользоваться премиальными продуктами Банка на специальных условиях (в т.ч. по ипотечным программам); ● Корпоративная пенсионная программа, основанная на паритетном участии сотрудника и Банка, которая даёт возможность удвоить добровольные пенсионные накопления и получать двойной инвестиционный доход; ● Широкий спектр дисконт-программ, скидок и привилегий от компаний-партнёров; ● Корпоративные подарки для детей; ● Корпоративные и благотворительные мероприятия («Зелёный марафон», Сбербанкиада, КВН, волонтёрские программы и т.д.); ● Современный комфортный офис: столовые предлагают вкусные завтраки, обеды, прекрасно оборудованный тренажёрами спортивный комплекс; Свободный dress code                  					Сбер для IT   				         							цифровых людей   						         							внедрений в год,изменения каждые 30 сек         объем хранимыхданных   						         							транзакцийв секунду   						         							доступк суперкомпьютеру   						      					ПАО Сбербанк  представляет бренд Сбер   				      Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80446041,['инженер данных'],Вакансия опубликована 15 мая 2023 в Новосибирске
80446045,ООО Городской Транзит,Финансовый аналитик,от 115 000 руб. до вычета налогов,True,100050.0,100050.0,3–6 лет,"Полная занятость, полный день","['Финансовый анализ', 'План-фактный анализ бюджета', 'Анализ текущих финансовых показателей', 'Управленческая отчетность', 'Бюджетирование', '1С: Бухгалтерия']","Обязанности:  Анализ технико-эксплуатационных показателей, формирование отчетов; Консолидация отчетности компаний группы; Взаимодействие с банками, лизинговыми компаниями; Работа с IT специалистами по вопросам автоматизации бизнес-процессов; БДР, БДДС.  Требования:  Опыт аналогичной работы не менее 3-х лет. Навыки построения комплексных финансовых моделей (BS, PL, CF) для оценки инвестиционных проектов, стратегического планирования, бюджетирования, поддержание их в актуальном состоянии на базе данных финансовой и управленческой отчетности. Продвинутый пользователь Microsoft Office (Excel на уровне опытного пользователя), PowerPoint, 1C Бухгалтерия (обязательно). Хорошее знание принципов бухгалтерской и управленческой отчетности, процессов бюджетирования и контроля исполнения бюджетов. Высокие коммуникативные навыки, гибкое мышление, аналитический склад ума. Ответственность, внимательность к деталям, исполнительность, готовность и умение работать в сжатые сроки.  Условия:  Официальное трудоустройство с первого дня работы, соблюдение трудового законодательства РФ (больничные, отпуска); Высокая заработная оплата, обсуждается на собеседовании; офис: Люберецкий р-н,, дер.Машково, Новомарусинский проезд дом 2 корпоративный транспорт от ст.Люберцы Ключевые навыкиФинансовый анализПлан-фактный анализ бюджетаАнализ текущих финансовых показателейУправленческая отчетностьБюджетирование1С: БухгалтерияКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80446045,['аналитик данных'],Вакансия опубликована 15 мая 2023 в Люберцах
80446050,ООО ВсеИнструменты.ру,Специалист пункта выдачи заказов / Продавец-консультант,от 35 500 руб. на руки,True,35500.0,35500.0,не требуется,"Полная занятость, полный день",[],"    Компания Команда мечты, в которой хочется работать    ""ВсеИнструменты.ру – это Всё для дома, дачи, стройки и ремонта"" Сегодня за нашими плечами 17 лет развития, роста и результата. Благодаря нашим сотрудникам, мы входим в ТОП-10 крупнейших интернет-магазинов России и возглавляем рейтинг e-commerce игроков (№1) в категории «Дом, дача, строительство и ремонт» (рейтинг Data Insight). Наша команда — это более 7000 счастливых сотрудников. Также у нас 8 место в России по индексу лояльности сотрудников и мы входим в TOП-20 рейтинга «Лучших работодателей России» (крупнейшие компании). В настоящий момент наша команда в поиске Специалиста пункта выдачи заказов. Нам точно по пути, если ты:   Согласен, что клиент платит нам зарплату, поэтому стремишься к высокому клиентскому сервису и работаешь на 5 +;   Умеешь работать эффективно, сохраняя доброжелательный настрой;   Стремишься к развитию и хочешь расти карьерно.   Будет преимуществом опыт работы от года на позициях: продавец-консультант, продавец-кассир, менеджер по продажам, менеджер по работе с клиентами, консультант, товаровед, мерчендайзер, специалист склада. Чем нужно будет заниматься:  Выдавать интернет-заказы; Принимать и размещать товар в магазине; Проверять работоспособность товара; Работать с кассой; Консультировать покупателей.  Наши условия:  Работа в крупнейшей e-commerce компании, лидер рынка DIY; Полностью белая и своевременная заработная плата ; Интервальный график работы по согласованию с коллегами, плавающие сдвоенные выходные; ДМС для сотрудников; Спортивная политика: 70% оплаты спорта; Официальное трудоустройство с первого дня работы, оплата больничных и отпусков - в соответствии с ТК РФ; Карьерный рост по результатам работы; Постоянное обучение и развитие, собственный Корпоративный университет; Общение внутри компании ""без галстуков""; Отсутствие всех видов штрафов; Драйвовые корпоративные мероприятия для сотрудников и их семей за счет компании; В целях обеспечения безопасных условий труда сотрудникам выдаются СИЗ.  Хочешь стать частью нашей команды профессионалов? Тогда ждем твой отклик и личного знакомства!    10  причин, почему выбирают именно нас      Возможности для развития и карьерного роста    Официальное трудоустройств с первого дня    Достойный уровень зарплаты и своевременные выплаты    Компенсация 70% от покупки абонемента в спортзал    Крутые активности и улетные корпоративы    Общение внутри компании «без галстуков»    Полный соцпакет с отпусками и больничными    Обучение в Корпоративном университете    Отсутствие всех видов штрафов    ДМСдля сотрудников и их родственников       Есть чем гордиться    в ежегодном рейтинге DIY Retail Russia по результатам информацион­ного агентства INFOLine 2020 год    в рейтинге лучших работодателей России по версии HeadHunter 2021 год    по индексу лояльности сотрудников в России 2020 год    в списке Forbes самых дорогих компаний Рунета 2015 год     Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресНижний Новгород, Полтавская улица, 30Показать на большой карте","Нижний Новгород, Полтавская улица, 30",https://hh.ru/vacancy/80446050,['data'],Вакансия опубликована 15 мая 2023 в Нижнем Новгороде
80446105,Ростсельмаш,Инженер по подготовке производства (Планирование производства),от 30 000 руб. на руки,True,30000.0,30000.0,не требуется,"Полная занятость, полный день","['MS Excel', 'MS Word', 'Пользователь ПК', 'Работа с большим объемом информации']","       Обязанности:  Контроль за обеспечением участка комплектующими изделиями; Разработка и выдача сменного задания по закрепленному участку; Контроль за выполнением плана производства и принятие мер по обеспечению непрерывной работы. Работа с производственными цехами по вопросам данных учета; Ведение отчетности по остаткам производства; Актуализация основных данных в системе SAP; Участие в ежегодной инвентаризации.  Требования:  Высшее образование, среднее техническое; Уверенное знание компьютера, опытный пользователь MS Word, Excel; Стрессоустойчивость; Без опыта работы.  Условия:  Оформление по ТК РФ; Полный социальный пакет; Перспектива карьерного и профессионального роста; Отдых и путевки за счет Компании; Возможность бесплатного обучения в учебном центре Ростсельмаш.  Социальный пакет: Для сотрудников:  Беспроцентный займ для покупки недвижимости; Льготные условия кредитования (ипотека, автокредит) в банках-партнерах; Оказание материальной помощи нуждающимся сотрудникам; Льготные условия оформления ДМС, корпоративные скидки для посещения частных стоматологических клиник; Санаторно-курортное лечение (Черноморское побережье, Кавминводы); Досуг, развлечения (Билеты в кино, театр); Городские спортивные мероприятия (Билеты на матч футбольной и гандбольной команд); Корпоративные скидки более чем в 50 компаниях-партнерах; Питание сотрудников в столовых Компании по льготной цене .    Для детей сотрудников:  Помощь в устройстве в Детский сад; Льготные путевки в летний лагерь на Черноморском побережье; Организация праздничных развлекательных мероприятий в День защиты детей; Подарки всем отличникам и хорошистам по окончании учебного года; Оригинальные новогодние подарки.    ООО ""КЗ ""РОСТСЕЛЬМАШ"" работает под брендом РОСТСЕЛЬМАШ    Ключевые навыкиMS ExcelMS WordПользователь ПКРабота с большим объемом информацииКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресРостов-на-Дону, улица Менжинского, 2АПоказать на большой карте","Ростов-на-Дону, улица Менжинского, 2А",https://hh.ru/vacancy/80446105,['инженер данных'],Вакансия опубликована 15 мая 2023 в Ростове-на-Дону
80446127,ООО Конфиденция,Менеджер клиентской поддержки,от 40 000 до 60 000 руб. до вычета налогов,True,34800.0,52200.0,3–6 лет,"Полная занятость, сменный график","['Грамотная речь', 'Умение работать в команде', 'Клиентоориентированность', 'Консультирование клиентов по телефону', 'Общение с клиентами', 'amoCRM', 'Лояльность']","Менеджер клиентской поддержки (с опытом, график 2/2, по 8 часов) Мы ищем уверенного и эмпатичного кандидата с опытом работы в коллцентре, телемаркетинге, службе технической поддержки или хотлайне, которому интересно развиваться в сегменте healthcare вместе с нами в динамичном и социально ответственном бизнесе. Почему у нас отличные условия?  Внутреннее обучение с 0 коммуникации и медицине. График 2/2 по 8 часов с 13:00 до 21:00 Доход от 40 000 рублей (300 руб./час + ежедневный бонус смены и месячная премия). Ежегодная компенсация от 20 000 до 50 000 на лечение в клинике. Трудоустройство по ТК РФ, оплачиваемые отпуск и больничный лист Стабильные выплаты заработной платы дважды в месяц (без задержек!) Наставничество и обучение молодых специалистов. Средний возраст нашей команды ~30 лет.  Какие задачи?  Общение с первичными пациентами по телефону и в мессенджерах: консультирование и запись на прием. Общение с повторными пациентами: консультирование с целью продолжение лечения, работа с листом ожидания.  Как мы создаем комфорт рабочего места?  Удобная гарнитура и 2 монитора для быстрого управления записью Эргономичная мебель и отдельная офисная зона Адекватные скрипты разговора и шаблоны ответов на чаты Обучение всем программам для работы и услугам  Наши ожидания от вас:  Грамотно и заботливо общаться с нашими пациентами Быстро обучиться работе в нашей CRM Выучить медицинские термины, чтобы понимать задачи и запросы пациентов  О клиниках Конфиденция:  Мы цифровизированный и динамичный медицинский бизнес с главной ценностью - забота о людях через качественное и доступное лечение. Клиники в рейтинге топ-10 частных стоматологий Петербурга и топ-30 по России. Референс-клиники международных производителей KaVo, Ormco и Kerr. 2 клиники в красивейших исторических районах Петербурга. Наша команда 120+ человек и постоянно расширяется. Команда клиники рекомендует нас пациентам с оценкой NPS 9,59. А как место работы с оценкой NPS 9,19 (по данным внутреннего анонимного опроса). Обучение продукту и профессиональные тренинги за счет компании. Открытая корпоративная культура, корпоративный волейбол, участие в экологических программах.  Важно! В сопроводительном письме напишите пожалуйста какие ваши навыки вы видите полезными для компании. Мы пришлем вам в вотсап приглашение на1-й этап общения — 20-минутное собеседование по видео. Переход на 2-й этап — личная встреча в клинике.Успешного кандидата мы приглашаем на 2-х недельную полноценно оплачиваемую стажировку c обучением.Ключевые навыкиГрамотная речьУмение работать в командеКлиентоориентированностьКонсультирование клиентов по телефонуОбщение с клиентамиamoCRMЛояльностьКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресСанкт-Петербург, Невский проспект, Площадь Ленина, Чернышевская, улица Чайковского, 1к2Показать на большой карте","Санкт-Петербург, Невский проспект, Площадь Ленина, Чернышевская, улица Чайковского, 1к2",https://hh.ru/vacancy/80446127,['специалист по данным'],Вакансия опубликована 15 мая 2023 в Санкт-Петербурге
80446145,ООО ВсеИнструменты.ру,Специалист пункта выдачи заказов / Продавец-консультант,от 35 500 руб. на руки,True,35500.0,35500.0,не требуется,"Полная занятость, полный день",[],"    Компания Команда мечты, в которой хочется работать    ""ВсеИнструменты.ру – это Всё для дома, дачи, стройки и ремонта"" Сегодня за нашими плечами 17 лет развития, роста и результата. Благодаря нашим сотрудникам, мы входим в ТОП-10 крупнейших интернет-магазинов России и возглавляем рейтинг e-commerce игроков (№1) в категории «Дом, дача, строительство и ремонт» (рейтинг Data Insight). Наша команда — это более 7000 счастливых сотрудников. Также у нас 8 место в России по индексу лояльности сотрудников и мы входим в TOП-20 рейтинга «Лучших работодателей России» (крупнейшие компании). В настоящий момент наша команда в поиске Специалиста пункта выдачи заказов. Нам точно по пути, если ты:   Согласен, что клиент платит нам зарплату, поэтому стремишься к высокому клиентскому сервису и работаешь на 5 +;   Умеешь работать эффективно, сохраняя доброжелательный настрой;   Стремишься к развитию и хочешь расти карьерно.   Будет преимуществом опыт работы от года на позициях: продавец-консультант, продавец-кассир, менеджер по продажам, менеджер по работе с клиентами, консультант, товаровед, мерчендайзер, специалист склада. Чем нужно будет заниматься:  Выдавать интернет-заказы; Принимать и размещать товар в магазине; Проверять работоспособность товара; Работать с кассой; Консультировать покупателей.  Наши условия:  Работа в крупнейшей e-commerce компании, лидер рынка DIY; Полностью белая и своевременная заработная плата ; Интервальный график работы по согласованию с коллегами, плавающие сдвоенные выходные; ДМС для сотрудников; Спортивная политика: 70% оплаты спорта; Официальное трудоустройство с первого дня работы, оплата больничных и отпусков - в соответствии с ТК РФ; Карьерный рост по результатам работы; Постоянное обучение и развитие, собственный Корпоративный университет; Общение внутри компании ""без галстуков""; Отсутствие всех видов штрафов; Драйвовые корпоративные мероприятия для сотрудников и их семей за счет компании; В целях обеспечения безопасных условий труда сотрудникам выдаются СИЗ.  Хочешь стать частью нашей команды профессионалов? Тогда ждем твой отклик и личного знакомства!    10  причин, почему выбирают именно нас      Возможности для развития и карьерного роста    Официальное трудоустройств с первого дня    Достойный уровень зарплаты и своевременные выплаты    Компенсация 70% от покупки абонемента в спортзал    Крутые активности и улетные корпоративы    Общение внутри компании «без галстуков»    Полный соцпакет с отпусками и больничными    Обучение в Корпоративном университете    Отсутствие всех видов штрафов    ДМСдля сотрудников и их родственников       Есть чем гордиться    в ежегодном рейтинге DIY Retail Russia по результатам информацион­ного агентства INFOLine 2020 год    в рейтинге лучших работодателей России по версии HeadHunter 2021 год    по индексу лояльности сотрудников в России 2020 год    в списке Forbes самых дорогих компаний Рунета 2015 год     Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресНижний Новгород, Горьковская, Горная улица, 2Показать на большой карте","Нижний Новгород, Горьковская, Горная улица, 2",https://hh.ru/vacancy/80446145,['data'],Вакансия опубликована 15 мая 2023 в Нижнем Новгороде
80446158,Труба-Дело,Водитель в бригаду сантехников,от 50 000 до 80 000 руб. на руки,True,50000.0,80000.0,1–3 года,"Полная занятость, полный день","['Работа в команде', 'Водительское удостоверение категории B', 'Грамотная речь', 'Деловое общение']","Мы – современная сервисная компания. Мы создаем решения и предоставляем сервис высокого класса по ремонту, монтажу и обслуживанию инженерных сетей. Компания «Труба-Дело» – это более 250 объектов и качественно выполненных 100 000 заказов; 16 лет на рынке В связи с развитием Компании, увеличением объемов и открытию новых направлений Приглашаем на работу самых профессиональных, опытных и трудолюбивых Водитель-сантехник на автомобиль Ларгус(предоставляется) Требования к нашим специалистам  Опыт работы водителем от 1 года Навыки работы с техникой. Умение работать руками Умение выстраивать общение с разными людьми, вежливость. Соблюдение чистоты и порядка, опрятность. Права категории «В» и опыт вождения.  Как организована работа у наших бригад  Работа в бригаде (2-3 специалиста). Водитель- сантехник + слесаря- сантехники Работа по плановым и текущим/аварийным заявкам от наших клиентов. Выезд на объект для решения проблем клиента по сантехническому обслуживанию внутренних или наружных сетей. Отчет о работе (фотоотчет, заказ-наряд).  Что мы предлагаем:  Средняя заработная плата наших специалистов 50 000 рублей. Всегда большой объем заказов и есть возможность зарабатывать больше   Своевременная заработная плата. Официальное трудоустройство по ТК РФ Наши специалисты обеспечены инструментом и оборудованием. У нас собственный автопарк фирменных машин. График работы.2/2 (день/сутки), 5/2 Обучение и повышение квалификации Дружный и постоянный коллектив Корпоративные мероприятия Офис в центре города  Станьте частью нашей Команды! Звоните в рабочее время и приходите к нам на собеседование. Если у вас нет готового резюме, то анкету можно заполнить у нас в офисе.Ключевые навыкиРабота в командеВодительское удостоверение категории BГрамотная речьДеловое общениеКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЕкатеринбург, улица Малышева, 105Показать на большой карте","Екатеринбург, улица Малышева, 105",https://hh.ru/vacancy/80446158,"['машинное обучение', 'CV']",Вакансия опубликована 18 мая 2023 в Екатеринбурге
80446189,ООО ВсеИнструменты.ру,"Специалист пункта выдачи заказов (Ленинградский прспект, 49А)",от 45 000 руб. на руки,True,45000.0,45000.0,не требуется,"Полная занятость, полный день",[],"    Компания Команда мечты, в которой хочется работать    Всё для дома, дачи, стройки и ремонта Сегодня за нашими плечами 16 лет развития, роста и результата. Благодаря нашим сотрудникам, мы входим в ТОП-10 крупнейших интернет-магазинов России и возглавляем рейтинг e-commerce игроков (№1) в категории «Дом, дача, строительство и ремонт» (рейтинг Data Insight). Наша команда — это более 7000 счастливых сотрудников. Также у нас 8 место в России по индексу лояльности сотрудников и мы входим в TOП-20 рейтинга «Лучших работодателей России» (крупнейшие компании). В настоящий момент наша команда в поиске Специалиста в пункт выдачи заказов, интересующегося инструментами. Будет преимуществом опыт работы на позициях: продавец-консультант, продавец-кассир, менеджер по продажам, менеджер по работе с клиентами, консультант, товаровед, мерчендайзер, специалист склада. Нам точно по пути, если ты:   Согласен, что клиент платит нам зарплату, поэтому стремишься к высокому клиентскому сервису и работаешь на 5 +;   Умеешь работать эффективно, сохраняя доброжелательный настрой;   Стремишься к развитию и хочешь расти карьерно.   Чем нужно будет заниматься:   Выдавать интернет-заказы и консультировать клиентов;   Принимать и размещать товар в магазине;   Проверять работоспособность товара;   Работать с кассой.   Наши условия:   Работа в крупнейшей e-commerce компании, лидер рынка DIY;   Полностью белая и своевременная заработная плата;   График работы: 4/2 с плавающими сдвоенными выходными;   ДМС для сотрудников;   Спортивная политика: 70% оплаты спорта;   Официальное трудоустройство с первого дня работы, оплата больничных и отпусков - в соответствии с ТК РФ;   Карьерный рост по результатам работы;   Постоянное обучение и развитие, собственный Корпоративный университет;   Общение внутри компании ""без галстуков"";   Отсутствие всех видов штрафов;   Драйвовые корпоративные мероприятия для сотрудников и их семей за счет компании;   В целях обеспечения безопасных условий труда сотрудникам выдаются СИЗ.   Хочешь стать частью нашей команды профессионалов? Тогда ждем твой отклик и личного знакомства!    10  причин, почему выбирают именно нас      Возможности для развития и карьерного роста    Официальное трудоустройств с первого дня    Достойный уровень зарплаты и своевременные выплаты    Компенсация 70% от покупки абонемента в спортзал    Крутые активности и улетные корпоративы    Общение внутри компании «без галстуков»    Полный соцпакет с отпусками и больничными    Обучение в Корпоративном университете    Отсутствие всех видов штрафов    ДМСдля сотрудников и их родственников       Есть чем гордиться    в ежегодном рейтинге DIY Retail Russia по результатам информацион­ного агентства INFOLine 2020 год    в рейтинге лучших работодателей России по версии HeadHunter 2021 год    по индексу лояльности сотрудников в России 2020 год    в списке Forbes самых дорогих компаний Рунета 2015 год     Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЯрославль, Ленинградский проспект, 49АПоказать на большой карте","Ярославль, Ленинградский проспект, 49А",https://hh.ru/vacancy/80446189,['data'],Вакансия опубликована 15 мая 2023 в Ярославле
