vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url,query
80364233,ОАО Янтарьэнергосбыт,Инженер 1 категории отдела анализа и планирования управления экономики и финансов,от 40 000 руб. на руки,True,40000.0,40000.0,1–3 года,"Полная занятость, полный день",[],"Обязанности:   Формирование плана поступления оплат за поставленную электроэнергию на период бизнес-планирования, в текущий период в разрезе каждого потребителя-юридического лица по потребителям Общества. Формирование ежемесячно отчетных данных об объемах и стоимости электрической энергии для потребителей по видам экономической деятельности. Анализ состояния платежной дисциплины в разрезе групп потребителей (объемов потребления электрической энергии, начислений, оплат, дебиторской задолженности, просроченной дебиторской задолженности). Формирование и отправка отчетных форм в государственные органы и иные контролирующие органы в сфере электроэнергетики объемов и стоимости электрической энергии для потребителей по видам экономической деятельности, о состоянии платежной дисциплины в разрезе групп потребителей, сведений о дебиторской задолженности потребителей электроэнергии. Формирование технического задания (решения) и осуществление тестирования и контроля выполненных технических решений и отчетов в расчетном программном комплексе по потребителям-юридическим лицам в рамках задач и функций отдела.  Требования:  Образование – высшее профессиональное (экономическое). Опыт работы (желательно в сфере электроэнергетики) – не менее 1 года. Знание компьютерных и профильных программ: Microsoft Office, «1С-бухгалтерия».  Условия:  Пятидневная рабочая неделя с 8:00 до 17:00, обед с 12:00 до 13:00; суббота, воскресенье – выходные; Стабильная работа в крупной компании; Оформление в соответствии с ТК РФ, полный социальный пакет; ДМС. Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресКалининград, улица Фрунзе, 11Показать на большой карте","Калининград, улица Фрунзе, 11",https://hh.ru/vacancy/80364233,['инженер данных']
80364454,Ростелеком-Солар,Ручной тестировщик,з/п не указана,False,,,1–3 года,"Полная занятость, удаленная работа",[],"    «Ростелеком-Солар» Национальный провайдер сервисов и технологий кибербезопасности     Кто мы такие? «Ростелеком-Солар» - компания группы ПАО «Ростелеком», национальный провайдер сервисов и технологий для защиты информационных активов, целевого мониторинга и управления информационной безопасностью. Мы активно растем и расширяем команду – сейчас в наших офисах в Москве и регионах работает уже больше 1500 человек, и мы не собираемся останавливаться на достигнутом. Кого мы ищем? Мы ищем талантливого тестировщика в нашу команду разработки. Мы занимаемся мониторингом, анализом и расследованием инцидентов информационной безопасности, контролируем защищенность инфраструктуры клиентов, осуществляем техническое противодействие атакам и помогаем в разработке и принятии решений по управлению информационной безопасностью. Наши клиенты крупнейшие финансовые, коммерческие организации и ведомственные структуры Обязанности:   Обнаружение, документирование и отслеживание дефектов   Разработка тестовых сценариев для старого и нового функционала   Проведение регрессионного тестирования   Взаимодействие с разработчиками и аналитиками  Участие в подготовке релизов  Требования:   Опыт работы в роли тестировщика от двух лет   Опыт написания тестовой документации (тест-кейсы, чек-листы)   Опыт применения практик тест-дизайна, проектирования тест-кейсов и подготовки тестовых данных для тестирования   Опыт тестирования web-приложений (frontend & backend)   Умение работать с инструментами Postman, DevTools   Умение работать в командной строке linux   Знание SQL (select, join, where, group by)   Знание основ HTML и CSS   Базовые знания Git   Условия:  Мы аккредитованная ИТ-компания и имеем все льготы для аккредитованных компаний; Современное рабочее пространство; Заработная плата по результатам собеседования, ежеквартальные премии за эффективную работу и результат; Официальное трудоустройство, ""белая"" заработная плата и премии; Социальный пакет: ДМС (+возможность подключать родственников), доплата больничных до 100% оклада - 28 дней в году, скидки 50% на интернет Ростелеком и TV, набор скидок от партнеров (фитнес, занятия английским и другие), 10 дополнительных оплачиваемых sick leave days в год, бесплатный доступ к корпоративным библиотекам издательств Альпина и МИФ с сотнями книг, материальная помощь к важным событиям в жизни и др.; Внутреннее и внешнее обучение требуемому инструментарию и технологиям; Возможность поработать над передовым проектом с крупными заказчиками в сфере кибербезопасности; График работы: 5/2, с гибким началом рабочего дня. Рассмотрим кандидатов на удаленную работу.                        Входит в группу ПАО «Ростелеком»    Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Охотный ряд, Никитский переулок, 7с1Показать на большой карте","Москва, Охотный ряд, Никитский переулок, 7с1",https://hh.ru/vacancy/80364454,['аналитик данных']
80364474,ИТ-Сервис,UX/UI-Дизайнер,з/п не указана,False,,,1–3 года,"Полная занятость, полный день","['Figma', 'UI/UX', 'Дизайн интерфейсов', 'Проектирование пользовательских интерфейсов', 'Photoshop']","ИТ-Сервис – это крупная инжиниринговая компания в Самарском регионе, оказывает услуги с 2002 года. Основными видами деятельности компании является проектирование объектов нефтяной и газовой промышленности, разработка ПО и автоматизация бизнес-процессов, а также проводим инспекционный и строительный контроль. Направления нашей IT-деятельности:  разработка ERP, EPS (Enterprise planning system); цифровые платформы; ГИС; автоматизация бизнес-процессов; сложные аппаратно-программные комплексы; логистика; безопасность производства; видеоаналитика; системы предиктивной диагностики; цифровые двойники; системы искусственного интеллекта; визуальный контроль труб и многое другое.  Если вы инициативны, ориентированы на достижение лучших результатов, готовы к расширению своих профессиональных навыков, то мы приглашаем вас в нашу команду! Компания аккредитована в Министерстве цифрового развития, связи и массовых коммуникаций РФ от 13.04.2022 № АО-20220413-4158376691-3.   Что мы предлагаем:  Работу в офисе или удалённо; Профессиональное развитие и перспективы карьерного роста (много масштабных проектов); Комфортные рабочие места в современном офисе с отличным видом на город (БЦ Галактика); Работу в дружной команде профессионалов; Обучение, помощь и поддержка по любым вопросам в работе.  Что нужно делать:  Разрабатывать дизайн различных систем и приложений; Прорабатывать пользовательские сценарии и прототипы; Работать над юзабилити интерфейсов; Взаимодействовать с командой разработки; Составлять UI-кит; Возможно участвовать в разработке мобильных приложений.  Требования:  Уверенное владение Figma: компоненты, варианты, автолэйауты, стили; Опыт работы в линейке графических редакторов; Наличие портфолио обязательно (подойдут учебные и личные работы); Знание принципов и основ юзабилити; Отличный вкус и насмотренность на современные веб-интерфейсы; Желание развиваться и учиться. Ключевые навыкиFigmaUI/UXДизайн интерфейсовПроектирование пользовательских интерфейсовPhotoshopКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресСамара, улица Ярмарочная, 55, 13эт.Показать на большой карте","Самара, улица Ярмарочная, 55, 13эт.",https://hh.ru/vacancy/80364474,['Artificial intelligence']
80364551,Девелоника,Системный аналитик,з/п не указана,False,,,1–3 года,"Полная занятость, полный день","['Системный анализ', 'BPMN', 'UML', 'Автоматизация процессов', 'Ведение переговоров', 'Работа в команде']","                                                     сотрудников в команде          лет на рынке        центров разработки     Компания «Девелоника» — российский центр экспертизы ГК Softline по заказной и платформенной разработке.Мы работаем с компаниями среднего и крупного бизнеса, государственными учреждениями.У нас есть центры разработки в 5 городах, широкий стек технологий и более 1500 специалистов в команде.Мы в поиске Системного аналитика Задачи   Подготовка документации для разработчиков (приоритетно), заказчиков и пользователей.   Построение макетов.   Маппинг данных, API, интеграции rest SOAP, обмен xml, json.   От нового члена команды мы ожидаем   Знание нотаций BPMN, UML, опыт с Sequence diagram, Class diagram, UseCase diagram.   Понимание типовых архитектур систем и их элементов, ER диаграммы, моделей данных, теория баз данных, базовые запросы.   Самоорганизация и декомпозиция задач, оценка задач. Виды требований, этапы работы с требованиями, приоритезация требований, управление качеством требований.   Навыки бизнес аналитики.   Навыки тестирования (управление качеством реализации требований/приёмка).            Добровольное медицинское страхование        Аккредитованная IT-компания         Возможность работать удаленно        Компенсация обучения и конференций        Корпоративные мероприятия, митапы и пр.        Корпоративные скидки                                                Присоединяйся к нашей команде!                                  «ООО «ММТР» представляет бренд Девелоника                 В группу компаний Девелоника входит: АЦР, ММТР, ЦВТ                 Ключевые навыкиСистемный анализBPMNUMLАвтоматизация процессовВедение переговоровРабота в командеКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресКострома, Советская улица, 61Показать на большой карте","Кострома, Советская улица, 61",https://hh.ru/vacancy/80364551,"['аналитик данных', 'business analyst']"
80364617,ООО Мерлин АИ,Руководитель отдела проектов в IT компанию (видеопроизводство),от 70 000 до 90 000 руб. на руки,True,70000.0,90000.0,1–3 года,"Полная занятость, удаленная работа","['Project management', 'Удаленная работа', 'Соблюдение дедлайнов', 'Руководство коллективом']","Merlin Clone- IT стартап в области ML. Это уникальный искусственный интеллект, позволяющий автоматически озвучивать или переводить видео на английский язык с любого языка мира, сохраняя индивидуальный голос, тембр, мимику. Теперь каждый может говорить как носитель я зыка. Merlin Clone добавит любой текст в любое видео, озвученное своим или чужим голосом. Искусственный интеллект получает копию голоса человека с готовой записи на родном языке для синтеза речи на любой из 12 доступных языков. Далее создает 10-15 звуковых дорожек, из них мы выбираем лучшую. Затем производим анализ артикуляции рта говорящего и добавляем выбранную звуковую дорожку для создания видео с голосом, тембром, мимикой и артикуляцией говорящего. Полученное видео редактируется искусственным интеллектом, отвечающим за реалистичность выражения и черт лица. Внутри Merlin Clone работает 6 нейросетей, которые выполняют большое количество разных функций. Мы ищем руководителя отдела проектов по видеопроизводству, который возглавит подразделение в составе 4 менеджеров.    Что для нас важно: - Опыт работы в видеопродакшене обязателен (в агентствах, фриланс деятельность и т.д.); - Опыт постановки и контроля выполнения задач в команде; - Навыки составления понятного и четкого технического задания; - Понимание процесса производства видео на всех этапах от preproduction до postproduction.   Чем предстоит заниматься: - Составление понятного технического задания, его адаптация для монтажеров и переводчиков; - Распределение задач внутри команды; - Менторство, онбординг сотрудников; - Контроль дедлайнов; - Ведение проектов в Asana.   Что мы предлагаем: - Полностью удаленный формат работы, в любом часовом поясе, из любой точки мира; - Контент снимать не нужно- вы работаете с материалами, предоставленными заказчиком; - Возможность быть у истоков быстрорастущей, перспективной IT компании; - Любой удобный формат трудоустройства; - Комфортные условия работы, не токсичная команда; - Применение лучших практик и современный стек технологий, получение опыта в передовых направлениях ML и CVКлючевые навыкиProject managementУдаленная работаСоблюдение дедлайновРуководство коллективомЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80364617,['Artificial intelligence']
80364641,ООО Викей,Онлайн-маркетолог,от 90 000 руб. на руки,True,90000.0,90000.0,3–6 лет,"Полная занятость, полный день","['SEO оптимизация', 'Интернет-реклама', 'WEB аналитика', 'SEO', 'Создание сайтов', 'Веб-аналитика', 'Интернет маркетинг']","Обязанности: · Создание сайтов компании: -составление ТЗ; -поиск и заключение договоров с подрядчиками; -контроль исполнения работ и правки на всех этапах (дизайн, верстка, программирование); -самостоятельное создание одностраничных лендингов или web сайтов с простой структурой. · Наполнение сайтов текстовыми и графическими материалами, оптимизация сайта и посадочных страниц, контент-менеджмент сайта и блога в плотном сотрудничестве с копирайтером и менеджером по маркетингу. · Работы по SEO оптимизации сайтов для увеличения показателей посещаемости: - заполнение Titles и Descriptions по всем сайтам компании для оптимизации поисковой выдачи; - проверка, мониторинг и корректировка ключевиков с помощью специализированных сервисов; - иные способы для оптимизации сайтов. · Формирование гипотез, их тестирование и запуск в рамках проведения рекламных кампаний с использованием контекстной рекламы (Yandex Direct). · Работа над дополнительными способами привлечения Клиентов: интеграция инструментов захвата (рассылки, формы обратной связи, лэндинги). · Работа с инструментами вебаналитики и бизнес-аналитики. Подготовка ежеквартальной и ежегодной аналитики компаний по эффективности online каналов, а также: - настройка сквозной аналитики с помощью сервиса Roistat; - построение отчетов из СРМ систем (в т.ч. воронки продаж, статистика по выигрышам/проигрышам и т.д.) и плотное взаимодействие с продавцами для отслеживания качества лидов и своевременной коррекции рекламных кампаний; - поиск и изучение новых направлений и решений (девелопмент); - выполнение других видов аналитики по ТЗ руководителя. Требования: · Практические знания в области интернет-рекламы, SEO, контекстной рекламы, создания сайтов. · Базовые знания HTML и графических редакторов (хотя бы одного из: Photoshop, Illustrator, Figma). · Навыки работы с системами статистики Yandex Metrica, ROISTAT и др. · Способность ставить перед собой задачи и их достигать. Условия: · работа в стабильной компании, работающей по международным стандартам; · оформление согласно ТК РФ (ежегодный оплачиваемый отпуск, оплачиваемый больничный лист); · пятидневная рабочая неделя, работа в офисе, строго не удаленно; · работа в молодом, дружном коллективе; · уютный, комфортный офис в 7 минутах от м. Динамо.Ключевые навыкиSEO оптимизацияИнтернет-рекламаWEB аналитикаSEOСоздание сайтовВеб-аналитикаИнтернет маркетингЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80364641,['business analyst']
80364643,Rockmedia,Специалист по контекстной рекламе,от 40 000 до 80 000 руб. на руки,True,40000.0,80000.0,не требуется,"Полная занятость, полный день","['Google Analytics', 'Яндекс.Метрика', 'Контекстная реклама', 'Яндекс.Директ', 'Интернет-реклама', 'Google Ads']","Обязанности:  Создание и ведение рекламных кампаний в Яндекс.Директ Настройка счетчиков аналитики и отчетов Проведение конкурентного анализа в нише клиента Проведение аудитов рекламных кампаний клиентов Разработка медиапланов по контекстной рекламе    Требования  Опыт настройки и ведения проектов в Яндекс Директ. Уверенное знание Excel, Google Sheets, Keycollector и Wordstat. Умение анализировать трафик в системах Google Analytics и Яндекс Метрика, строить отчеты, делать выводы. Понимание того, как трафик конвертируется в прибыль для клиента, умение управлять трафиком исходя из этой прибыли и данных сквозной аналитики. Умение составлять грамотные и продающие тексты объявлений, подбирать визуальные материалы для них.    Дополнительно:  Желание обучаться и развиваться Грамотный русский язык Самодисциплина и исполнительность Умение работать в команде    Условия:   Работа в комфортабельном офисе в центре города Федеральные клиенты, общение с клиентами и постановка задач через аккаунт-менеджера Работа в проектной группе над ограниченным количеством клиентов. Возможность погрузиться в каждый проект Обучение за счет компании Помощь и наставничество от ведущих маркетологов Ульяновска Трудоустройство по ТК РФ; Белая заработная плата; Рассматриваем кандидатов без опыта на стажировку   Ключевые навыкиGoogle AnalyticsЯндекс.МетрикаКонтекстная рекламаЯндекс.ДиректИнтернет-рекламаGoogle AdsЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресУльяновск, улица Гончарова, 23/11Показать на большой карте","Ульяновск, улица Гончарова, 23/11",https://hh.ru/vacancy/80364643,['аналитик данных']
80364963,ООО Компания Спектр,Инженер-эколог (Ихтиолог),от 70 000 до 150 000 руб. на руки,True,70000.0,150000.0,3–6 лет,"Частичная занятость, удаленная работа","['Пользователь ПК', 'Умение работать в команде', 'Взаимодействие с государственными контролирующими органами']","Обязанности:  Выполнение оценки воздействия намечаемой деятельности на состояние водных биоресурсов и среду их обитания в соответствии с требованиями действующего законодательства, в объеме, необходимом для согласования с государственными контролирующими органами (в соответствии с рыбохозяйственной характеристикой водных объектов, затрагиваемых при строительстве проектируемых объектов) Выполнение расчетов ущербов, наносимых ВБР планируемой хоз.деятельностью в соответствии с действующими Методиками Сбор исходных данных для разработки рыбохозяйственного раздела, определение параметров негативного воздействия; Рассмотрение проектных материалов по выбору площадок на размещение объектов, строительство зданий, сооружений, трасс, водных переходов. -Разработка оценки воздействия на водные биоресурсы и среду их обитания.  Требования:  Оперативность выполнения поставленных задач. Коммуникабельность, стрессоустойчивость  Условия:  Возможно официальное трудоустройство Возможно заключение договора ГПХ Ключевые навыкиПользователь ПКУмение работать в командеВзаимодействие с государственными контролирующими органамиКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресТюмень, Широтная улица, 126Показать на большой карте","Тюмень, Широтная улица, 126",https://hh.ru/vacancy/80364963,['инженер данных']
80364996,АО Росгеология Бурение,Супервайзер,до 215 000 руб. до вычета налогов,True,187050.0,187050.0,более 6 лет,"Полная занятость, Вахтовый метод","['Пользователь ПК', 'Охрана труда и техника безопасности', 'Работа в команде', 'Производственный контроль', 'Работа с большим объемом информации']","     Крупнейший российский геологический холдинг *   Обязанности:  осуществление технического надзора над выполнением ПСД, договора, отраслевых и федеральных нормативных документов контроль качества, технологии работ, установленных сроков работ и соответствия планам работ и нормам времени контроль соблюдения бригадами требований промышленной безопасности, пожарной безопасности, охраны окружающей среды при производстве работ. Выдача предписаний на выявленные нарушений с указанием срока устранения контроль оформления исполнительной и рабочей документации контроль получения материалов и оборудования поставки контроль качества устранения нарушений, недоделок, дефектов в установленные комиссией сроки предоставление данных руководству по фактическому выполнению объемов работ бригадами предоставление суточной сводки о деятельности с комментариями, оперативной информации по текущим работам, анализа нештатной ситуации, отчетов о состоянии условий труда и промышленной безопасности в бригадах предоставление сводной информации по выполненным работам за неделю и месяц, данных по качеству и количеству поступивших материалов и оборудования участие в расследовании аварий и инцидентов, произошедших на скважине, объекте участие в работе пусковых комиссий, по определению готовности к началу производства работ приемка законченных этапов ликвидации скважины, подтверждение выполнения незапланированных работ, согласование производства дальнейших работ проведение анализа причин, вызывающих срывы сроков и ухудшение качества работ, разработка и принятие мер по их предупреждению и устранению. Выдача предложений понедопущению возникновения данных причин руководству, геологической службе, главному инженеру выполнение требований ОТ, ТБ, ПБ, ППБ и ООС при исполнении производственных функций присутствие на ключевых операциях при ликвидации скважин  Требования:  высшее профессиональное (техническое) образование, специализация – разработка нефтяных и газовых месторождений или бурение нефтяных и газовых скважин стаж работы на инженерно-технических должностях в области бурения, ТКРС не менее 5 лет  Условия:  официальное трудоустройство вахтовый метод работы (30/30) место работы: Краснодарский край       Возможность повышения квалификации и профессионализма для всех уровней должностей     Стабильность и уверенность     Широкая география присутствия Холдинга, возможность работы в любой точке РФ    Возможность влиять на будущее геологоразведки и недропользования страны   *По данным исследования маркетингового агентства «МегаРесерч» в 2020 году. Присоединяйтесь к команде профессионалов   Ключевые навыкиПользователь ПКОхрана труда и техника безопасностиРабота в командеПроизводственный контрольРабота с большим объемом информацииЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80364996,['инженер данных']
80365006,ОАО Российские железные дороги,Ведущий технолог,до 79 000 руб. до вычета налогов,True,68730.0,68730.0,1–3 года,"Полная занятость, полный день",[],"                  Холдинг «РЖД» Национальный лидер транспортной отрасли и крупнейший работодатель России     180+ лет истории и опыта    1 500 профессий         ОБЯЗАННОСТИ:    технологическое сопровождение информационных систем направления Инфраструктура железнодорожного транспорта, согласно перечню компонентов ИТ-услуг ГВЦ «ОАО «РЖД», в том числе: решение запросов и инцидентов, поступающих от пользователей; проведение консультирования и инструктирования пользователей ; участие в обеспечении бесперебойного функционирования ИС, принятие мер по устранению нарушений; соблюдение требований технологического процесса.  ТРЕБОВАНИЯ:    высшее образование по специальности ""Информационные системы и технологии"". уверенный пользователь ПК; продвинутое использование программ: MS Word, Excel, Power Point , Visio, Aris; приветствуется знание платформы RPA, в частности Robin, и/или знание платформы Chat Navigator; понимание принципов работы чат-ботов, машинного обучения.  УСЛОВИЯ:  оформление по ТК РФ; график работы 5/2; стабильная заработная плата; ежегодная индексация оплаты труда; возможности для профессионального развития и карьерного роста.  СОЦИАЛЬНЫЙ ПАКЕТ:  широкая программа добровольного медицинского страхования; программы санаторно-курортного лечения и оздоровительного отдыха, детский отдых и компенсация оплаты детских дошкольных учреждений; негосударственное пенсионное обеспечение; льготные и бесплатные железнодорожные билеты работникам.                               16 железных дорог     37 филиалов в России      1 000 000 сотрудников      1.2 млрд пассажировежегодно      1.3 млрд тонн ежегодный                                     грузопоток      40 стран присутствия         ОАО «РЖД»   Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЯрославль, улица Терешковой, 17Показать на большой карте","Ярославль, улица Терешковой, 17",https://hh.ru/vacancy/80365006,['машинное обучение']
